onset	duration	nwb_table	ProAnti3Marino_hit_history	ProAnti3Marino_psych_history	ProAnti3Marino_mem_history	StimulatorSection_stimulator_history	MaskSection_mask_history	AntibiasSection_LocalHitHistory	AntibiasSection_LocalSidesHistory	AntibiasSection_LocalLocHistory	state_type
6350.153068	0.09851700000035635	states									"         state_name
id                 
23  post_reward_off"
6350.251585	4.13799199999994	states									"         state_name
id                 
24  soft_drink_time"
6354.389577	0.0005069999997431296	states									"    state_name
id            
25  warndanger"
6354.390084	3.0004840000001423	states									"            state_name
id                    
26  warndanger_warning"
6357.391068	18.975500000000466	trials	1.0	2.0	1.0	0.0	0.0	1.0	r	p	
6357.391068	18.975500000000466	states									"   state_name
id           
0     state_0"
6357.391068	0.016000000000531145	states									"          state_name
id                  
1   sending_trialnum"
6357.407068	11.042508999999882	states									"      state_name
id              
3   wait_for_cin"
6368.449577	1.0004909999997835	states									"   state_name
id           
4     context"
6369.450068	0.0015059999996083206	states									"   state_name
id           
6       csgap"
6369.451574	0.06800900000052934	states									"   state_name
id           
11    stim_on"
6369.519583	0.0004849999995713006	states									"            state_name
id                    
14  son_reward_chooser"
6369.520068	0.06700000000000728	states									"        state_name
id                
17  reward_big_son"
6369.587068	0.9335000000000946	states									"        state_name
id                
22  post_reward_on"
6370.520568	0.13501700000051642	states									"         state_name
id                 
23  post_reward_off"
6370.655585	2.709993999999824	states									"         state_name
id                 
24  soft_drink_time"
6373.365579	0.0004890000000159489	states									"    state_name
id            
25  warndanger"
6373.366068	3.000500000000102	states									"            state_name
id                    
26  warndanger_warning"
6376.367074	10.150994000000537	trials	1.0	2.0	1.0	0.0	0.0	1.0	r	p	
6376.367074	10.150994000000537	states									"   state_name
id           
0     state_0"
6376.367074	0.01599400000031892	states									"          state_name
id                  
1   sending_trialnum"
6376.383068	1.0060059999996156	states									"      state_name
id              
3   wait_for_cin"
6377.389074	1.0004980000003343	states									"   state_name
id           
4     context"
6378.389572	0.001495999999860942	states									"   state_name
id           
6       csgap"
6378.391068	0.3350000000000364	states									"   state_name
id           
11    stim_on"
6378.726068	0.0005000000001018634	states									"            state_name
id                    
14  son_reward_chooser"
6378.726568	0.0670060000002195	states									"        state_name
id                
17  reward_big_son"
6378.793574	0.9334939999998824	states									"        state_name
id                
22  post_reward_on"
6379.727068	0.27851099999952567	states									"         state_name
id                 
23  post_reward_off"
6380.005579	3.5120010000000548	states									"         state_name
id                 
24  soft_drink_time"
6383.51758	0.00048800000058690784	states									"    state_name
id            
25  warndanger"
6383.518068	3.0	states									"            state_name
id                    
26  warndanger_warning"
6386.518568	27.722499999999854	trials	1.0	2.0	1.0	0.0	0.0	1.0	r	p	
6386.518568	27.722499999999854	states									"   state_name
id           
0     state_0"
6386.518568	0.01599999999962165	states									"          state_name
id                  
1   sending_trialnum"
6386.534568	18.067009000000326	states									"      state_name
id              
3   wait_for_cin"
6404.601577	1.0	states									"   state_name
id           
4     context"
6405.601577	0.0014909999999872525	states									"   state_name
id           
6       csgap"
6405.603068	0.20599999999922147	states									"   state_name
id           
11    stim_on"
6405.809068	0.0005140000002938905	states									"            state_name
id                    
14  son_reward_chooser"
6405.809582	0.06698599999981525	states									"        state_name
id                
17  reward_big_son"
6405.876568	0.9335000000000946	states									"        state_name
id                
22  post_reward_on"
6406.810068	0.026499999999941792	states									"         state_name
id                 
23  post_reward_off"
6406.836568	4.403500000000349	states									"         state_name
id                 
24  soft_drink_time"
6411.240068	0.0005000000001018634	states									"    state_name
id            
25  warndanger"
6411.240568	3.000500000000102	states									"            state_name
id                    
26  warndanger_warning"
6414.241578	9.46849199999997	trials	1.0	2.0	1.0	0.0	0.0	1.0	r	p	
6414.241578	9.46849199999997	states									"   state_name
id           
0     state_0"
6414.241578	0.01599900000019261	states									"          state_name
id                  
1   sending_trialnum"
6414.257577	0.3329909999993106	states									"      state_name
id              
3   wait_for_cin"
6414.590568	1.0000159999999596	states									"   state_name
id           
4     context"
6415.590584	0.0014840000003459863	states									"   state_name
id           
6       csgap"
6415.592068	0.5380000000004657	states									"   state_name
id           
11    stim_on"
6416.130068	0.0004999999991923687	states									"            state_name
id                    
14  son_reward_chooser"
6416.130568	0.06701300000077026	states									"        state_name
id                
17  reward_big_son"
6416.197581	0.9334869999993316	states									"        state_name
id                
22  post_reward_on"
6417.131068	0.11200499999995372	states									"         state_name
id                 
23  post_reward_off"
6417.243073	3.4665010000007896	states									"         state_name
id                 
24  soft_drink_time"
6420.709574	0.0004939999998896383	states									"    state_name
id            
25  warndanger"
6420.710068	3.0000019999997676	states									"            state_name
id                    
26  warndanger_warning"
6423.710574	7.355994000000464	trials	0.0	2.0	1.0	0.0	0.0	0.0	r	p	
6423.710574	7.355994000000464	states									"   state_name
id           
0     state_0"
6423.710574	0.01599400000031892	states									"          state_name
id                  
1   sending_trialnum"
6423.726568	0.6520000000000437	states									"      state_name
id              
3   wait_for_cin"
6424.378568	1.0005000000001019	states									"   state_name
id           
4     context"
6425.379068	0.0014999999993960955	states									"   state_name
id           
6       csgap"
6425.380568	0.6850090000007185	states									"   state_name
id           
11    stim_on"
6426.065577	5.000990999999885	states									"     state_name
id             
28  error_state"
6431.067068	10.07549999999992	trials	1.0	2.0	1.0	0.0	0.0	1.0	r	p	
6431.067068	10.07549999999992	states									"   state_name
id           
0     state_0"
6431.067068	0.01599999999962165	states									"          state_name
id                  
1   sending_trialnum"
6431.083068	0.9445150000001377	states									"      state_name
id              
3   wait_for_cin"
6432.027583	1.0004849999995713	states									"   state_name
id           
4     context"
6433.028068	0.0015120000007300405	states									"   state_name
id           
6       csgap"
6433.02958	0.006487999999990279	states									"   state_name
id           
11    stim_on"
6433.036068	0.0005000000001018634	states									"            state_name
id                    
14  son_reward_chooser"
6433.036568	0.06700899999941612	states									"        state_name
id                
17  reward_big_son"
6433.103577	0.9334909999997762	states									"        state_name
id                
22  post_reward_on"
6434.037068	0.008509000000231026	states									"         state_name
id                 
23  post_reward_off"
6434.045577	4.096011000000544	states									"         state_name
id                 
24  soft_drink_time"
6438.141588	0.0004799999996976112	states									"    state_name
id            
25  warndanger"
6438.142068	3.000500000000102	states									"            state_name
id                    
26  warndanger_warning"
6441.143068	10.464999999999236	trials	1.0	2.0	1.0	0.0	0.0	1.0	r	p	
6441.143068	10.464999999999236	states									"   state_name
id           
0     state_0"
6441.143068	0.01599999999962165	states									"          state_name
id                  
1   sending_trialnum"
6441.159068	0.8209999999999127	states									"      state_name
id              
3   wait_for_cin"
6441.980068	1.0	states									"   state_name
id           
4     context"
6442.980068	0.0015030000004117028	states									"   state_name
id           
6       csgap"
6442.981571	0.8360139999995226	states									"   state_name
id           
11    stim_on"
6443.817585	0.00048299999980372377	states									"            state_name
id                    
14  son_reward_chooser"
6443.818068	0.06700000000000728	states									"        state_name
id                
17  reward_big_son"
6443.885068	0.9335000000000946	states									"        state_name
id                
22  post_reward_on"
6444.818568	0.08550000000013824	states									"         state_name
id                 
23  post_reward_off"
6444.904068	3.7030000000004293	states									"         state_name
id                 
24  soft_drink_time"
6448.607068	0.0005110000001877779	states									"    state_name
id            
25  warndanger"
6448.607579	3.0004889999991065	states									"            state_name
id                    
26  warndanger_warning"
6451.608568	10.155009000000064	trials	1.0	2.0	1.0	0.0	0.0	1.0	r	p	
6451.608568	10.155009000000064	states									"   state_name
id           
0     state_0"
6451.608568	0.016000000000531145	states									"          state_name
id                  
1   sending_trialnum"
6451.624568	0.5815029999994294	states									"      state_name
id              
3   wait_for_cin"
6452.206071	1.0004969999999958	states									"   state_name
id           
4     context"
6453.206568	0.0010050000000774162	states									"   state_name
id           
6       csgap"
6453.207573	0.3544950000004974	states									"   state_name
id           
11    stim_on"
6453.562068	0.0005000000001018634	states									"            state_name
id                    
14  son_reward_chooser"
6453.562568	0.06700999999975465	states									"        state_name
id                
17  reward_big_son"
6453.629578	0.9334950000002209	states									"        state_name
id                
22  post_reward_on"
6454.563073	0.04650599999968108	states									"         state_name
id                 
23  post_reward_off"
6454.609579	4.153489000000263	states									"         state_name
id                 
24  soft_drink_time"
6458.763068	0.0005080000000816653	states									"    state_name
id            
25  warndanger"
6458.763576	3.000000999999429	states									"            state_name
id                    
26  warndanger_warning"
6461.764076	11.69249199999922	trials	1.0	2.0	1.0	0.0	0.0	1.0	r	p	
6461.764076	11.69249199999922	states									"   state_name
id           
0     state_0"
6461.764076	0.015991999999641848	states									"          state_name
id                  
1   sending_trialnum"
6461.780068	3.655999999999949	states									"      state_name
id              
3   wait_for_cin"
6465.436068	1.0	states									"   state_name
id           
4     context"
6466.436068	0.0010000000002037268	states									"   state_name
id           
6       csgap"
6466.437068	0.3374999999996362	states									"   state_name
id           
11    stim_on"
6466.774568	0.0005000000001018634	states									"            state_name
id                    
14  son_reward_chooser"
6466.775068	0.06700000000000728	states									"        state_name
id                
17  reward_big_son"
6466.842068	0.9335080000000744	states									"        state_name
id                
22  post_reward_on"
6467.775576	0.022492000000056578	states									"         state_name
id                 
23  post_reward_off"
6467.798068	2.657513999999537	states									"         state_name
id                 
24  soft_drink_time"
6470.455582	0.00048600000081933104	states									"    state_name
id            
25  warndanger"
6470.456068	3.0004999999991924	states									"            state_name
id                    
26  warndanger_warning"
6473.457068	12.817000000000007	trials	1.0	2.0	1.0	0.0	0.0	1.0	r	p	
6473.457068	12.817000000000007	states									"   state_name
id           
0     state_0"
6473.457068	0.016000000000531145	states									"          state_name
id                  
1   sending_trialnum"
6473.473068	5.210000000000036	states									"      state_name
id              
3   wait_for_cin"
6478.683068	1.0	states									"   state_name
id           
4     context"
6479.683068	0.0009999999992942321	states									"   state_name
id           
6       csgap"
6479.684068	0.15800000000035652	states									"   state_name
id           
11    stim_on"
6479.842068	0.0005000000001018634	states									"            state_name
id                    
14  son_reward_chooser"
6479.842568	0.06700799999998708	states									"        state_name
id                
17  reward_big_son"
6479.909576	0.9334920000001148	states									"        state_name
id                
22  post_reward_on"
6480.843068	0.005500000000211003	states									"         state_name
id                 
23  post_reward_off"
6480.848568	2.4250059999994846	states									"         state_name
id                 
24  soft_drink_time"
6483.273574	0.0004939999998896383	states									"    state_name
id            
25  warndanger"
6483.274068	3.0	states									"            state_name
id                    
26  warndanger_warning"
6486.274568	35.03150000000005	trials	1.0	2.0	1.0	0.0	0.0	1.0	r	p	
6486.274568	35.03150000000005	states									"   state_name
id           
0     state_0"
6486.274568	0.016000000000531145	states									"          state_name
id                  
1   sending_trialnum"
6486.290568	25.48500899999999	states									"      state_name
id              
3   wait_for_cin"
6511.775577	1.0000059999993027	states									"   state_name
id           
4     context"
6512.775583	0.001485000000684522	states									"   state_name
id           
6       csgap"
6512.777068	0.409006999999292	states									"   state_name
id           
11    stim_on"
6513.186075	0.0005010000004403992	states									"            state_name
id                    
14  son_reward_chooser"
6513.186576	0.06700199999977485	states									"        state_name
id                
17  reward_big_son"
6513.253578	0.9334900000003472	states									"        state_name
id                
22  post_reward_on"
6514.187068	0.08899999999994179	states									"         state_name
id                 
23  post_reward_off"
6514.276068	4.028999999999542	states									"         state_name
id                 
24  soft_drink_time"
6518.305068	0.0005150000006324262	states									"    state_name
id            
25  warndanger"
6518.305583	3.0004849999995713	states									"            state_name
id                    
26  warndanger_warning"
6521.306568	9.8270050000001	trials	1.0	2.0	1.0	0.0	0.0	1.0	r	p	
6521.306568	9.8270050000001	states									"   state_name
id           
0     state_0"
6521.306568	0.01599999999962165	states									"          state_name
id                  
1   sending_trialnum"
6521.322568	0.583505000000514	states									"      state_name
id              
3   wait_for_cin"
6521.906073	1.0004950000002282	states									"   state_name
id           
4     context"
6522.906568	0.0010059999995064572	states									"   state_name
id           
6       csgap"
6522.907574	0.9745039999997971	states									"   state_name
id           
11    stim_on"
6523.882078	0.0005060000003140885	states									"            state_name
id                    
14  son_reward_chooser"
6523.882584	0.024992999999994936	states									"        state_name
id                
17  reward_big_son"
6523.907577	0.042000999999800115	states									"            state_name
id                    
18  reward_big_soffwon"
6523.949578	1.0654899999999543	states									"         state_name
id                 
23  post_reward_off"
6525.015068	3.117500000000291	states									"         state_name
id                 
24  soft_drink_time"
6528.132568	0.0005000000001018634	states									"    state_name
id            
25  warndanger"
6528.133068	3.0005049999999756	states									"            state_name
id                    
26  warndanger_warning"
6531.134073	8.799994999999399	trials	1.0	2.0	1.0	0.0	0.0	1.0	r	p	
6531.134073	8.799994999999399	states									"   state_name
id           
0     state_0"
6531.134073	0.01599499999974796	states									"          state_name
id                  
1   sending_trialnum"
6531.150068	0.6024999999999636	states									"      state_name
id              
3   wait_for_cin"
6531.752568	1.0005000000001019	states									"   state_name
id           
4     context"
6532.753068	0.0010000000002037268	states									"   state_name
id           
6       csgap"
6532.754068	0.09000000000014552	states									"   state_name
id           
11    stim_on"
6532.844068	0.0005000000001018634	states									"            state_name
id                    
14  son_reward_chooser"
6532.844568	0.06700000000000728	states									"        state_name
id                
17  reward_big_son"
6532.911568	0.9335049999999683	states									"        state_name
id                
22  post_reward_on"
6533.845073	0.08449899999959598	states									"         state_name
id                 
23  post_reward_off"
6533.929572	3.0034960000002684	states									"         state_name
id                 
24  soft_drink_time"
6536.933068	0.0005139999993843958	states									"    state_name
id            
25  warndanger"
6536.933582	3.00048599999991	states									"            state_name
id                    
26  warndanger_warning"
6539.934568	21.38450499999999	trials	1.0	2.0	1.0	0.0	0.0	1.0	r	p	
6539.934568	21.38450499999999	states									"   state_name
id           
0     state_0"
6539.934568	0.016000000000531145	states									"          state_name
id                  
1   sending_trialnum"
6539.950568	11.480499999999665	states									"      state_name
id              
3   wait_for_cin"
6551.431068	1.0005069999997431	states									"   state_name
id           
4     context"
6552.431575	0.001493000000664324	states									"   state_name
id           
6       csgap"
6552.433068	0.44452000000001135	states									"   state_name
id           
11    stim_on"
6552.877588	0.0004869999993388774	states									"            state_name
id                    
14  son_reward_chooser"
6552.878075	0.0669980000002397	states									"        state_name
id                
17  reward_big_son"
6552.945073	0.9334950000002209	states									"        state_name
id                
22  post_reward_on"
6553.878568	0.12701600000036706	states									"         state_name
id                 
23  post_reward_off"
6554.005584	4.312983999999233	states									"         state_name
id                 
24  soft_drink_time"
6558.318568	0.0005000000001018634	states									"    state_name
id            
25  warndanger"
6558.319068	3.0000049999998737	states									"            state_name
id                    
26  warndanger_warning"
6561.319574	13.70099399999981	trials	1.0	2.0	1.0	0.0	0.0	1.0	r	p	
6561.319574	13.70099399999981	states									"   state_name
id           
0     state_0"
6561.319574	0.01600499999949534	states									"          state_name
id                  
1   sending_trialnum"
6561.335579	4.016989000000649	states									"      state_name
id              
3   wait_for_cin"
6565.352568	1.0	states									"   state_name
id           
4     context"
6566.352568	0.0010179999999309075	states									"   state_name
id           
6       csgap"
6566.353586	0.03598899999997229	states									"   state_name
id           
11    stim_on"
6566.389575	0.000495000000228174	states									"            state_name
id                    
14  son_reward_chooser"
6566.39007	0.0669979999993302	states									"        state_name
id                
17  reward_big_son"
6566.457068	0.9335160000000542	states									"        state_name
id                
22  post_reward_on"
6567.390584	0.15798400000039692	states									"         state_name
id                 
23  post_reward_off"
6567.548568	4.471008999999867	states									"         state_name
id                 
24  soft_drink_time"
6572.019577	0.0005069999997431296	states									"    state_name
id            
25  warndanger"
6572.020084	3.0004840000001423	states									"            state_name
id                    
26  warndanger_warning"
6575.021068	10.965000000000146	trials	1.0	2.0	1.0	0.0	0.0	1.0	r	p	
6575.021068	10.965000000000146	states									"   state_name
id           
0     state_0"
6575.021068	0.01599999999962165	states									"          state_name
id                  
1   sending_trialnum"
6575.037068	0.8580000000001746	states									"      state_name
id              
3   wait_for_cin"
6575.895068	1.0005110000001878	states									"   state_name
id           
4     context"
6576.895579	0.0014890000002196757	states									"   state_name
id           
6       csgap"
6576.897068	0.15599999999994907	states									"   state_name
id           
11    stim_on"
6577.053068	0.0005129999999553547	states									"            state_name
id                    
14  son_reward_chooser"
6577.053581	0.06699299999945652	states									"        state_name
id                
17  reward_big_son"
6577.120574	0.9334940000007919	states									"        state_name
id                
22  post_reward_on"
6578.054068	0.14899999999943248	states									"         state_name
id                 
23  post_reward_off"
6578.203068	4.782509000000573	states									"         state_name
id                 
24  soft_drink_time"
6582.985577	0.0004909999997835257	states									"    state_name
id            
25  warndanger"
6582.986068	3.0	states									"            state_name
id                    
26  warndanger_warning"
6585.986568	11.221504999999524	trials	1.0	2.0	1.0	0.0	0.0	1.0	r	p	
6585.986568	11.221504999999524	states									"   state_name
id           
0     state_0"
6585.986568	0.01599999999962165	states									"          state_name
id                  
1   sending_trialnum"
6586.002568	1.4220000000004802	states									"      state_name
id              
3   wait_for_cin"
6587.424568	1.0	states									"   state_name
id           
4     context"
6588.424568	0.0010109999993801466	states									"   state_name
id           
6       csgap"
6588.425579	0.26298899999983405	states									"   state_name
id           
11    stim_on"
6588.688568	0.0005000000001018634	states									"            state_name
id                    
14  son_reward_chooser"
6588.689068	0.06700000000000728	states									"        state_name
id                
17  reward_big_son"
6588.756068	0.9335100000007515	states									"        state_name
id                
22  post_reward_on"
6589.689578	0.018989999999575957	states									"         state_name
id                 
23  post_reward_off"
6589.708568	4.498515999999654	states									"         state_name
id                 
24  soft_drink_time"
6594.207084	0.0004930000004605972	states									"    state_name
id            
25  warndanger"
6594.207577	3.000495999999657	states									"            state_name
id                    
26  warndanger_warning"
6597.208568	15.595500000000357	trials	1.0	2.0	1.0	0.0	0.0	1.0	r	p	
6597.208568	15.595500000000357	states									"   state_name
id           
0     state_0"
6597.208568	0.01599999999962165	states									"          state_name
id                  
1   sending_trialnum"
6597.224568	7.180500000000393	states									"      state_name
id              
3   wait_for_cin"
6604.405068	1.0000159999999596	states									"   state_name
id           
4     context"
6605.405084	0.0014840000003459863	states									"   state_name
id           
6       csgap"
6605.406568	0.5559999999995853	states									"   state_name
id           
11    stim_on"
6605.962568	0.0005000000001018634	states									"            state_name
id                    
14  son_reward_chooser"
6605.963068	0.06700000000000728	states									"        state_name
id                
17  reward_big_son"
6606.030068	0.9335090000004129	states									"        state_name
id                
22  post_reward_on"
6606.963577	0.08449099999961618	states									"         state_name
id                 
23  post_reward_off"
6607.048068	2.755000000000109	states									"         state_name
id                 
24  soft_drink_time"
6609.803068	0.000511999999616819	states									"    state_name
id            
25  warndanger"
6609.80358	3.000488000000587	states									"            state_name
id                    
26  warndanger_warning"
6612.804568	11.25	trials	1.0	2.0	1.0	0.0	0.0	1.0	r	p	
6612.804568	11.25	states									"   state_name
id           
0     state_0"
6612.804568	0.016005000000404834	states									"          state_name
id                  
1   sending_trialnum"
6612.820573	1.0384949999997843	states									"      state_name
id              
3   wait_for_cin"
6613.859068	1.0005070000006526	states									"   state_name
id           
4     context"
6614.859575	0.0014929999997548293	states									"   state_name
id           
6       csgap"
6614.861068	0.8430010000001857	states									"   state_name
id           
11    stim_on"
6615.704069	0.0004989999997633277	states									"            state_name
id                    
14  son_reward_chooser"
6615.704568	0.06701799999973446	states									"        state_name
id                
17  reward_big_son"
6615.771586	0.9334820000003674	states									"        state_name
id                
22  post_reward_on"
6616.705068	0.11349999999947613	states									"         state_name
id                 
23  post_reward_off"
6616.818568	4.235008999999991	states									"         state_name
id                 
24  soft_drink_time"
6621.053577	0.0004920000001220615	states									"    state_name
id            
25  warndanger"
6621.054069	3.0004989999997633	states									"            state_name
id                    
26  warndanger_warning"
6624.055084	77.42548400000032	trials	1.0	2.0	1.0	0.0	0.0	1.0	r	p	
6624.055084	77.42548400000032	states									"   state_name
id           
0     state_0"
6624.055084	0.01598400000057154	states									"          state_name
id                  
1   sending_trialnum"
6624.071068	68.91749999999956	states									"      state_name
id              
3   wait_for_cin"
6692.988568	1.0	states									"   state_name
id           
4     context"
6693.988568	0.0010090000005220645	states									"   state_name
id           
6       csgap"
6693.989577	0.003495999999358901	states									"   state_name
id           
11    stim_on"
6693.993073	0.0005020000007789349	states									"            state_name
id                    
14  son_reward_chooser"
6693.993575	0.06699299999945652	states									"        state_name
id                
17  reward_big_son"
6694.060568	0.9335000000000946	states									"        state_name
id                
22  post_reward_on"
6694.994068	0.0375000000003638	states									"         state_name
id                 
23  post_reward_off"
6695.031568	3.448500999999851	states									"         state_name
id                 
24  soft_drink_time"
6698.480069	0.0004989999997633277	states									"    state_name
id            
25  warndanger"
6698.480568	3.0	states									"            state_name
id                    
26  warndanger_warning"
6701.481068	40.45899999999983	trials	1.0	2.0	1.0	0.0	0.0	1.0	r	p	
6701.481068	40.45899999999983	states									"   state_name
id           
0     state_0"
6701.481068	0.01599999999962165	states									"          state_name
id                  
1   sending_trialnum"
6701.497068	30.979505000000245	states									"      state_name
id              
3   wait_for_cin"
6732.476573	1.0004950000002282	states									"   state_name
id           
4     context"
6733.477068	0.0010000000002037268	states									"   state_name
id           
6       csgap"
6733.478068	0.257513999999901	states									"   state_name
id           
11    stim_on"
6733.735582	0.00048599999990983633	states									"            state_name
id                    
14  son_reward_chooser"
6733.736068	0.06700000000000728	states									"        state_name
id                
17  reward_big_son"
6733.803068	0.9335009999995236	states									"        state_name
id                
22  post_reward_on"
6734.736569	0.6635059999998703	states									"         state_name
id                 
23  post_reward_off"
6735.400075	3.5395030000008774	states									"         state_name
id                 
24  soft_drink_time"
6738.939578	0.00048999999944499	states									"    state_name
id            
25  warndanger"
6738.940068	3.0	states									"            state_name
id                    
26  warndanger_warning"
6741.940568	32.35850000000028	trials	1.0	2.0	1.0	0.0	0.0	1.0	r	p	
6741.940568	32.35850000000028	states									"   state_name
id           
0     state_0"
6741.940568	0.016005000000404834	states									"          state_name
id                  
1   sending_trialnum"
6741.956573	23.043994999999995	states									"      state_name
id              
3   wait_for_cin"
6765.000568	1.0005160000000615	states									"   state_name
id           
4     context"
6766.001084	0.0014839999994364916	states									"   state_name
id           
6       csgap"
6766.002568	0.5035020000004806	states									"   state_name
id           
11    stim_on"
6766.50607	0.000503999999637017	states									"            state_name
id                    
14  son_reward_chooser"
6766.506574	0.06700000000000728	states									"        state_name
id                
17  reward_big_son"
6766.573574	0.933498999999756	states									"        state_name
id                
22  post_reward_on"
6767.507073	0.06699500000013359	states									"         state_name
id                 
23  post_reward_off"
6767.574068	3.7240019999999276	states									"         state_name
id                 
24  soft_drink_time"
6771.29807	0.0004980000003342866	states									"    state_name
id            
25  warndanger"
6771.298568	3.000500000000102	states									"            state_name
id                    
26  warndanger_warning"
6774.299583	9.831484999999702	trials	1.0	2.0	1.0	0.0	0.0	1.0	r	p	
6774.299583	9.831484999999702	states									"   state_name
id           
0     state_0"
6774.299583	0.01599900000019261	states									"          state_name
id                  
1   sending_trialnum"
6774.315582	0.21648600000025908	states									"      state_name
id              
3   wait_for_cin"
6774.532068	1.0004999999991924	states									"   state_name
id           
4     context"
6775.532568	0.001006000000415952	states									"   state_name
id           
6       csgap"
6775.533574	0.3804939999999988	states									"   state_name
id           
11    stim_on"
6775.914068	0.0005000000001018634	states									"            state_name
id                    
14  son_reward_chooser"
6775.914568	0.06701299999986077	states									"        state_name
id                
17  reward_big_son"
6775.981581	0.9334870000002411	states									"        state_name
id                
22  post_reward_on"
6776.915068	0.07051599999977043	states									"         state_name
id                 
23  post_reward_off"
6776.985584	4.144484000000375	states									"         state_name
id                 
24  soft_drink_time"
6781.130068	0.0004999999991923687	states									"    state_name
id            
25  warndanger"
6781.130568	3.000500000000102	states									"            state_name
id                    
26  warndanger_warning"
6784.131581	17.764993000000686	trials	1.0	2.0	1.0	0.0	0.0	1.0	r	p	
6784.131581	17.764993000000686	states									"   state_name
id           
0     state_0"
6784.131581	0.016000000000531145	states									"          state_name
id                  
1   sending_trialnum"
6784.147581	9.52448699999968	states									"      state_name
id              
3   wait_for_cin"
6793.672068	1.0000049999998737	states									"   state_name
id           
4     context"
6794.672073	0.001502000000073167	states									"   state_name
id           
6       csgap"
6794.673575	0.0014929999997548293	states									"   state_name
id           
11    stim_on"
6794.675068	0.0005150000006324262	states									"            state_name
id                    
14  son_reward_chooser"
6794.675583	0.06698499999947671	states									"        state_name
id                
17  reward_big_son"
6794.742568	0.9335000000000946	states									"        state_name
id                
22  post_reward_on"
6795.676068	0.07400099999995291	states									"         state_name
id                 
23  post_reward_off"
6795.750069	3.1455120000000534	states									"         state_name
id                 
24  soft_drink_time"
6798.895581	0.0004870000002483721	states									"    state_name
id            
25  warndanger"
6798.896068	3.000506000000314	states									"            state_name
id                    
26  warndanger_warning"
6801.897084	9.698488999999427	trials	1.0	2.0	1.0	0.0	0.0	1.0	r	p	
6801.897084	9.698488999999427	states									"   state_name
id           
0     state_0"
6801.897084	0.01599999999962165	states									"          state_name
id                  
1   sending_trialnum"
6801.913084	0.683484000000135	states									"      state_name
id              
3   wait_for_cin"
6802.596568	1.0005000000001019	states									"   state_name
id           
4     context"
6803.597068	0.0010099999999511056	states									"   state_name
id           
6       csgap"
6803.598078	0.8895069999998668	states									"   state_name
id           
11    stim_on"
6804.487585	0.00048299999980372377	states									"            state_name
id                    
14  son_reward_chooser"
6804.488068	0.06700000000000728	states									"        state_name
id                
17  reward_big_son"
6804.555068	0.9335160000000542	states									"        state_name
id                
22  post_reward_on"
6805.488584	0.07998399999996764	states									"         state_name
id                 
23  post_reward_off"
6805.568568	3.0265159999999014	states									"         state_name
id                 
24  soft_drink_time"
6808.595084	0.0004840000001422595	states									"    state_name
id            
25  warndanger"
6808.595568	3.0000049999998737	states									"            state_name
id                    
26  warndanger_warning"
6811.596068	29.43249999999989	trials	1.0	2.0	1.0	0.0	0.0	1.0	r	p	
6811.596068	29.43249999999989	states									"   state_name
id           
0     state_0"
6811.596068	0.016000000000531145	states									"          state_name
id                  
1   sending_trialnum"
6811.612068	1.7375069999998232	states									"      state_name
id              
3   wait_for_cin"
6813.349575	1.000492999999551	states									"   state_name
id           
4     context"
6814.350068	0.0010000000002037268	states									"   state_name
id           
6       csgap"
6814.351068	1.0005069999997431	states									"   state_name
id           
11    stim_on"
6815.351575	0.001493000000664324	states									"   state_name
id           
12   stim_off"
6815.353068	17.631499999999505	states									"        state_name
id                
13  wait_for_spoke"
6832.984568	0.0005000000001018634	states									"             state_name
id                     
15  soff_reward_chooser"
6832.985068	0.06700000000000728	states									"         state_name
id                 
16  reward_big_soff"
6833.052068	0.08150899999964167	states									"         state_name
id                 
23  post_reward_off"
6833.133577	4.894491000000016	states									"         state_name
id                 
24  soft_drink_time"
6838.028068	0.0005000000001018634	states									"    state_name
id            
25  warndanger"
6838.028568	3.0	states									"            state_name
id                    
26  warndanger_warning"
6841.029068	19.67700000000059	trials	1.0	2.0	1.0	0.0	0.0	1.0	r	p	
6841.029068	19.67700000000059	states									"   state_name
id           
0     state_0"
6841.029068	0.016005999999833875	states									"          state_name
id                  
1   sending_trialnum"
6841.045074	11.539494000000559	states									"      state_name
id              
3   wait_for_cin"
6852.584568	1.0005000000001019	states									"   state_name
id           
4     context"
6853.585068	0.0009999999992942321	states									"   state_name
id           
6       csgap"
6853.586068	0.061507000000347034	states									"   state_name
id           
11    stim_on"
6853.647575	0.0004930000004605972	states									"            state_name
id                    
14  son_reward_chooser"
6853.648068	0.06700000000000728	states									"        state_name
id                
17  reward_big_son"
6853.715068	0.9335059999993973	states									"        state_name
id                
22  post_reward_on"
6854.648574	0.13949400000001333	states									"         state_name
id                 
23  post_reward_off"
6854.788068	2.917000000000371	states									"         state_name
id                 
24  soft_drink_time"
6857.705068	0.0005099999998492422	states									"    state_name
id            
25  warndanger"
6857.705578	3.0004900000003545	states									"            state_name
id                    
26  warndanger_warning"
6860.706568	15.27701100000013	trials	1.0	2.0	1.0	0.0	0.0	1.0	r	p	
6860.706568	15.27701100000013	states									"   state_name
id           
0     state_0"
6860.706568	0.016000000000531145	states									"          state_name
id                  
1   sending_trialnum"
6860.722568	5.415012999999817	states									"      state_name
id              
3   wait_for_cin"
6866.137581	1.0004870000002484	states									"   state_name
id           
4     context"
