onset	duration	nwb_table	crosstalk_dir	crosstalk_freq	bup_width	bup_ramp	vol_low	vol_hi	vol	gamma_dir	gamma_freq	freq_lo	freq_hi	HistorySection_hit_history	HistorySection_side_history	HistorySection_task_history	HistorySection_incoh_history	HistorySection_gammadir_history	HistorySection_gammafreq_history	HistorySection_result_history	HistorySection_hit_history_task	HistorySection_incoh_history_task	state_type
5881.157725	0.5000060000002122	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
5881.657731	0.7029939999993076	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
5882.360725	0.0010050000000774162	states																					"     state_name
id             
7   nic_prestim"
5882.36173	0.000495000000228174	states																					"   state_name
id           
8       cpoke"
5882.362225	0.38199900000017806	states																					"   state_name
id           
9    cpoke_in"
5882.744224	0.09100099999977829	states																					"       state_name
id               
11  wait_for_cout"
5882.835225	0.25050000000010186	states																					"        state_name
id                
12  wait_for_spoke"
5883.085725	0.0005000000001018634	states																					"   state_name
id           
13  hit_state"
5883.086225	0.49650000000019645	states																					"    state_name
id            
14  hit_state2"
5883.582725	0.003499999999803549	states																					"        state_name
id                
19  clean_up_state"
5883.586225	0.30800100000033126	states																					"                state_name
id                        
2   check_next_trial_ready"
5883.894725	4.467007000000194	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	4.0	0.0	6500.0	14200.0	1.0	r	d	0.0	4.0	0.0	1.0			
5883.894725	4.467007000000194	states																					"   state_name
id           
0     state_0"
5883.894725	0.016010000000278524	states																					"          state_name
id                  
1   sending_trialnum"
5883.910735	0.00048999999944499	states																					"        state_name
id                
3   wait_for_cpoke"
5883.911225	0.5	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
5884.411225	2.381000000000313	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
5886.792225	0.0010009999996327679	states																					"     state_name
id             
7   nic_prestim"
5886.793226	0.0005010000004403992	states																					"   state_name
id           
8       cpoke"
5886.793727	0.38299800000004325	states																					"   state_name
id           
9    cpoke_in"
5887.176725	0.07650000000012369	states																					"       state_name
id               
11  wait_for_cout"
5887.253225	0.2785009999997783	states																					"        state_name
id                
12  wait_for_spoke"
5887.531726	0.0004989999997633277	states																					"   state_name
id           
13  hit_state"
5887.532225	0.48800000000028376	states																					"    state_name
id            
14  hit_state2"
5888.020225	0.003509999999550928	states																					"        state_name
id                
19  clean_up_state"
5888.023735	0.33799700000054145	states																					"                state_name
id                        
2   check_next_trial_ready"
5888.362225	6.5310099999996964	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	4.0	0.0	6500.0	14200.0		r	d	0.0	4.0	0.0	3.0			
5888.362225	6.5310099999996964	states																					"   state_name
id           
0     state_0"
5888.362225	0.016000000000531145	states																					"          state_name
id                  
1   sending_trialnum"
5888.378225	0.0004999999991923687	states																					"        state_name
id                
3   wait_for_cpoke"
5888.378725	0.5005000000001019	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
5888.879225	2.6675050000003466	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
5891.54673	0.0010050000000774162	states																					"     state_name
id             
7   nic_prestim"
5891.547735	0.000495000000228174	states																					"   state_name
id           
8       cpoke"
5891.54823	0.2404950000000099	states																					"   state_name
id           
9    cpoke_in"
5891.788725	0.10051199999998062	states																					"   state_name
id           
10  cpoke_out"
5891.889237	3.0004879999996774	states																					"         state_name
id                 
17  nic_error_state"
5894.889725	0.003509999999550928	states																					"        state_name
id                
19  clean_up_state"
5894.893734	3.8514909999994416	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	-4.0	0.0	6500.0	14200.0		l	d	0.0	-4.0	0.0	3.0	1.0	0.0	
5894.893734	3.8514909999994416	states																					"   state_name
id           
0     state_0"
5894.893734	0.015992999999980384	states																					"          state_name
id                  
1   sending_trialnum"
5894.909727	0.0004979999994247919	states																					"        state_name
id                
3   wait_for_cpoke"
5894.910225	0.5000050000007832	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
5895.41023	0.0004949999993186793	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
5895.410725	0.001006000000415952	states																					"     state_name
id             
7   nic_prestim"
5895.411731	0.0004939999998896383	states																					"   state_name
id           
8       cpoke"
5895.412225	0.22850000000016735	states																					"   state_name
id           
9    cpoke_in"
5895.640725	0.1005009999998947	states																					"   state_name
id           
10  cpoke_out"
5895.741226	3.000506000000314	states																					"         state_name
id                 
17  nic_error_state"
5898.741732	0.0034929999992527883	states																					"        state_name
id                
19  clean_up_state"
5898.745725	2.4989999999997963	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	-4.0	0.0	6500.0	14200.0	1.0	l	d	0.0	-4.0	0.0	1.0	1.0	0.0	
5898.745725	2.4989999999997963	states																					"   state_name
id           
0     state_0"
5898.745725	0.016000000000531145	states																					"          state_name
id                  
1   sending_trialnum"
5898.761725	0.12299999999959255	states																					"        state_name
id                
3   wait_for_cpoke"
5898.884725	0.5005000000001019	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
5899.385225	0.036511000000245986	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
5899.421736	0.0014989999999670545	states																					"     state_name
id             
7   nic_prestim"
5899.423235	0.0004939999998896383	states																					"   state_name
id           
8       cpoke"
5899.423729	0.33899599999949714	states																					"   state_name
id           
9    cpoke_in"
5899.762725	0.04500400000051741	states																					"   state_name
id           
10  cpoke_out"
5899.807729	0.0004959999996572151	states																					"       state_name
id               
11  wait_for_cout"
5899.808225	0.5905000000002474	states																					"        state_name
id                
12  wait_for_spoke"
5900.398725	0.0005090000004202011	states																					"   state_name
id           
13  hit_state"
5900.399234	0.4904979999992065	states																					"    state_name
id            
14  hit_state2"
5900.889732	0.003493000000162283	states																					"        state_name
id                
19  clean_up_state"
5900.893225	0.3514999999997599	states																					"                state_name
id                        
2   check_next_trial_ready"
5901.245225	5.256003000000419	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	4.0	0.0	6500.0	14200.0	1.0	r	d	0.0	4.0	0.0	1.0			
5901.245225	5.256003000000419	states																					"   state_name
id           
0     state_0"
5901.245225	0.0160120000000461	states																					"          state_name
id                  
1   sending_trialnum"
5901.261237	0.0004939999998896383	states																					"        state_name
id                
3   wait_for_cpoke"
5901.261731	0.5000020000006771	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
5901.761733	3.156492000000071	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
5904.918225	0.0010009999996327679	states																					"     state_name
id             
7   nic_prestim"
5904.919226	0.000511999999616819	states																					"   state_name
id           
8       cpoke"
5904.919738	0.12148700000034296	states																					"   state_name
id           
9    cpoke_in"
5905.041225	0.06500000000050932	states																					"   state_name
id           
10  cpoke_out"
5905.106225	0.10849999999936699	states																					"   state_name
id           
9    cpoke_in"
5905.214725	0.08950100000038219	states																					"   state_name
id           
10  cpoke_out"
5905.304226	0.0004989999997633277	states																					"       state_name
id               
11  wait_for_cout"
5905.304725	0.2640000000001237	states																					"        state_name
id                
12  wait_for_spoke"
5905.568725	0.0005009999995309045	states																					"   state_name
id           
13  hit_state"
5905.569226	0.4900180000004184	states																					"    state_name
id            
14  hit_state2"
5906.059244	0.0034809999997378327	states																					"        state_name
id                
19  clean_up_state"
5906.062725	0.43850300000030984	states																					"                state_name
id                        
2   check_next_trial_ready"
5906.501737	10.451991000000817	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	4.0	0.0	6500.0	14200.0		r	d	0.0	4.0	0.0	3.0	1.0	0.0	
5906.501737	10.451991000000817	states																					"   state_name
id           
0     state_0"
5906.501737	0.016000000000531145	states																					"          state_name
id                  
1   sending_trialnum"
5906.517737	0.00048799999967741314	states																					"        state_name
id                
3   wait_for_cpoke"
5906.518225	0.5	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
5907.018225	3.7535109999998895	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
5910.771736	0.0014890000002196757	states																					"     state_name
id             
7   nic_prestim"
5910.773225	0.0005000000001018634	states																					"   state_name
id           
8       cpoke"
5910.773725	0.11351600000034523	states																					"   state_name
id           
9    cpoke_in"
5910.887241	0.10048399999959656	states																					"   state_name
id           
10  cpoke_out"
5910.987725	3.000500000000102	states																					"         state_name
id                 
17  nic_error_state"
5913.988225	0.003515999999763153	states																					"        state_name
id                
19  clean_up_state"
5913.991741	2.9619870000005903	states																					"                state_name
id                        
2   check_next_trial_ready"
5916.954225	2.1795019999999568	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	4.0	0.0	6500.0	14200.0	1.0	r	d	0.0	4.0	0.0	1.0	1.0	0.0	
5916.954225	2.1795019999999568	states																					"   state_name
id           
0     state_0"
5916.954225	0.01599999999962165	states																					"          state_name
id                  
1   sending_trialnum"
5916.970225	0.0005000000001018634	states																					"        state_name
id                
3   wait_for_cpoke"
5916.970725	0.5	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
5917.470725	0.20899999999983265	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
5917.679725	0.0015000000003055902	states																					"     state_name
id             
7   nic_prestim"
5917.681225	0.0005069999997431296	states																					"   state_name
id           
8       cpoke"
5917.681732	0.01049200000034034	states																					"   state_name
id           
9    cpoke_in"
5917.692224	0.037507999999434105	states																					"   state_name
id           
10  cpoke_out"
5917.729732	0.26199300000007497	states																					"   state_name
id           
9    cpoke_in"
5917.991725	0.07550199999968754	states																					"   state_name
id           
10  cpoke_out"
5918.067227	0.0005040000005465117	states																					"       state_name
id               
11  wait_for_cout"
5918.067731	0.3059960000000501	states																					"        state_name
id                
12  wait_for_spoke"
5918.373727	0.0004979999994247919	states																					"   state_name
id           
13  hit_state"
5918.374225	0.48649900000054913	states																					"    state_name
id            
14  hit_state2"
5918.860724	0.003501000000142085	states																					"        state_name
id                
19  clean_up_state"
5918.864225	0.26950200000010227	states																					"                state_name
id                        
2   check_next_trial_ready"
5919.134225	4.19350200000008	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	-4.0	0.0	6500.0	14200.0	1.0	l	d	0.0	-4.0	0.0	1.0			
5919.134225	4.19350200000008	states																					"   state_name
id           
0     state_0"
5919.134225	0.016000000000531145	states																					"          state_name
id                  
1   sending_trialnum"
5919.150225	0.0005000000001018634	states																					"        state_name
id                
3   wait_for_cpoke"
5919.150725	0.5	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
5919.650725	1.4770029999999679	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
5921.127728	0.001496999999289983	states																					"     state_name
id             
7   nic_prestim"
5921.129225	0.0005110000001877779	states																					"   state_name
id           
8       cpoke"
5921.129736	0.3869880000002013	states																					"   state_name
id           
9    cpoke_in"
5921.516724	0.037005999999564665	states																					"       state_name
id               
11  wait_for_cout"
5921.55373	0.6715030000004845	states																					"        state_name
id                
12  wait_for_spoke"
5922.225233	0.000495000000228174	states																					"   state_name
id           
13  hit_state"
5922.225728	0.49001099999986764	states																					"    state_name
id            
14  hit_state2"
5922.715739	0.003487999999379099	states																					"        state_name
id                
19  clean_up_state"
5922.719227	0.6085000000002765	states																					"                state_name
id                        
2   check_next_trial_ready"
5923.328225	6.081500000000233	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	-4.0	0.0	6500.0	14200.0		l	d	0.0	-4.0	0.0	3.0			
5923.328225	6.081500000000233	states																					"   state_name
id           
0     state_0"
5923.328225	0.01599999999962165	states																					"          state_name
id                  
1   sending_trialnum"
5923.344225	0.0005000000001018634	states																					"        state_name
id                
3   wait_for_cpoke"
5923.344725	0.5005069999997431	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
5923.845232	2.324992000000748	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
5926.170224	0.0010059999995064572	states																					"     state_name
id             
7   nic_prestim"
5926.17123	0.0005000000001018634	states																					"   state_name
id           
8       cpoke"
5926.17173	0.13350900000023103	states																					"   state_name
id           
9    cpoke_in"
5926.305239	0.10048999999980879	states																					"   state_name
id           
10  cpoke_out"
5926.405729	3.0005049999999756	states																					"         state_name
id                 
17  nic_error_state"
5929.406234	0.003491000000394706	states																					"        state_name
id                
19  clean_up_state"
5929.410225	3.8125	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	-4.0	0.0	6500.0	14200.0		l	d	0.0	-4.0	0.0	3.0			
5929.410225	3.8125	states																					"   state_name
id           
0     state_0"
5929.410225	0.016000999999960186	states																					"          state_name
id                  
1   sending_trialnum"
5929.426226	0.0004990000006728224	states																					"        state_name
id                
3   wait_for_cpoke"
5929.426725	0.5005000000001019	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
5929.927225	0.0004999999991923687	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
5929.927725	0.001502000000073167	states																					"     state_name
id             
7   nic_prestim"
5929.929227	0.0004980000003342866	states																					"   state_name
id           
8       cpoke"
5929.929725	0.18850500000007742	states																					"   state_name
id           
9    cpoke_in"
5930.11823	0.10049999999955617	states																					"   state_name
id           
10  cpoke_out"
5930.21873	3.000495000000228	states																					"         state_name
id                 
17  nic_error_state"
5933.219225	0.003499999999803549	states																					"        state_name
id                
19  clean_up_state"
5933.223225	3.9100100000005114	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	4.0	0.0	6500.0	14200.0		r	d	0.0	4.0	0.0	3.0	0.0	0.0	
5933.223225	3.9100100000005114	states																					"   state_name
id           
0     state_0"
5933.223225	0.016000000000531145	states																					"          state_name
id                  
1   sending_trialnum"
5933.239225	0.000503999999637017	states																					"        state_name
id                
3   wait_for_cpoke"
5933.239729	0.5000040000004446	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
5933.739733	0.0004919999992125668	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
5933.740225	0.0010000000002037268	states																					"     state_name
id             
7   nic_prestim"
5933.741225	0.0005000000001018634	states																					"   state_name
id           
8       cpoke"
5933.741725	0.28750899999977264	states																					"   state_name
id           
9    cpoke_in"
5934.029234	0.10000700000000506	states																					"   state_name
id           
10  cpoke_out"
5934.129241	3.000485000000481	states																					"         state_name
id                 
17  nic_error_state"
5937.129726	0.003509000000121887	states																					"        state_name
id                
19  clean_up_state"
5937.133733	5.142491999999947	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	4.0	0.0	6500.0	14200.0	0.0	r	d	0.0	4.0	0.0	2.0			
5937.133733	5.142491999999947	states																					"   state_name
id           
0     state_0"
5937.133733	0.016005000000404834	states																					"          state_name
id                  
1   sending_trialnum"
5937.149738	0.0004870000002483721	states																					"        state_name
id                
3   wait_for_cpoke"
5937.150225	0.5005049999999756	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
5937.65073	0.05499799999961397	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
5937.705728	0.0010019999999713036	states																					"     state_name
id             
7   nic_prestim"
5937.70673	0.0004960000005667098	states																					"   state_name
id           
8       cpoke"
5937.707226	0.33499899999969784	states																					"   state_name
id           
9    cpoke_in"
5938.042225	0.0530109999999695	states																					"   state_name
id           
10  cpoke_out"
5938.095236	0.0004969999999957508	states																					"       state_name
id               
11  wait_for_cout"
5938.095733	0.5764929999995729	states																					"        state_name
id                
12  wait_for_spoke"
5938.672226	3.600499000000127	states																					"     state_name
id             
15  error_state"
5942.272725	0.003499999999803549	states																					"        state_name
id                
19  clean_up_state"
5942.276725	7.790510000000722	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	-4.0	0.0	6500.0	14200.0		l	d	0.0	-4.0	0.0	3.0			
5942.276725	7.790510000000722	states																					"   state_name
id           
0     state_0"
5942.276725	0.016000000000531145	states																					"          state_name
id                  
1   sending_trialnum"
5942.292725	0.0005069999997431296	states																					"        state_name
id                
3   wait_for_cpoke"
5942.293232	0.5004939999998896	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
5942.793726	3.886011000000508	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
5946.679737	0.0014869999995426042	states																					"     state_name
id             
7   nic_prestim"
5946.681224	0.000503999999637017	states																					"   state_name
id           
8       cpoke"
5946.681728	0.2809980000001815	states																					"   state_name
id           
9    cpoke_in"
5946.962726	0.1005009999998947	states																					"   state_name
id           
10  cpoke_out"
5947.063227	3.0005010000004404	states																					"         state_name
id                 
17  nic_error_state"
5950.063728	0.00350700000035431	states																					"        state_name
id                
19  clean_up_state"
5950.067727	10.006998000000749	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	-4.0	0.0	6500.0	14200.0		l	d	0.0	-4.0	0.0	3.0			
5950.067727	10.006998000000749	states																					"   state_name
id           
0     state_0"
5950.067727	0.015998000000763568	states																					"          state_name
id                  
1   sending_trialnum"
5950.083725	0.0004999999991923687	states																					"        state_name
id                
3   wait_for_cpoke"
5950.084225	0.5005000000001019	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
5950.584725	6.304004999999961	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
5956.88873	0.0010050000000774162	states																					"     state_name
id             
7   nic_prestim"
5956.889735	0.0004900000003544847	states																					"   state_name
id           
8       cpoke"
5956.890225	0.07999999999992724	states																					"   state_name
id           
9    cpoke_in"
5956.970225	0.10049900000012713	states																					"   state_name
id           
10  cpoke_out"
5957.070724	3.000500000000102	states																					"         state_name
id                 
17  nic_error_state"
5960.071224	0.003501000000142085	states																					"        state_name
id                
19  clean_up_state"
5960.075233	3.829492000000755	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	-4.0	0.0	6500.0	14200.0		l	d	0.0	-4.0	0.0	3.0	1.0	0.0	
5960.075233	3.829492000000755	states																					"   state_name
id           
0     state_0"
5960.075233	0.01599900000019261	states																					"          state_name
id                  
1   sending_trialnum"
5960.091232	0.0004939999998896383	states																					"        state_name
id                
3   wait_for_cpoke"
5960.091726	0.5004980000003343	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
5960.592224	0.0005010000004403992	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
5960.592725	0.0010099999999511056	states																					"     state_name
id             
7   nic_prestim"
5960.593735	0.00048999999944499	states																					"   state_name
id           
8       cpoke"
5960.594225	0.2064989999998943	states																					"   state_name
id           
9    cpoke_in"
5960.800724	0.1000000000003638	states																					"   state_name
id           
10  cpoke_out"
5960.900724	3.000500999999531	states																					"         state_name
id                 
17  nic_error_state"
5963.901225	0.003500000000713044	states																					"        state_name
id                
19  clean_up_state"
5963.905231	2.382999000000382	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	4.0	0.0	6500.0	14200.0	1.0	r	d	0.0	4.0	0.0	1.0			
5963.905231	2.382999000000382	states																					"   state_name
id           
0     state_0"
5963.905231	0.01599400000031892	states																					"          state_name
id                  
1   sending_trialnum"
5963.921225	0.024999999999636202	states																					"        state_name
id                
3   wait_for_cpoke"
5963.946225	0.5005000000001019	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
5964.446725	0.23500100000001112	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
5964.681726	0.0015000000003055902	states																					"     state_name
id             
7   nic_prestim"
5964.683226	0.0005060000003140885	states																					"   state_name
id           
8       cpoke"
5964.683732	0.35999599999922793	states																					"   state_name
id           
9    cpoke_in"
5965.043728	0.027499000000716478	states																					"   state_name
id           
10  cpoke_out"
5965.071227	0.0004979999994247919	states																					"       state_name
id               
11  wait_for_cout"
5965.071725	0.31300000000010186	states																					"        state_name
id                
12  wait_for_spoke"
5965.384725	0.000503000000207976	states																					"   state_name
id           
13  hit_state"
5965.385228	0.47299699999985023	states																					"    state_name
id            
14  hit_state2"
5965.858225	0.00350700000035431	states																					"        state_name
id                
19  clean_up_state"
5965.861732	0.4264979999998104	states																					"                state_name
id                        
2   check_next_trial_ready"
5966.288725	5.665999999999258	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	-4.0	0.0	6500.0	14200.0		l	d	0.0	-4.0	0.0	3.0			
5966.288725	5.665999999999258	states																					"   state_name
id           
0     state_0"
5966.288725	0.01599999999962165	states																					"          state_name
id                  
1   sending_trialnum"
5966.304725	0.0005010000004403992	states																					"        state_name
id                
3   wait_for_cpoke"
5966.305226	0.5005049999999756	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
5966.805731	1.7664929999991728	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
5968.572224	0.0010050000000774162	states																					"     state_name
id             
7   nic_prestim"
5968.573229	0.0005100000007587369	states																					"   state_name
id           
8       cpoke"
5968.573739	0.27698599999985163	states																					"   state_name
id           
9    cpoke_in"
5968.850725	0.10000499999932799	states																					"   state_name
id           
10  cpoke_out"
5968.95073	3.000500000000102	states																					"         state_name
id                 
17  nic_error_state"
5971.95123	0.0034949999999298598	states																					"        state_name
id                
19  clean_up_state"
5971.955225	3.844506000000365	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	-4.0	0.0	6500.0	14200.0		l	d	0.0	-4.0	0.0	3.0	1.0	0.0	
5971.955225	3.844506000000365	states																					"   state_name
id           
0     state_0"
5971.955225	0.01599900000019261	states																					"          state_name
id                  
1   sending_trialnum"
5971.971224	0.0005040000005465117	states																					"        state_name
id                
3   wait_for_cpoke"
5971.971728	0.5000079999999798	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
5972.471736	0.0004890000000159489	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
5972.472225	0.0010009999996327679	states																					"     state_name
id             
7   nic_prestim"
5972.473226	0.0004989999997633277	states																					"   state_name
id           
8       cpoke"
5972.473725	0.22151000000030763	states																					"   state_name
id           
9    cpoke_in"
5972.695235	0.10048999999980879	states																					"   state_name
id           
10  cpoke_out"
5972.795725	3.0004989999997633	states																					"         state_name
id                 
17  nic_error_state"
5975.796224	0.00350700000035431	states																					"        state_name
id                
19  clean_up_state"
5975.800225	2.4940050000004703	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	-4.0	0.0	6500.0	14200.0	1.0	l	d	0.0	-4.0	0.0	1.0	1.0	0.0	
5975.800225	2.4940050000004703	states																					"   state_name
id           
0     state_0"
5975.800225	0.01599999999962165	states																					"          state_name
id                  
1   sending_trialnum"
5975.816225	0.0005160000000614673	states																					"        state_name
id                
3   wait_for_cpoke"
5975.816741	0.5	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
5976.316741	0.0004840000001422595	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
5976.317225	0.0015000000003055902	states																					"     state_name
id             
7   nic_prestim"
5976.318725	0.0005089999995107064	states																					"   state_name
id           
8       cpoke"
5976.319234	0.29149800000050163	states																					"   state_name
id           
9    cpoke_in"
5976.610732	0.09700299999985873	states																					"   state_name
id           
10  cpoke_out"
5976.707735	0.0004900000003544847	states																					"       state_name
id               
11  wait_for_cout"
5976.708225	0.6559989999996105	states																					"        state_name
id                
12  wait_for_spoke"
5977.364224	0.0005010000004403992	states																					"   state_name
id           
13  hit_state"
5977.364725	0.5094999999992069	states																					"    state_name
id            
14  hit_state2"
5977.874225	0.0035030000008191564	states																					"        state_name
id                
19  clean_up_state"
5977.877728	0.4165020000000368	states																					"                state_name
id                        
2   check_next_trial_ready"
5978.294725	5.4420060000002195	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	-4.0	0.0	6500.0	14200.0	1.0	l	d	0.0	-4.0	0.0	1.0	0.0	0.0	
5978.294725	5.4420060000002195	states																					"   state_name
id           
0     state_0"
5978.294725	0.01600700000017241	states																					"          state_name
id                  
1   sending_trialnum"
5978.310732	0.0004930000004605972	states																					"        state_name
id                
3   wait_for_cpoke"
5978.311225	0.5000019999997676	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
5978.811227	2.8345039999994697	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
5981.645731	0.0014960000007704366	states																					"     state_name
id             
7   nic_prestim"
5981.647227	0.0005049999999755528	states																					"   state_name
id           
8       cpoke"
5981.647732	0.3224929999996675	states																					"   state_name
id           
9    cpoke_in"
5981.970225	0.06701199999952223	states																					"   state_name
id           
10  cpoke_out"
5982.037237	0.000495000000228174	states																					"       state_name
id               
11  wait_for_cout"
5982.037732	0.6614930000005188	states																					"        state_name
id                
12  wait_for_spoke"
5982.699225	0.0005000000001018634	states																					"   state_name
id           
13  hit_state"
5982.699725	0.5009999999992942	states																					"    state_name
id            
14  hit_state2"
5983.200725	0.003500000000713044	states																					"        state_name
id                
19  clean_up_state"
5983.204225	0.5325059999995574	states																					"                state_name
id                        
2   check_next_trial_ready"
5983.737231	10.149994000000333	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	4.0	0.0	6500.0	14200.0	0.0	r	d	0.0	4.0	0.0	2.0			
5983.737231	10.149994000000333	states																					"   state_name
id           
0     state_0"
5983.737231	0.015997999999854073	states																					"          state_name
id                  
1   sending_trialnum"
5983.753229	0.0004980000003342866	states																					"        state_name
id                
3   wait_for_cpoke"
5983.753727	0.5000059999993027	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
5984.253733	5.182992000000013	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
5989.436725	0.0010030000003098394	states																					"     state_name
id             
7   nic_prestim"
5989.437728	0.0004989999997633277	states																					"   state_name
id           
8       cpoke"
5989.438227	0.2015030000002298	states																					"   state_name
id           
9    cpoke_in"
5989.63973	0.05249400000047899	states																					"   state_name
id           
10  cpoke_out"
5989.692224	0.06050099999993108	states																					"   state_name
id           
9    cpoke_in"
5989.752725	0.07650599999942642	states																					"   state_name
id           
10  cpoke_out"
5989.829231	0.0004939999998896383	states																					"       state_name
id               
11  wait_for_cout"
5989.829725	0.7409990000005564	states																					"        state_name
id                
12  wait_for_spoke"
5990.570724	3.3130059999994046	states																					"     state_name
id             
15  error_state"
5993.88373	0.0034950000008393545	states																					"        state_name
id                
19  clean_up_state"
5993.887728	10.672002000000248	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	-4.0	0.0	6500.0	14200.0		l	d	0.0	-4.0	0.0	3.0	1.0	0.0	
5993.887728	10.672002000000248	states																					"   state_name
id           
0     state_0"
5993.887728	0.01600200000029872	states																					"          state_name
id                  
1   sending_trialnum"
5993.90373	0.000495000000228174	states																					"        state_name
id                
3   wait_for_cpoke"
5993.904225	0.5005049999999756	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
5994.40473	6.9510049999998955	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
6001.355735	0.0014979999996285187	states																					"     state_name
id             
7   nic_prestim"
6001.357233	0.0005040000005465117	states																					"   state_name
id           
8       cpoke"
6001.357737	0.09799199999997654	states																					"   state_name
id           
9    cpoke_in"
6001.455729	0.10000299999956042	states																					"   state_name
id           
10  cpoke_out"
6001.555732	3.000492000000122	states																					"         state_name
id                 
17  nic_error_state"
6004.556224	0.0035060000000157743	states																					"        state_name
id                
19  clean_up_state"
6004.560225	2.745006000000103	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	4.0	0.0	6500.0	14200.0	1.0	r	d	0.0	4.0	0.0	1.0			
6004.560225	2.745006000000103	states																					"   state_name
id           
0     state_0"
6004.560225	0.01599900000019261	states																					"          state_name
id                  
1   sending_trialnum"
6004.576224	0.0005019999998694402	states																					"        state_name
id                
3   wait_for_cpoke"
6004.576726	0.5000149999996211	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
6005.076741	0.0004850000004807953	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
6005.077226	0.0014989999999670545	states																					"     state_name
id             
7   nic_prestim"
6005.078725	0.0005109999992782832	states																					"   state_name
id           
8       cpoke"
6005.079236	0.37849000000005617	states																					"   state_name
id           
9    cpoke_in"
6005.457726	0.012003000000731845	states																					"   state_name
id           
10  cpoke_out"
6005.469729	0.0005009999995309045	states																					"       state_name
id               
11  wait_for_cout"
6005.47023	0.32949900000039634	states																					"        state_name
id                
12  wait_for_spoke"
