onset	duration	nwb_table	bup_width	bup_ramp	vol_low	vol_hi	vol	gamma_dir	gamma_freq	freq_lo	freq_hi	HistorySection_hit_history	HistorySection_violation_history	HistorySection_hit_history_left	HistorySection_hit_history_right	HistorySection_side_history	HistorySection_result_history	HistorySection_hit_history_task	HistorySection_hit_history_stage	state_type
3384.551315	3.000499999999647	states																		"         state_name
id                 
12  nic_error_state"
3387.551815	0.003515000000334112	states																		"        state_name
id                
14  clean_up_state"
3387.555815	2.4594999999999345	trials	5.0	2.0	1.0	1.0	0.5	2.0	-2.0	6500.0	6500.0	1.0	0.0		1.0	r	1.0			
3387.555815	2.4594999999999345	states																		"   state_name
id           
0     state_0"
3387.555815	0.01599999999962165	states																		"          state_name
id                  
1   sending_trialnum"
3387.571815	0.0005000000001018634	states																		"        state_name
id                
3   wait_for_cpoke"
3387.572315	0.0010000000002037268	states																		"     state_name
id             
4   nic_prestim"
3387.573315	1.0005000000001019	states																		"   state_name
id           
5       cpoke"
3388.573815	0.26350000000002183	states																		"       state_name
id               
6   wait_for_cout"
3388.837315	0.28199999999969805	states																		"        state_name
id                
7   wait_for_spoke"
3389.119315	0.0005000000001018634	states																		"   state_name
id           
8   hit_state"
3389.119815	0.20301000000017666	states																		"    state_name
id            
9   hit_state2"
3389.322825	0.003489999999601423	states																		"        state_name
id                
14  clean_up_state"
3389.326315	0.6890000000003056	states																		"                state_name
id                        
2   check_next_trial_ready"
3390.015815	7.799010999999609	trials	5.0	2.0	1.0	1.0	0.5	2.0	-1.0	6500.0	6500.0		1.0			r	3.0			
3390.015815	7.799010999999609	states																		"   state_name
id           
0     state_0"
3390.015815	0.01599999999962165	states																		"          state_name
id                  
1   sending_trialnum"
3390.031815	4.183500000000095	states																		"        state_name
id                
3   wait_for_cpoke"
3394.215315	0.001502000000073167	states																		"     state_name
id             
4   nic_prestim"
3394.216817	0.5940040000000408	states																		"   state_name
id           
5       cpoke"
3394.810821	3.0004939999998896	states																		"         state_name
id                 
12  nic_error_state"
3397.811315	0.0035109999998894637	states																		"        state_name
id                
14  clean_up_state"
3397.815315	3.343515000000025	trials	5.0	2.0	1.0	1.0	0.5	-5.0	2.0	6500.0	6500.0		1.0			l	3.0			
3397.815315	3.343515000000025	states																		"   state_name
id           
0     state_0"
3397.815315	0.016000000000076398	states																		"          state_name
id                  
1   sending_trialnum"
3397.831315	0.0005000000001018634	states																		"        state_name
id                
3   wait_for_cpoke"
3397.831815	0.001010999999834894	states																		"     state_name
id             
4   nic_prestim"
3397.832826	0.32200300000022253	states																		"   state_name
id           
5       cpoke"
3398.154829	3.00048599999991	states																		"         state_name
id                 
12  nic_error_state"
3401.155315	0.0035149999998793646	states																		"        state_name
id                
14  clean_up_state"
3401.159315	3.4145149999999376	trials	5.0	2.0	1.0	1.0	0.5	2.0	-1.0	6500.0	6500.0		1.0			r	3.0			
3401.159315	3.4145149999999376	states																		"   state_name
id           
0     state_0"
3401.159315	0.016000000000076398	states																		"          state_name
id                  
1   sending_trialnum"
3401.175315	0.0005000000001018634	states																		"        state_name
id                
3   wait_for_cpoke"
3401.175815	0.0010050000000774162	states																		"     state_name
id             
4   nic_prestim"
3401.17682	0.39299499999970067	states																		"   state_name
id           
5       cpoke"
3401.569815	3.000500000000102	states																		"         state_name
id                 
12  nic_error_state"
3404.570315	0.0035149999998793646	states																		"        state_name
id                
14  clean_up_state"
3404.574331	3.984490000000278	trials	5.0	2.0	1.0	1.0	0.5	5.0	-2.0	6500.0	6500.0		1.0			r	3.0			
3404.574331	3.984490000000278	states																		"   state_name
id           
0     state_0"
3404.574331	0.015988999999990483	states																		"          state_name
id                  
1   sending_trialnum"
3404.59032	0.0585030000002007	states																		"        state_name
id                
3   wait_for_cpoke"
3404.648823	0.001491999999871041	states																		"     state_name
id             
4   nic_prestim"
3404.650315	0.9045190000001639	states																		"   state_name
id           
5       cpoke"
3405.554834	3.00048599999991	states																		"         state_name
id                 
12  nic_error_state"
3408.55532	0.003501000000142085	states																		"        state_name
id                
14  clean_up_state"
3408.559315	3.9250150000002577	trials	5.0	2.0	1.0	1.0	0.5	5.0	2.0	6500.0	6500.0		1.0			r	3.0			
3408.559315	3.9250150000002577	states																		"   state_name
id           
0     state_0"
3408.559315	0.016001999999843974	states																		"          state_name
id                  
1   sending_trialnum"
3408.575317	0.05151500000010856	states																		"        state_name
id                
3   wait_for_cpoke"
3408.626832	0.0014830000000074506	states																		"     state_name
id             
4   nic_prestim"
3408.628315	0.8519999999998618	states																		"   state_name
id           
5       cpoke"
3409.480315	3.0005040000000918	states																		"         state_name
id                 
12  nic_error_state"
3412.480819	0.003511000000344211	states																		"        state_name
id                
14  clean_up_state"
3412.484831	4.376983999999993	trials	5.0	2.0	1.0	1.0	0.5	5.0	2.0	6500.0	6500.0		1.0			r	3.0	0.0	0.0	
3412.484831	4.376983999999993	states																		"   state_name
id           
0     state_0"
3412.484831	0.015993999999864172	states																		"          state_name
id                  
1   sending_trialnum"
3412.500825	1.3029900000001362	states																		"        state_name
id                
3   wait_for_cpoke"
3413.803815	0.001006999999844993	states																		"     state_name
id             
4   nic_prestim"
3413.804822	0.05300200000010591	states																		"   state_name
id           
5       cpoke"
3413.857824	3.0004909999997835	states																		"         state_name
id                 
12  nic_error_state"
3416.858315	0.0035000000002582965	states																		"        state_name
id                
14  clean_up_state"
3416.862315	4.545500000000175	trials	5.0	2.0	1.0	1.0	0.5	5.0	-2.0	6500.0	6500.0	0.0	0.0		0.0	r	2.0			
3416.862315	4.545500000000175	states																		"   state_name
id           
0     state_0"
3416.862315	0.016000000000076398	states																		"          state_name
id                  
1   sending_trialnum"
3416.878315	0.0005040000000917644	states																		"        state_name
id                
3   wait_for_cpoke"
3416.878819	0.0015010000001893786	states																		"     state_name
id             
4   nic_prestim"
3416.88032	1.0000099999997474	states																		"   state_name
id           
5       cpoke"
3417.88033	0.2414850000000115	states																		"       state_name
id               
6   wait_for_cout"
3418.121815	0.28250000000025466	states																		"        state_name
id                
7   wait_for_spoke"
3418.404315	3.0000049999998737	states																		"     state_name
id             
10  error_state"
3421.40432	0.0034949999999298598	states																		"        state_name
id                
14  clean_up_state"
3421.408315	3.7929999999996653	trials	5.0	2.0	1.0	1.0	0.5	2.0	2.0	6500.0	6500.0		1.0			r	3.0			
3421.408315	3.7929999999996653	states																		"   state_name
id           
0     state_0"
3421.408315	0.016000000000076398	states																		"          state_name
id                  
1   sending_trialnum"
3421.424315	0.000503999999637017	states																		"        state_name
id                
3   wait_for_cpoke"
3421.424819	0.0014960000003156892	states																		"     state_name
id             
4   nic_prestim"
3421.426315	0.7710009999996146	states																		"   state_name
id           
5       cpoke"
3422.197316	3.0005040000000918	states																		"         state_name
id                 
12  nic_error_state"
3425.19782	0.0034949999999298598	states																		"        state_name
id                
14  clean_up_state"
3425.201815	12.068500000000313	trials	5.0	2.0	1.0	1.0	0.5	2.0	2.0	6500.0	6500.0		1.0			r	3.0			
3425.201815	12.068500000000313	states																		"   state_name
id           
0     state_0"
3425.201815	0.016000000000076398	states																		"          state_name
id                  
1   sending_trialnum"
3425.217815	8.77350000000024	states																		"        state_name
id                
3   wait_for_cpoke"
3433.991315	0.0009999999997489795	states																		"     state_name
id             
4   nic_prestim"
3433.992315	0.27401499999996304	states																		"   state_name
id           
5       cpoke"
3434.26633	3.000495000000228	states																		"         state_name
id                 
12  nic_error_state"
3437.266825	0.0034900000000561704	states																		"        state_name
id                
14  clean_up_state"
3437.27082	4.163998999999876	trials	5.0	2.0	1.0	1.0	0.5	-2.0	2.0	6500.0	6500.0		1.0			l	3.0	0.0	0.0	
3437.27082	4.163998999999876	states																		"   state_name
id           
0     state_0"
3437.27082	0.016002999999727763	states																		"          state_name
id                  
1   sending_trialnum"
3437.286823	0.975999000000229	states																		"        state_name
id                
3   wait_for_cpoke"
3438.262822	0.0014929999997548293	states																		"     state_name
id             
4   nic_prestim"
3438.264315	0.166508000000249	states																		"   state_name
id           
5       cpoke"
3438.430823	3.0004919999996673	states																		"         state_name
id                 
12  nic_error_state"
3441.431315	0.0035040000002481975	states																		"        state_name
id                
14  clean_up_state"
3441.435315	4.570499999999811	trials	5.0	2.0	1.0	1.0	0.5	2.0	-2.0	6500.0	6500.0	0.0	0.0		0.0	r	2.0	1.0	1.0	
3441.435315	4.570499999999811	states																		"   state_name
id           
0     state_0"
3441.435315	0.016014999999697466	states																		"          state_name
id                  
1   sending_trialnum"
3441.45133	0.00048500000002604793	states																		"        state_name
id                
3   wait_for_cpoke"
3441.451815	0.0010019999999713036	states																		"     state_name
id             
4   nic_prestim"
3441.452817	1.000007000000096	states																		"   state_name
id           
5       cpoke"
3442.452824	0.269999000000098	states																		"       state_name
id               
6   wait_for_cout"
3442.722823	0.2794920000001184	states																		"        state_name
id                
7   wait_for_spoke"
3443.002315	3.0	states																		"     state_name
id             
10  error_state"
3446.002315	0.003499999999803549	states																		"        state_name
id                
14  clean_up_state"
3446.00633	3.0544929999996384	trials	5.0	2.0	1.0	1.0	0.5	-2.0	2.0	6500.0	6500.0	1.0	0.0	1.0		l	1.0	1.0	1.0	
3446.00633	3.0544929999996384	states																		"   state_name
id           
0     state_0"
3446.00633	0.015985000000000582	states																		"          state_name
id                  
1   sending_trialnum"
3446.022315	0.4065229999996518	states																		"        state_name
id                
3   wait_for_cpoke"
3446.428838	0.0014770000002499728	states																		"     state_name
id             
4   nic_prestim"
3446.430315	1.0000049999998737	states																		"   state_name
id           
5       cpoke"
3447.43032	0.25349499999992986	states																		"       state_name
id               
6   wait_for_cout"
3447.683815	0.4270089999999982	states																		"        state_name
id                
7   wait_for_spoke"
3448.110824	0.0004910000002382731	states																		"   state_name
id           
8   hit_state"
3448.111315	0.14550599999984115	states																		"    state_name
id            
9   hit_state2"
3448.256821	0.0034940000000460714	states																		"        state_name
id                
14  clean_up_state"
3448.260315	0.8005079999998088	states																		"                state_name
id                        
2   check_next_trial_ready"
3449.061315	8.484500000000025	trials	5.0	2.0	1.0	1.0	0.5	5.0	1.0	6500.0	6500.0	1.0	0.0		1.0	r	1.0			
3449.061315	8.484500000000025	states																		"   state_name
id           
0     state_0"
3449.061315	0.016000000000076398	states																		"          state_name
id                  
1   sending_trialnum"
3449.077315	4.211999999999989	states																		"        state_name
id                
3   wait_for_cpoke"
3453.289315	0.0015039999998407438	states																		"     state_name
id             
4   nic_prestim"
3453.290819	1.0000090000003183	states																		"   state_name
id           
5       cpoke"
3454.290828	0.44198999999980515	states																		"       state_name
id               
6   wait_for_cout"
3454.732818	0.3284969999999703	states																		"        state_name
id                
7   wait_for_spoke"
3455.061315	0.0005000000001018634	states																		"   state_name
id           
8   hit_state"
3455.061815	0.21451500000011947	states																		"    state_name
id            
9   hit_state2"
3455.27633	0.0034849999997277337	states																		"        state_name
id                
14  clean_up_state"
3455.279815	2.2660000000000764	states																		"                state_name
id                        
2   check_next_trial_ready"
3457.546315	6.887000000000171	trials	5.0	2.0	1.0	1.0	0.5	-5.0	2.0	6500.0	6500.0		1.0			l	3.0			
3457.546315	6.887000000000171	states																		"   state_name
id           
0     state_0"
3457.546315	0.016015000000152213	states																		"          state_name
id                  
1   sending_trialnum"
3457.56233	3.5934849999998733	states																		"        state_name
id                
3   wait_for_cpoke"
3461.155815	0.0010059999999612046	states																		"     state_name
id             
4   nic_prestim"
3461.156821	0.27249399999982415	states																		"   state_name
id           
5       cpoke"
3461.429315	3.0005049999999756	states																		"         state_name
id                 
12  nic_error_state"
3464.42982	0.003495000000384607	states																		"        state_name
id                
14  clean_up_state"
3464.433815	4.143501000000015	trials	5.0	2.0	1.0	1.0	0.5	2.0	-2.0	6500.0	6500.0		1.0			r	3.0			
3464.433815	4.143501000000015	states																		"   state_name
id           
0     state_0"
3464.433815	0.016000000000076398	states																		"          state_name
id                  
1   sending_trialnum"
3464.449815	0.2800000000002001	states																		"        state_name
id                
3   wait_for_cpoke"
3464.729815	0.0010039999997388804	states																		"     state_name
id             
4   nic_prestim"
3464.730819	0.8424960000002102	states																		"   state_name
id           
5       cpoke"
3465.573315	3.0005089999999655	states																		"         state_name
id                 
12  nic_error_state"
3468.573824	0.003491999999823747	states																		"        state_name
id                
14  clean_up_state"
3468.57783	3.6979849999997896	trials	5.0	2.0	1.0	1.0	0.5	2.0	1.0	6500.0	6500.0		1.0			r	3.0			
3468.57783	3.6979849999997896	states																		"   state_name
id           
0     state_0"
3468.57783	0.01598999999987427	states																		"          state_name
id                  
1   sending_trialnum"
3468.59382	0.0005109999997330306	states																		"        state_name
id                
3   wait_for_cpoke"
3468.594331	0.0014840000003459863	states																		"     state_name
id             
4   nic_prestim"
3468.595815	0.6759999999999309	states																		"   state_name
id           
5       cpoke"
3469.271815	3.000500000000102	states																		"         state_name
id                 
12  nic_error_state"
3472.272315	0.003499999999803549	states																		"        state_name
id                
14  clean_up_state"
3472.276315	3.1154999999998836	trials	5.0	2.0	1.0	1.0	0.5	5.0	-2.0	6500.0	6500.0		1.0			r	3.0			
3472.276315	3.1154999999998836	states																		"   state_name
id           
0     state_0"
3472.276315	0.016015000000152213	states																		"          state_name
id                  
1   sending_trialnum"
3472.29233	0.0004919999996673141	states																		"        state_name
id                
3   wait_for_cpoke"
3472.292822	0.0010040000001936278	states																		"     state_name
id             
4   nic_prestim"
3472.293826	0.09398899999996502	states																		"   state_name
id           
5       cpoke"
3472.387815	3.000500000000102	states																		"         state_name
id                 
12  nic_error_state"
3475.388315	0.003499999999803549	states																		"        state_name
id                
14  clean_up_state"
3475.39233	4.390985000000001	trials	5.0	2.0	1.0	1.0	0.5	-2.0	-1.0	6500.0	6500.0		1.0			l	3.0	1.0	1.0	
3475.39233	4.390985000000001	states																		"   state_name
id           
0     state_0"
3475.39233	0.015985000000000582	states																		"          state_name
id                  
1   sending_trialnum"
3475.408315	0.7100000000000364	states																		"        state_name
id                
3   wait_for_cpoke"
3476.118315	0.0009999999997489795	states																		"     state_name
id             
4   nic_prestim"
3476.119315	0.6600000000003092	states																		"   state_name
id           
5       cpoke"
3476.779315	3.000499999999647	states																		"         state_name
id                 
12  nic_error_state"
3479.779815	0.0035000000002582965	states																		"        state_name
id                
14  clean_up_state"
3479.783815	2.3610140000000683	trials	5.0	2.0	1.0	1.0	0.5	-5.0	-2.0	6500.0	6500.0	1.0	0.0	1.0		l	1.0	1.0	1.0	
3479.783815	2.3610140000000683	states																		"   state_name
id           
0     state_0"
3479.783815	0.016000000000076398	states																		"          state_name
id                  
1   sending_trialnum"
3479.799815	0.0005000000001018634	states																		"        state_name
id                
3   wait_for_cpoke"
3479.800315	0.0014999999998508429	states																		"     state_name
id             
4   nic_prestim"
3479.801815	1.0000160000004144	states																		"   state_name
id           
5       cpoke"
3480.801831	0.27148399999987305	states																		"       state_name
id               
6   wait_for_cout"
3481.073315	0.33950599999980113	states																		"        state_name
id                
7   wait_for_spoke"
3481.412821	0.000495000000228174	states																		"   state_name
id           
8   hit_state"
3481.413316	0.14649899999994886	states																		"    state_name
id            
9   hit_state2"
3481.559815	0.0035149999998793646	states																		"        state_name
id                
14  clean_up_state"
3481.56333	0.5814989999998943	states																		"                state_name
id                        
2   check_next_trial_ready"
3482.145315	5.248999999999796	trials	5.0	2.0	1.0	1.0	0.5	-2.0	1.0	6500.0	6500.0	1.0	0.0	1.0		l	1.0			
3482.145315	5.248999999999796	states																		"   state_name
id           
0     state_0"
3482.145315	0.01599999999962165	states																		"          state_name
id                  
1   sending_trialnum"
3482.161315	2.419000000000324	states																		"        state_name
id                
3   wait_for_cpoke"
3484.580315	0.0009999999997489795	states																		"     state_name
id             
4   nic_prestim"
3484.581315	1.0005000000001019	states																		"   state_name
id           
5       cpoke"
3485.581815	0.25149999999985084	states																		"       state_name
id               
6   wait_for_cout"
3485.833315	0.5585000000000946	states																		"        state_name
id                
7   wait_for_spoke"
3486.391815	0.0005000000001018634	states																		"   state_name
id           
8   hit_state"
3486.392315	0.13650700000016514	states																		"    state_name
id            
9   hit_state2"
3486.528822	0.0034929999997075356	states																		"        state_name
id                
14  clean_up_state"
3486.532315	0.86200000000008	states																		"                state_name
id                        
2   check_next_trial_ready"
3487.394816	5.534004999999979	trials	5.0	2.0	1.0	1.0	0.5	2.0	-1.0	6500.0	6500.0		1.0			r	3.0	1.0	1.0	
3487.394816	5.534004999999979	states																		"   state_name
id           
0     state_0"
3487.394816	0.016011000000162312	states																		"          state_name
id                  
1   sending_trialnum"
3487.410827	1.8254879999999503	states																		"        state_name
id                
3   wait_for_cpoke"
3489.236315	0.001002999999855092	states																		"     state_name
id             
4   nic_prestim"
3489.237318	0.6874980000002324	states																		"   state_name
id           
5       cpoke"
3489.924816	3.0004989999997633	states																		"         state_name
id                 
12  nic_error_state"
3492.925315	0.0035060000000157743	states																		"        state_name
id                
14  clean_up_state"
3492.929316	2.857502999999724	trials	5.0	2.0	1.0	1.0	0.5	2.0	2.0	6500.0	6500.0	1.0	0.0		1.0	r	1.0			
3492.929316	2.857502999999724	states																		"   state_name
id           
0     state_0"
3492.929316	0.016005999999833875	states																		"          state_name
id                  
1   sending_trialnum"
3492.945322	0.581503999999768	states																		"        state_name
id                
3   wait_for_cpoke"
3493.526826	0.0015040000002954912	states																		"     state_name
id             
4   nic_prestim"
3493.52833	1.0005049999999756	states																		"   state_name
id           
5       cpoke"
3494.528835	0.24598800000012488	states																		"       state_name
id               
6   wait_for_cout"
3494.774823	0.2464919999997619	states																		"        state_name
id                
7   wait_for_spoke"
3495.021315	0.0005000000001018634	states																		"   state_name
id           
8   hit_state"
3495.021815	0.21900899999991452	states																		"    state_name
id            
9   hit_state2"
3495.240824	0.003490999999939959	states																		"        state_name
id                
14  clean_up_state"
3495.244315	0.5425040000000081	states																		"                state_name
id                        
2   check_next_trial_ready"
3495.787315	10.889513999999963	trials	5.0	2.0	1.0	1.0	0.5	2.0	-2.0	6500.0	6500.0		1.0			r	3.0	1.0	1.0	
3495.787315	10.889513999999963	states																		"   state_name
id           
0     state_0"
3495.787315	0.016000000000076398	states																		"          state_name
id                  
1   sending_trialnum"
3495.803315	7.027999999999793	states																		"        state_name
id                
3   wait_for_cpoke"
3502.831315	0.0015040000002954912	states																		"     state_name
id             
4   nic_prestim"
3502.832819	0.8400019999999131	states																		"   state_name
id           
5       cpoke"
3503.672821	3.0004939999998896	states																		"         state_name
id                 
12  nic_error_state"
3506.673315	0.0035139999999955762	states																		"        state_name
id                
14  clean_up_state"
3506.677315	2.5055099999999584	trials	5.0	2.0	1.0	1.0	0.5	-5.0	-2.0	6500.0	6500.0	1.0	0.0	1.0		l	1.0			
3506.677315	2.5055099999999584	states																		"   state_name
id           
0     state_0"
3506.677315	0.016015000000152213	states																		"          state_name
id                  
1   sending_trialnum"
3506.69333	0.00048500000002604793	states																		"        state_name
id                
3   wait_for_cpoke"
3506.693815	0.0010099999999511056	states																		"     state_name
id             
4   nic_prestim"
3506.694825	1.0000030000001061	states																		"   state_name
id           
5       cpoke"
3507.694828	0.35698699999966266	states																		"       state_name
id               
6   wait_for_cout"
3508.051815	0.267500000000382	states																		"        state_name
id                
7   wait_for_spoke"
3508.319315	0.0004999999996471161	states																		"   state_name
id           
8   hit_state"
3508.319815	0.13550000000032014	states																		"    state_name
id            
9   hit_state2"
3508.455315	0.003511999999773252	states																		"        state_name
id                
14  clean_up_state"
3508.458827	0.7239979999999377	states																		"                state_name
id                        
2   check_next_trial_ready"
3509.183315	5.029014999999617	trials	5.0	2.0	1.0	1.0	0.5	2.0	2.0	6500.0	6500.0		1.0			r	3.0			
3509.183315	5.029014999999617	states																		"   state_name
id           
0     state_0"
3509.183315	0.016004999999950087	states																		"          state_name
id                  
1   sending_trialnum"
3509.19932	1.3669949999998607	states																		"        state_name
id                
3   wait_for_cpoke"
3510.566315	0.0009999999997489795	states																		"     state_name
id             
4   nic_prestim"
3510.567315	0.6410050000004048	states																		"   state_name
id           
5       cpoke"
3511.20832	3.0005009999999857	states																		"         state_name
id                 
12  nic_error_state"
3514.208821	0.0035089999996671395	states																		"        state_name
id                
14  clean_up_state"
3514.212829	3.803989999999885	trials	5.0	2.0	1.0	1.0	0.5	5.0	2.0	6500.0	6500.0		1.0			r	3.0			
3514.212829	3.803989999999885	states																		"   state_name
id           
0     state_0"
3514.212829	0.015988999999990483	states																		"          state_name
id                  
1   sending_trialnum"
3514.228818	0.10000399999989895	states																		"        state_name
id                
3   wait_for_cpoke"
3514.328822	0.0010019999999713036	states																		"     state_name
id             
4   nic_prestim"
3514.329824	0.6830100000001949	states																		"   state_name
id           
5       cpoke"
3515.012834	3.000481000000036	states																		"         state_name
id                 
12  nic_error_state"
3518.013315	0.00350399999979345	states																		"        state_name
id                
14  clean_up_state"
3518.017315	3.0419999999999163	trials	5.0	2.0	1.0	1.0	0.5	2.0	-1.0	6500.0	6500.0		1.0			r	3.0			
3518.017315	3.0419999999999163	states																		"   state_name
id           
0     state_0"
3518.017315	0.016000000000076398	states																		"          state_name
id                  
1   sending_trialnum"
3518.033315	0.0004999999996471161	states																		"        state_name
id                
3   wait_for_cpoke"
3518.033815	0.0010010000000875152	states																		"     state_name
id             
4   nic_prestim"
3518.034816	0.020504000000073574	states																		"   state_name
id           
5       cpoke"
3518.05532	3.000495000000228	states																		"         state_name
id                 
12  nic_error_state"
3521.055815	0.003499999999803549	states																		"        state_name
id                
14  clean_up_state"
3521.059831	4.3234990000000835	trials	5.0	2.0	1.0	1.0	0.5	-2.0	-2.0	6500.0	6500.0		1.0			l	3.0			
3521.059831	4.3234990000000835	states																		"   state_name
id           
0     state_0"
3521.059831	0.015984000000116794	states																		"          state_name
id                  
1   sending_trialnum"
3521.075815	0.49300799999991796	states																		"        state_name
id                
3   wait_for_cpoke"
3521.568823	0.001491999999871041	states																		"     state_name
id             
4   nic_prestim"
3521.570315	0.8090000000001965	states																		"   state_name
id           
5       cpoke"
3522.379315	3.000499999999647	states																		"         state_name
id                 
12  nic_error_state"
3525.379815	0.003515000000334112	states																		"        state_name
id                
14  clean_up_state"
3525.383815	4.053007999999863	trials	5.0	2.0	1.0	1.0	0.5	-5.0	2.0	6500.0	6500.0		1.0			l	3.0	1.0	1.0	
3525.383815	4.053007999999863	states																		"   state_name
id           
0     state_0"
3525.383815	0.016006999999717664	states																		"          state_name
id                  
1   sending_trialnum"
3525.399822	0.04449300000032963	states																		"        state_name
id                
3   wait_for_cpoke"
3525.444315	0.0009999999997489795	states																		"     state_name
id             
4   nic_prestim"
3525.445315	0.9875179999999091	states																		"   state_name
id           
5       cpoke"
3526.432833	3.0004820000003747	states																		"         state_name
id                 
12  nic_error_state"
3529.433315	0.003507999999783351	states																		"        state_name
id                
14  clean_up_state"
3529.437315	2.4364999999997963	trials	5.0	2.0	1.0	1.0	0.5	-2.0	-2.0	6500.0	6500.0	1.0	0.0	1.0		l	1.0	1.0	1.0	
3529.437315	2.4364999999997963	states																		"   state_name
id           
0     state_0"
3529.437315	0.016000000000076398	states																		"          state_name
id                  
1   sending_trialnum"
3529.453315	0.0004999999996471161	states																		"        state_name
id                
3   wait_for_cpoke"
3529.453815	0.0010059999999612046	states																		"     state_name
id             
4   nic_prestim"
3529.454821	1.0	states																		"   state_name
id           
5       cpoke"
3530.454821	0.3265030000002298	states																		"       state_name
id               
6   wait_for_cout"
3530.781324	0.2569909999997435	states																		"        state_name
id                
7   wait_for_spoke"
3531.038315	0.0005040000000917644	states																		"   state_name
id           
8   hit_state"
3531.038819	0.13299600000027567	states																		"    state_name
id            
9   hit_state2"
3531.171815	0.003499999999803549	states																		"        state_name
id                
14  clean_up_state"
3531.175315	0.6984999999999673	states																		"                state_name
id                        
2   check_next_trial_ready"
3531.874315	4.87800500000003	trials	5.0	2.0	1.0	1.0	0.5	2.0	-2.0	6500.0	6500.0	1.0	0.0		1.0	r	1.0			
3531.874315	4.87800500000003	states																		"   state_name
id           
0     state_0"
3531.874315	0.016000000000076398	states																		"          state_name
id                  
1   sending_trialnum"
3531.890315	2.2655030000000806	states																		"        state_name
id                
3   wait_for_cpoke"
3534.155818	0.001002999999855092	states																		"     state_name
id             
4   nic_prestim"
3534.156821	1.0000089999998636	states																		"   state_name
id           
5       cpoke"
3535.15683	0.28448500000013155	states																		"       state_name
id               
6   wait_for_cout"
3535.441315	0.4470000000001164	states																		"        state_name
id                
7   wait_for_spoke"
3535.888315	0.0005049999999755528	states																		"   state_name
id           
8   hit_state"
3535.88882	0.22001099999988583	states																		"    state_name
id            
9   hit_state2"
3536.108831	0.0034839999998439453	states																		"        state_name
id                
14  clean_up_state"
3536.112315	0.6400050000002011	states																		"                state_name
id                        
2   check_next_trial_ready"
3536.752827	11.148993000000246	trials	5.0	2.0	1.0	1.0	0.5	2.0	-1.0	6500.0	6500.0		1.0			r	3.0			
3536.752827	11.148993000000246	states																		"   state_name
id           
0     state_0"
3536.752827	0.015996000000086497	states																		"          state_name
id                  
1   sending_trialnum"
3536.768823	7.57549199999994	states																		"        state_name
id                
3   wait_for_cpoke"
3544.344315	0.0010000000002037268	states																		"     state_name
id             
4   nic_prestim"
3544.345315	0.5524999999997817	states																		"   state_name
id           
5       cpoke"
3544.897815	3.000500000000102	states																		"         state_name
id                 
12  nic_error_state"
3547.898315	0.003505000000131986	states																		"        state_name
id                
14  clean_up_state"
3547.902315	3.999000000000251	trials	5.0	2.0	1.0	1.0	0.5	2.0	-1.0	6500.0	6500.0		1.0			r	3.0			
3547.902315	3.999000000000251	states																		"   state_name
id           
0     state_0"
3547.902315	0.016000000000076398	states																		"          state_name
id                  
1   sending_trialnum"
3547.918315	0.0005020000003241876	states																		"        state_name
id                
3   wait_for_cpoke"
3547.918817	0.0015129999997043342	states																		"     state_name
id             
4   nic_prestim"
3547.92033	0.9769850000002407	states																		"   state_name
id           
5       cpoke"
3548.897315	3.000514999999723	states																		"         state_name
id                 
12  nic_error_state"
3551.89783	0.003485000000182481	states																		"        state_name
id                
14  clean_up_state"
3551.901815	4.005999999999858	trials	5.0	2.0	1.0	1.0	0.5	5.0	2.0	6500.0	6500.0		1.0			r	3.0	0.0	0.0	
3551.901815	4.005999999999858	states																		"   state_name
id           
0     state_0"
3551.901815	0.01599999999962165	states																		"          state_name
id                  
1   sending_trialnum"
3551.917815	0.0005000000001018634	states																		"        state_name
id                
3   wait_for_cpoke"
3551.918315	0.0010000000002037268	states																		"     state_name
id             
4   nic_prestim"
3551.919315	0.9845000000000255	states																		"   state_name
id           
5       cpoke"
3552.903815	3.000500000000102	states																		"         state_name
id                 
12  nic_error_state"
3555.904315	0.003499999999803549	states																		"        state_name
id                
14  clean_up_state"
3555.908315	5.6095000000000255	trials	5.0	2.0	1.0	1.0	0.5	2.0	-2.0	6500.0	6500.0	0.0	0.0		0.0	r	2.0	0.0	0.0	
3555.908315	5.6095000000000255	states																		"   state_name
id           
0     state_0"
3555.908315	0.016000000000076398	states																		"          state_name
id                  
1   sending_trialnum"
3555.924315	0.38149999999996	states																		"        state_name
id                
3   wait_for_cpoke"
3556.305815	0.0010049999996226688	states																		"     state_name
id             
4   nic_prestim"
3556.30682	1.0000020000002223	states																		"   state_name
id           
5       cpoke"
3557.306822	0.825999000000138	states																		"       state_name
id               
6   wait_for_cout"
3558.132821	0.3809939999996459	states																		"        state_name
id                
7   wait_for_spoke"
3558.513815	3.0005050000004303	states																		"     state_name
id             
10  error_state"
3561.51432	0.0034949999999298598	states																		"        state_name
id                
14  clean_up_state"
3561.518315	5.717515000000276	trials	5.0	2.0	1.0	1.0	0.5	5.0	1.0	6500.0	6500.0	0.0	0.0		0.0	r	2.0			
3561.518315	5.717515000000276	states																		"   state_name
id           
0     state_0"
3561.518315	0.016000000000076398	states																		"          state_name
id                  
1   sending_trialnum"
3561.534315	0.40750000000025466	states																		"        state_name
id                
3   wait_for_cpoke"
