onset	duration	nwb_table	crosstalk_dir	crosstalk_freq	bup_width	bup_ramp	vol_low	vol_hi	vol	gamma_dir	gamma_freq	freq_lo	freq_hi	HistorySection_hit_history	HistorySection_side_history	HistorySection_quadrant_history	HistorySection_task_history	HistorySection_incoh_history	HistorySection_gammadir_history	HistorySection_gammafreq_history	HistorySection_result_history	state_type
3276.987626	0.0005169999999452557	states																				"         state_name
id                 
4   wait_for_cpoke1"
3276.988143	0.5005040000000918	states																				"             state_name
id                     
6   wait_for_cpoke_freq"
3277.488647	0.00048500000002604793	states																				"            state_name
id                    
7   wait_for_cpoke_bis"
3277.489132	0.0014999999998508429	states																				"     state_name
id             
8   nic_prestim"
3277.490632	0.0004949999997734267	states																				"   state_name
id           
9       cpoke"
3277.491127	0.28400900000042384	states																				"   state_name
id           
10   cpoke_in"
3277.775136	0.10048999999980879	states																				"   state_name
id           
11  cpoke_out"
3277.875626	3.0005160000000615	states																				"         state_name
id                 
18  nic_error_state"
3280.876142	0.0034839999998439453	states																				"        state_name
id                
20  clean_up_state"
3280.880142	5.010490000000118	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	-1.0	-1.0	6500.0	14200.0	0.0	l	2.0	f	0.0	-1.0	-1.0	2.0	
3280.880142	5.010490000000118	states																				"   state_name
id           
0     state_0"
3280.880142	0.015985000000000582	states																				"          state_name
id                  
1   sending_trialnum"
3280.896127	0.0005040000000917644	states																				"        state_name
id                
3   wait_for_cpoke"
3280.896631	0.0004960000001119624	states																				"         state_name
id                 
4   wait_for_cpoke1"
3280.897127	0.5004989999997633	states																				"             state_name
id                     
6   wait_for_cpoke_freq"
3281.397626	0.1220010000001821	states																				"            state_name
id                    
7   wait_for_cpoke_bis"
3281.519627	0.0010130000000572181	states																				"     state_name
id             
8   nic_prestim"
3281.52064	0.00048699999979362474	states																				"   state_name
id           
9       cpoke"
3281.521127	0.1939990000000762	states																				"   state_name
id           
10   cpoke_in"
3281.715126	0.08400100000017119	states																				"   state_name
id           
11  cpoke_out"
3281.799127	0.25550899999961985	states																				"   state_name
id           
10   cpoke_in"
3282.054636	0.02349000000003798	states																				"   state_name
id           
11  cpoke_out"
3282.078126	0.6205100000001949	states																				"   state_name
id           
10   cpoke_in"
3282.698636	0.0255010000000766	states																				"   state_name
id           
11  cpoke_out"
3282.724137	0.1969899999999143	states																				"   state_name
id           
10   cpoke_in"
3282.921127	0.04049899999972695	states																				"       state_name
id               
12  wait_for_cout"
3282.961626	0.3575010000004113	states																				"        state_name
id                
13  wait_for_spoke"
3283.319127	2.5679999999997563	states																				"     state_name
id             
16  error_state"
3285.887127	0.003505000000131986	states																				"        state_name
id                
20  clean_up_state"
3285.891127	3.9510050000003503	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	-2.5	-1.0	6500.0	14200.0		l	2.0	f	0.0	-2.5	-1.0	3.0	
3285.891127	3.9510050000003503	states																				"   state_name
id           
0     state_0"
3285.891127	0.016000000000076398	states																				"          state_name
id                  
1   sending_trialnum"
3285.907127	0.000499000000218075	states																				"        state_name
id                
3   wait_for_cpoke"
3285.907626	0.0005059999998593412	states																				"         state_name
id                 
4   wait_for_cpoke1"
3285.908132	0.5005019999998694	states																				"             state_name
id                     
6   wait_for_cpoke_freq"
3286.408634	0.0004920000001220615	states																				"            state_name
id                    
7   wait_for_cpoke_bis"
3286.409126	0.0010000000002037268	states																				"     state_name
id             
8   nic_prestim"
3286.410126	0.0005069999997431296	states																				"   state_name
id           
9       cpoke"
3286.410633	0.3274930000002314	states																				"   state_name
id           
10   cpoke_in"
3286.738126	0.09999999999990905	states																				"   state_name
id           
11  cpoke_out"
3286.838126	3.0005029999997532	states																				"         state_name
id                 
18  nic_error_state"
3289.838629	0.003503000000364409	states																				"        state_name
id                
20  clean_up_state"
3289.842632	3.0409950000002937	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	1.0	4.0	6500.0	14200.0	1.0	r	4.0	f	0.0	1.0	4.0	1.0	
3289.842632	3.0409950000002937	states																				"   state_name
id           
0     state_0"
3289.842632	0.01600200000029872	states																				"          state_name
id                  
1   sending_trialnum"
3289.858634	0.0004930000000058499	states																				"        state_name
id                
3   wait_for_cpoke"
3289.859127	0.0004999999996471161	states																				"         state_name
id                 
4   wait_for_cpoke1"
3289.859627	0.5004990000002181	states																				"             state_name
id                     
6   wait_for_cpoke_freq"
3290.360126	0.0005120000000715663	states																				"            state_name
id                    
7   wait_for_cpoke_bis"
3290.360638	0.0010039999997388804	states																				"     state_name
id             
8   nic_prestim"
3290.361642	0.0004920000001220615	states																				"   state_name
id           
9       cpoke"
3290.362134	0.22399200000018027	states																				"   state_name
id           
10   cpoke_in"
3290.586126	0.0740059999998266	states																				"   state_name
id           
11  cpoke_out"
3290.660132	0.1314950000000863	states																				"   state_name
id           
10   cpoke_in"
3290.791627	0.08149999999977808	states																				"   state_name
id           
11  cpoke_out"
3290.873127	0.1525050000000192	states																				"   state_name
id           
10   cpoke_in"
3291.025632	0.057994000000235246	states																				"   state_name
id           
11  cpoke_out"
3291.083626	0.28100499999982276	states																				"   state_name
id           
10   cpoke_in"
3291.364631	0.06449500000007902	states																				"   state_name
id           
11  cpoke_out"
3291.429126	0.18151200000011158	states																				"   state_name
id           
10   cpoke_in"
3291.610638	0.07248899999967762	states																				"   state_name
id           
11  cpoke_out"
3291.683127	0.07899900000029447	states																				"   state_name
id           
10   cpoke_in"
3291.762126	0.08750599999984843	states																				"       state_name
id               
12  wait_for_cout"
3291.849632	0.27300500000001193	states																				"        state_name
id                
13  wait_for_spoke"
3292.122637	0.000495000000228174	states																				"   state_name
id           
14  hit_state"
3292.123132	0.45599499999980253	states																				"    state_name
id            
15  hit_state2"
3292.579127	0.0035069999998995627	states																				"        state_name
id                
20  clean_up_state"
3292.582634	0.3009930000002896	states																				"                state_name
id                        
2   check_next_trial_ready"
3292.884126	5.959000000000287	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	1.0	1.0	6500.0	14200.0	1.0	r	4.0	d	0.0	1.0	1.0	1.0	
3292.884126	5.959000000000287	states																				"   state_name
id           
0     state_0"
3292.884126	0.016016000000036	states																				"          state_name
id                  
1   sending_trialnum"
3292.900142	0.000503000000207976	states																				"        state_name
id                
3   wait_for_cpoke"
3292.900645	0.00048199999991993536	states																				"         state_name
id                 
4   wait_for_cpoke1"
3292.901127	0.5005000000001019	states																				"            state_name
id                    
5   wait_for_cpoke_dir"
3293.401627	2.9790069999999105	states																				"            state_name
id                    
7   wait_for_cpoke_bis"
3296.380634	0.001491999999871041	states																				"     state_name
id             
8   nic_prestim"
3296.382126	0.0005139999998391431	states																				"   state_name
id           
9       cpoke"
3296.38264	0.6909920000002785	states																				"   state_name
id           
10   cpoke_in"
3297.073632	0.027999999999792635	states																				"   state_name
id           
11  cpoke_out"
3297.101632	0.057995000000119035	states																				"   state_name
id           
10   cpoke_in"
3297.159627	0.08850900000015827	states																				"   state_name
id           
11  cpoke_out"
3297.248136	0.22749099999964528	states																				"   state_name
id           
10   cpoke_in"
3297.475627	0.03150000000005093	states																				"   state_name
id           
11  cpoke_out"
3297.507127	0.2755070000002888	states																				"   state_name
id           
10   cpoke_in"
3297.782634	0.03149299999995492	states																				"       state_name
id               
12  wait_for_cout"
3297.814127	0.2634989999996833	states																				"        state_name
id                
13  wait_for_spoke"
3298.077626	0.0005060000003140885	states																				"   state_name
id           
14  hit_state"
3298.078132	0.4829949999998462	states																				"    state_name
id            
15  hit_state2"
3298.561127	0.0035029999999096617	states																				"        state_name
id                
20  clean_up_state"
3298.56463	0.27849600000035934	states																				"                state_name
id                        
2   check_next_trial_ready"
3298.843632	8.809500999999727	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	4.0	-4.0	6500.0	14200.0	1.0	r	1.0	d	1.0	4.0	-4.0	1.0	
3298.843632	8.809500999999727	states																				"   state_name
id           
0     state_0"
3298.843632	0.016009999999823776	states																				"          state_name
id                  
1   sending_trialnum"
3298.859642	0.0005000000001018634	states																				"        state_name
id                
3   wait_for_cpoke"
3298.860142	0.0005009999999856518	states																				"         state_name
id                 
4   wait_for_cpoke1"
3298.860643	0.5004829999998037	states																				"            state_name
id                    
5   wait_for_cpoke_dir"
3299.361126	5.984006000000136	states																				"            state_name
id                    
7   wait_for_cpoke_bis"
3305.345132	0.0015000000003055902	states																				"     state_name
id             
8   nic_prestim"
3305.346632	0.0004949999997734267	states																				"   state_name
id           
9       cpoke"
3305.347127	0.5389989999998761	states																				"   state_name
id           
10   cpoke_in"
3305.886126	0.04650100000026214	states																				"   state_name
id           
11  cpoke_out"
3305.932627	0.011508999999932712	states																				"   state_name
id           
10   cpoke_in"
3305.944136	0.0419899999997142	states																				"   state_name
id           
11  cpoke_out"
3305.986126	0.33800600000040504	states																				"   state_name
id           
10   cpoke_in"
3306.324132	0.0984969999999521	states																				"   state_name
id           
11  cpoke_out"
3306.422629	0.26849700000002485	states																				"   state_name
id           
10   cpoke_in"
3306.691126	0.056000999999923806	states																				"   state_name
id           
11  cpoke_out"
3306.747127	0.0005000000001018634	states																				"       state_name
id               
12  wait_for_cout"
3306.747627	0.23349899999993795	states																				"        state_name
id                
13  wait_for_spoke"
3306.981126	0.0005009999999856518	states																				"   state_name
id           
14  hit_state"
3306.981627	0.43999899999971603	states																				"    state_name
id            
15  hit_state2"
3307.421626	0.003501000000142085	states																				"        state_name
id                
20  clean_up_state"
3307.425127	0.22800599999982296	states																				"                state_name
id                        
2   check_next_trial_ready"
3307.653632	5.569994999999835	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	2.5	1.0	6500.0	14200.0	1.0	r	4.0	d	0.0	2.5	1.0	1.0	
3307.653632	5.569994999999835	states																				"   state_name
id           
0     state_0"
3307.653632	0.015995000000202708	states																				"          state_name
id                  
1   sending_trialnum"
3307.669627	0.0004989999997633277	states																				"        state_name
id                
3   wait_for_cpoke"
3307.670126	0.0005049999999755528	states																				"         state_name
id                 
4   wait_for_cpoke1"
3307.670631	0.5004950000002282	states																				"            state_name
id                    
5   wait_for_cpoke_dir"
3308.171126	2.7640010000000075	states																				"            state_name
id                    
7   wait_for_cpoke_bis"
3310.935127	0.0015079999998306448	states																				"     state_name
id             
8   nic_prestim"
3310.936635	0.0004969999999957508	states																				"   state_name
id           
9       cpoke"
3310.937132	0.6619949999999335	states																				"   state_name
id           
10   cpoke_in"
3311.599127	0.05400000000008731	states																				"   state_name
id           
11  cpoke_out"
3311.653127	0.6235120000001189	states																				"   state_name
id           
10   cpoke_in"
3312.276639	0.025496999999631953	states																				"   state_name
id           
11  cpoke_out"
3312.302136	0.034998000000086904	states																				"   state_name
id           
10   cpoke_in"
3312.337134	0.04350800000020172	states																				"       state_name
id               
12  wait_for_cout"
3312.380642	0.23948399999972025	states																				"        state_name
id                
13  wait_for_spoke"
3312.620126	0.0005120000000715663	states																				"   state_name
id           
14  hit_state"
3312.620638	0.47599300000001676	states																				"    state_name
id            
15  hit_state2"
3313.096631	0.0034949999999298598	states																				"        state_name
id                
20  clean_up_state"
3313.100126	0.12350100000003295	states																				"                state_name
id                        
2   check_next_trial_ready"
3313.224126	10.724509000000126	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	4.0	4.0	6500.0	14200.0		r	4.0	d	0.0	4.0	4.0	3.0	
3313.224126	10.724509000000126	states																				"   state_name
id           
0     state_0"
3313.224126	0.016000000000076398	states																				"          state_name
id                  
1   sending_trialnum"
3313.240126	0.0005049999999755528	states																				"        state_name
id                
3   wait_for_cpoke"
3313.240631	0.0004949999997734267	states																				"         state_name
id                 
4   wait_for_cpoke1"
3313.241126	0.5000009999998838	states																				"            state_name
id                    
5   wait_for_cpoke_dir"
3313.741127	6.2960000000002765	states																				"            state_name
id                    
7   wait_for_cpoke_bis"
3320.037127	0.001502000000073167	states																				"     state_name
id             
8   nic_prestim"
3320.038629	0.0004969999999957508	states																				"   state_name
id           
9       cpoke"
3320.039126	0.8049999999998363	states																				"   state_name
id           
10   cpoke_in"
3320.844126	0.10050600000022314	states																				"   state_name
id           
11  cpoke_out"
3320.944632	3.0004949999997734	states																				"         state_name
id                 
18  nic_error_state"
3323.945127	0.0035080000002380984	states																				"        state_name
id                
20  clean_up_state"
3323.949127	3.593999000000167	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	1.0	-4.0	6500.0	14200.0	1.0	r	1.0	d	1.0	1.0	-4.0	1.0	
3323.949127	3.593999000000167	states																				"   state_name
id           
0     state_0"
3323.949127	0.016000000000076398	states																				"          state_name
id                  
1   sending_trialnum"
3323.965127	0.000499000000218075	states																				"        state_name
id                
3   wait_for_cpoke"
3323.965626	0.0005059999998593412	states																				"         state_name
id                 
4   wait_for_cpoke1"
3323.966132	0.5005000000001019	states																				"            state_name
id                    
5   wait_for_cpoke_dir"
3324.466632	0.8704939999997805	states																				"            state_name
id                    
7   wait_for_cpoke_bis"
3325.337126	0.0010099999999511056	states																				"     state_name
id             
8   nic_prestim"
3325.338136	0.0004960000001119624	states																				"   state_name
id           
9       cpoke"
3325.338632	0.3154939999999442	states																				"   state_name
id           
10   cpoke_in"
3325.654126	0.08300099999996746	states																				"   state_name
id           
11  cpoke_out"
3325.737127	1.0015080000002854	states																				"   state_name
id           
10   cpoke_in"
3326.738635	0.0540089999999509	states																				"       state_name
id               
12  wait_for_cout"
3326.792644	0.22798800000009578	states																				"        state_name
id                
13  wait_for_spoke"
3327.020632	0.0004939999998896383	states																				"   state_name
id           
14  hit_state"
3327.021126	0.4364999999997963	states																				"    state_name
id            
15  hit_state2"
3327.457626	0.003501000000142085	states																				"        state_name
id                
20  clean_up_state"
3327.461127	0.08199899999999616	states																				"                state_name
id                        
2   check_next_trial_ready"
3327.543626	9.283500000000004	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	-1.0	2.5	6500.0	14200.0	0.0	l	3.0	d	1.0	-1.0	2.5	2.0	
3327.543626	9.283500000000004	states																				"   state_name
id           
0     state_0"
3327.543626	0.016000000000076398	states																				"          state_name
id                  
1   sending_trialnum"
3327.559626	0.0004999999996471161	states																				"        state_name
id                
3   wait_for_cpoke"
3327.560126	0.0005080000000816653	states																				"         state_name
id                 
4   wait_for_cpoke1"
3327.560634	0.5000039999999899	states																				"            state_name
id                    
5   wait_for_cpoke_dir"
3328.060638	3.1994880000002013	states																				"            state_name
id                    
7   wait_for_cpoke_bis"
3331.260126	0.0009999999997489795	states																				"     state_name
id             
8   nic_prestim"
3331.261126	0.0005000000001018634	states																				"   state_name
id           
9       cpoke"
3331.261626	0.029500000000098225	states																				"   state_name
id           
10   cpoke_in"
3331.291126	0.016499999999723514	states																				"   state_name
id           
11  cpoke_out"
3331.307626	1.3535010000000511	states																				"   state_name
id           
10   cpoke_in"
3332.661127	0.5269990000001599	states																				"       state_name
id               
12  wait_for_cout"
3333.188126	0.2595080000000962	states																				"        state_name
id                
13  wait_for_spoke"
3333.447634	3.3759979999999814	states																				"     state_name
id             
16  error_state"
3336.823632	0.0034940000000460714	states																				"        state_name
id                
20  clean_up_state"
3336.827626	2.9205000000001746	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	4.0	2.5	6500.0	14200.0	1.0	r	4.0	d	0.0	4.0	2.5	1.0	
3336.827626	2.9205000000001746	states																				"   state_name
id           
0     state_0"
3336.827626	0.016016000000036	states																				"          state_name
id                  
1   sending_trialnum"
3336.843642	0.0004900000003544847	states																				"        state_name
id                
3   wait_for_cpoke"
3336.844132	0.0004999999996471161	states																				"         state_name
id                 
4   wait_for_cpoke1"
3336.844632	0.5004950000002282	states																				"            state_name
id                    
5   wait_for_cpoke_dir"
3337.345127	0.0004989999997633277	states																				"            state_name
id                    
7   wait_for_cpoke_bis"
3337.345626	0.0010080000001835288	states																				"     state_name
id             
8   nic_prestim"
3337.346634	0.0004930000000058499	states																				"   state_name
id           
9       cpoke"
3337.347127	0.4755049999998846	states																				"   state_name
id           
10   cpoke_in"
3337.822632	0.09099500000002081	states																				"   state_name
id           
11  cpoke_out"
3337.913627	0.13599900000008347	states																				"   state_name
id           
10   cpoke_in"
3338.049626	0.007500000000163709	states																				"   state_name
id           
11  cpoke_out"
3338.057126	0.4984999999996944	states																				"   state_name
id           
10   cpoke_in"
3338.555626	0.032000000000152795	states																				"   state_name
id           
11  cpoke_out"
3338.587626	0.119499999999789	states																				"   state_name
id           
10   cpoke_in"
3338.707126	0.040001000000302156	states																				"   state_name
id           
11  cpoke_out"
3338.747127	0.0005000000001018634	states																				"       state_name
id               
12  wait_for_cout"
3338.747627	0.18601499999977023	states																				"        state_name
id                
13  wait_for_spoke"
3338.933642	0.0005000000001018634	states																				"   state_name
id           
14  hit_state"
3338.934142	0.47098400000004403	states																				"    state_name
id            
15  hit_state2"
3339.405126	0.0035089999996671395	states																				"        state_name
id                
20  clean_up_state"
3339.408635	0.33949100000018007	states																				"                state_name
id                        
2   check_next_trial_ready"
3339.748634	6.620492000000013	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	1.0	-4.0	6500.0	14200.0	1.0	r	1.0	d	1.0	1.0	-4.0	1.0	
3339.748634	6.620492000000013	states																				"   state_name
id           
0     state_0"
3339.748634	0.015996000000086497	states																				"          state_name
id                  
1   sending_trialnum"
3339.76463	0.0004969999999957508	states																				"        state_name
id                
3   wait_for_cpoke"
3339.765127	0.0004989999997633277	states																				"         state_name
id                 
4   wait_for_cpoke1"
3339.765626	0.5000060000002122	states																				"            state_name
id                    
5   wait_for_cpoke_dir"
3340.265632	3.6439949999999044	states																				"            state_name
id                    
7   wait_for_cpoke_bis"
3343.909627	0.0010040000001936278	states																				"     state_name
id             
8   nic_prestim"
3343.910631	0.0004949999997734267	states																				"   state_name
id           
9       cpoke"
3343.911126	0.01650000000017826	states																				"   state_name
id           
10   cpoke_in"
3343.927626	0.010006999999859545	states																				"   state_name
id           
11  cpoke_out"
3343.937633	1.3730030000001534	states																				"   state_name
id           
10   cpoke_in"
3345.310636	0.07098999999971056	states																				"       state_name
id               
12  wait_for_cout"
3345.381626	0.3010090000002492	states																				"        state_name
id                
13  wait_for_spoke"
3345.682635	0.0004969999999957508	states																				"   state_name
id           
14  hit_state"
3345.683132	0.43249399999967864	states																				"    state_name
id            
15  hit_state2"
3346.115626	0.0035000000002582965	states																				"        state_name
id                
20  clean_up_state"
3346.119126	0.25	states																				"                state_name
id                        
2   check_next_trial_ready"
3346.369626	6.651515999999901	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	-2.5	1.0	6500.0	14200.0		l	3.0	d	1.0	-2.5	1.0	3.0	
3346.369626	6.651515999999901	states																				"   state_name
id           
0     state_0"
3346.369626	0.01599999999962165	states																				"          state_name
id                  
1   sending_trialnum"
3346.385626	0.000517000000400003	states																				"        state_name
id                
3   wait_for_cpoke"
3346.386143	0.0004939999998896383	states																				"         state_name
id                 
4   wait_for_cpoke1"
3346.386637	0.500489000000016	states																				"            state_name
id                    
5   wait_for_cpoke_dir"
3346.887126	1.9250160000001415	states																				"            state_name
id                    
7   wait_for_cpoke_bis"
3348.812142	0.0014849999997750274	states																				"     state_name
id             
8   nic_prestim"
3348.813627	0.000499000000218075	states																				"   state_name
id           
9       cpoke"
3348.814126	0.5200059999997393	states																				"   state_name
id           
10   cpoke_in"
3349.334132	0.035495000000082655	states																				"   state_name
id           
11  cpoke_out"
3349.369627	0.19300299999986237	states																				"   state_name
id           
10   cpoke_in"
3349.56263	0.07700199999999313	states																				"   state_name
id           
11  cpoke_out"
3349.639632	0.27749500000027183	states																				"   state_name
id           
10   cpoke_in"
3349.917127	0.09999999999990905	states																				"   state_name
id           
11  cpoke_out"
3350.017127	3.000514999999723	states																				"         state_name
id                 
18  nic_error_state"
3353.017642	0.0035000000002582965	states																				"        state_name
id                
20  clean_up_state"
3353.021634	3.3679919999999584	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	-4.0	1.0	6500.0	14200.0	1.0	l	3.0	d	1.0	-4.0	1.0	1.0	
3353.021634	3.3679919999999584	states																				"   state_name
id           
0     state_0"
3353.021634	0.015991999999641848	states																				"          state_name
id                  
1   sending_trialnum"
3353.037626	0.0005160000000614673	states																				"        state_name
id                
3   wait_for_cpoke"
3353.038142	0.0004899999998997373	states																				"         state_name
id                 
4   wait_for_cpoke1"
3353.038632	0.5000020000002223	states																				"            state_name
id                    
5   wait_for_cpoke_dir"
3353.538634	0.19099800000003597	states																				"            state_name
id                    
7   wait_for_cpoke_bis"
3353.729632	0.0010059999999612046	states																				"     state_name
id             
8   nic_prestim"
3353.730638	0.0004890000000159489	states																				"   state_name
id           
9       cpoke"
3353.731127	0.47950200000013865	states																				"   state_name
id           
10   cpoke_in"
3354.210629	0.0875039999996261	states																				"   state_name
id           
11  cpoke_out"
3354.298133	0.28999300000032235	states																				"   state_name
id           
10   cpoke_in"
3354.588126	0.09699999999975262	states																				"   state_name
id           
11  cpoke_out"
3354.685126	0.14400000000023283	states																				"   state_name
id           
10   cpoke_in"
3354.829126	0.09050600000000486	states																				"   state_name
id           
11  cpoke_out"
3354.919632	0.20399499999984982	states																				"   state_name
id           
10   cpoke_in"
3355.123627	0.007505000000037398	states																				"   state_name
id           
11  cpoke_out"
3355.131132	0.000495000000228174	states																				"       state_name
id               
12  wait_for_cout"
3355.131627	0.7034999999996217	states																				"        state_name
id                
13  wait_for_spoke"
3355.835127	0.000499000000218075	states																				"   state_name
id           
14  hit_state"
3355.835626	0.45851600000014514	states																				"    state_name
id            
15  hit_state2"
3356.294142	0.0034839999998439453	states																				"        state_name
id                
20  clean_up_state"
3356.297626	0.09200000000009823	states																				"                state_name
id                        
2   check_next_trial_ready"
3356.390126	6.62150100000008	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	-1.0	4.0	6500.0	14200.0		l	3.0	d	1.0	-1.0	4.0	3.0	
3356.390126	6.62150100000008	states																				"   state_name
id           
0     state_0"
3356.390126	0.016006000000288623	states																				"          state_name
id                  
1   sending_trialnum"
3356.406132	0.0005000000001018634	states																				"        state_name
id                
3   wait_for_cpoke"
3356.406632	0.0004939999998896383	states																				"         state_name
id                 
4   wait_for_cpoke1"
3356.407126	0.5000009999998838	states																				"            state_name
id                    
5   wait_for_cpoke_dir"
3356.907127	2.550999000000047	states																				"            state_name
id                    
7   wait_for_cpoke_bis"
3359.458126	0.0010059999999612046	states																				"     state_name
id             
8   nic_prestim"
3359.459132	0.0005000000001018634	states																				"   state_name
id           
9       cpoke"
3359.459632	0.4479940000001079	states																				"   state_name
id           
10   cpoke_in"
3359.907626	0.10000099999979284	states																				"   state_name
id           
11  cpoke_out"
3360.007627	3.000499000000218	states																				"         state_name
id                 
18  nic_error_state"
3363.008126	0.0035009999996873375	states																				"        state_name
id                
20  clean_up_state"
3363.012126	4.675500999999713	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	2.5	4.0	6500.0	14200.0		r	4.0	d	0.0	2.5	4.0	3.0	
3363.012126	4.675500999999713	states																				"   state_name
id           
0     state_0"
3363.012126	0.016000000000076398	states																				"          state_name
id                  
1   sending_trialnum"
3363.028126	0.0005059999998593412	states																				"        state_name
id                
3   wait_for_cpoke"
3363.028632	0.0004939999998896383	states																				"         state_name
id                 
4   wait_for_cpoke1"
3363.029126	0.5000009999998838	states																				"            state_name
id                    
5   wait_for_cpoke_dir"
3363.529127	0.7539990000000216	states																				"            state_name
id                    
7   wait_for_cpoke_bis"
3364.283126	0.0015070000004016038	states																				"     state_name
id             
8   nic_prestim"
3364.284633	0.0004939999998896383	states																				"   state_name
id           
9       cpoke"
3364.285127	0.2980050000001029	states																				"   state_name
id           
10   cpoke_in"
3364.583132	0.10049399999979869	states																				"   state_name
id           
11  cpoke_out"
3364.683626	3.000500000000102	states																				"         state_name
id                 
18  nic_error_state"
3367.684126	0.0035009999996873375	states																				"        state_name
id                
20  clean_up_state"
3367.688126	3.9325039999998808	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	-4.0	2.5	6500.0	14200.0	1.0	l	3.0	d	1.0	-4.0	2.5	1.0	
3367.688126	3.9325039999998808	states																				"   state_name
id           
0     state_0"
3367.688126	0.016000000000076398	states																				"          state_name
id                  
1   sending_trialnum"
3367.704126	0.0005120000000715663	states																				"        state_name
id                
3   wait_for_cpoke"
3367.704638	0.00048799999967741314	states																				"         state_name
id                 
4   wait_for_cpoke1"
3367.705126	0.5000010000003385	states																				"            state_name
id                    
5   wait_for_cpoke_dir"
3368.205127	0.6744989999997415	states																				"            state_name
id                    
7   wait_for_cpoke_bis"
3368.879626	0.0010080000001835288	states																				"     state_name
id             
8   nic_prestim"
3368.880634	0.0004930000000058499	states																				"   state_name
id           
9       cpoke"
3368.881127	0.41650499999968815	states																				"   state_name
id           
10   cpoke_in"
3369.297632	0.09699500000033368	states																				"   state_name
id           
11  cpoke_out"
3369.394627	0.27700499999991735	states																				"   state_name
id           
10   cpoke_in"
3369.671632	0.06449399999974048	states																				"   state_name
id           
11  cpoke_out"
3369.736126	0.05850200000031691	states																				"   state_name
id           
10   cpoke_in"
3369.794628	0.08249799999975949	states																				"   state_name
id           
11  cpoke_out"
3369.877126	0.19100100000014208	states																				"   state_name
id           
10   cpoke_in"
3370.068127	0.06149999999979627	states																				"   state_name
id           
11  cpoke_out"
3370.129627	0.1065150000003996	states																				"   state_name
id           
10   cpoke_in"
3370.236142	0.04498399999965841	states																				"   state_name
id           
11  cpoke_out"
3370.281126	0.0005009999999856518	states																				"       state_name
id               
12  wait_for_cout"
3370.281627	0.6679990000002363	states																				"        state_name
id                
13  wait_for_spoke"
3370.949626	0.0005000000001018634	states																				"   state_name
id           
14  hit_state"
3370.950126	0.4540009999996073	states																				"    state_name
id            
15  hit_state2"
3371.404127	0.0035000000002582965	states																				"        state_name
id                
20  clean_up_state"
3371.407627	0.21300299999984418	states																				"                state_name
id                        
2   check_next_trial_ready"
3371.621126	5.934506000000056	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	-1.0	-2.5	6500.0	14200.0	1.0	l	2.0	d	0.0	-1.0	-2.5	1.0	
3371.621126	5.934506000000056	states																				"   state_name
id           
0     state_0"
3371.621126	0.016000999999960186	states																				"          state_name
id                  
1   sending_trialnum"
3371.637127	0.000499000000218075	states																				"        state_name
id                
3   wait_for_cpoke"
3371.637626	0.0004999999996471161	states																				"         state_name
id                 
4   wait_for_cpoke1"
3371.638126	0.5000060000002122	states																				"            state_name
id                    
5   wait_for_cpoke_dir"
3372.138132	2.8079999999999927	states																				"            state_name
id                    
7   wait_for_cpoke_bis"
3374.946132	0.0014949999999771535	states																				"     state_name
id             
8   nic_prestim"
3374.947627	0.0004989999997633277	states																				"   state_name
id           
9       cpoke"
3374.948126	0.8065040000001318	states																				"   state_name
id           
10   cpoke_in"
3375.75463	0.028008000000227185	states																				"   state_name
id           
11  cpoke_out"
3375.782638	0.3289879999997538	states																				"   state_name
id           
10   cpoke_in"
3376.111626	0.04201600000033068	states																				"   state_name
id           
11  cpoke_out"
3376.153642	0.19398499999988417	states																				"   state_name
id           
10   cpoke_in"
3376.347627	0.03449899999986883	states																				"       state_name
id               
12  wait_for_cout"
3376.382126	0.4690059999998084	states																				"        state_name
id                
13  wait_for_spoke"
3376.851132	0.0005000000001018634	states																				"   state_name
id           
14  hit_state"
3376.851632	0.4484940000002098	states																				"    state_name
id            
15  hit_state2"
3377.300126	0.003499999999803549	states																				"        state_name
id                
20  clean_up_state"
3377.303626	0.25200600000016493	states																				"                state_name
id                        
2   check_next_trial_ready"
3377.556132	6.249993999999788	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	-1.0	-4.0	6500.0	14200.0	1.0	l	2.0	d	0.0	-1.0	-4.0	1.0	
3377.556132	6.249993999999788	states																				"   state_name
id           
0     state_0"
