onset	duration	nwb_table	ProAnti3Marino_hit_history	ProAnti3Marino_sides_history	ProAnti3Marino_psych_history	ProAnti3Marino_loc_history	ProAnti3Marino_mem_history	ProAnti3Marino_free_history	StimulatorSection_stimulator_history	MaskSection_mask_history	AntibiasSection_LocalHitHistory	AntibiasSection_LocalSidesHistory	AntibiasSection_LocalLocHistory	state_type
1919.29803	7.894504999999981	states												"   state_name
id           
0     state_0"
1919.29803	0.016000000000076398	states												"          state_name
id                  
1   sending_trialnum"
1919.31403	0.8414999999999964	states												"      state_name
id              
3   wait_for_cin"
1920.15553	1.0005040000000918	states												"   state_name
id           
4     context"
1921.156034	0.001495999999860942	states												"   state_name
id           
6       csgap"
1921.15753	0.09350100000006023	states												"   state_name
id           
11    stim_on"
1921.251031	0.0005040000000917644	states												"            state_name
id                    
14  son_reward_chooser"
1921.251535	0.03849499999978434	states												"        state_name
id                
17  reward_big_son"
1921.29003	0.9620000000002165	states												"        state_name
id                
22  post_reward_on"
1922.25203	0.26149999999984175	states												"         state_name
id                 
23  post_reward_off"
1922.51353	1.6785010000000966	states												"         state_name
id                 
24  soft_drink_time"
1924.192031	0.0004989999999907013	states												"    state_name
id            
25  warndanger"
1924.19253	3.0000049999998737	states												"            state_name
id                    
26  warndanger_warning"
1927.193032	16.6920090000001	trials	1.0	l	1.0	p	1.0	r	0.0	0.0	1.0	l	p	
1927.193032	16.6920090000001	states												"   state_name
id           
0     state_0"
1927.193032	0.01600100000018756	states												"          state_name
id                  
1   sending_trialnum"
1927.209033	6.909005999999863	states												"      state_name
id              
3   wait_for_cin"
1934.118039	1.000491000000011	states												"   state_name
id           
4     context"
1935.11853	0.0009999999999763531	states												"   state_name
id           
6       csgap"
1935.11953	0.32550000000014734	states												"   state_name
id           
11    stim_on"
1935.44503	0.0004999999998744897	states												"            state_name
id                    
14  son_reward_chooser"
1935.44553	0.03850600000009763	states												"        state_name
id                
17  reward_big_son"
1935.484036	0.9619940000000042	states												"        state_name
id                
22  post_reward_on"
1936.44603	0.03500199999984943	states												"         state_name
id                 
23  post_reward_off"
1936.481032	4.403498000000127	states												"         state_name
id                 
24  soft_drink_time"
1940.88453	0.0005029999999806023	states												"    state_name
id            
25  warndanger"
1940.885033	3.00000799999998	states												"            state_name
id                    
26  warndanger_warning"
1943.885536	78.70299399999999	trials	1.0	l	1.0	p	1.0	r	0.0	0.0	1.0	l	p	
1943.885536	78.70299399999999	states												"   state_name
id           
0     state_0"
1943.885536	0.015996000000086497	states												"          state_name
id                  
1   sending_trialnum"
1943.901532	70.90099799999984	states												"      state_name
id              
3   wait_for_cin"
2014.80253	1.0	states												"   state_name
id           
4     context"
2015.80253	0.0009999999999763531	states												"   state_name
id           
6       csgap"
2015.80353	0.04450000000019827	states												"   state_name
id           
11    stim_on"
2015.84803	0.0004999999998744897	states												"            state_name
id                    
14  son_reward_chooser"
2015.84853	0.038500999999996566	states												"        state_name
id                
17  reward_big_son"
2015.887031	0.9620070000000851	states												"        state_name
id                
22  post_reward_on"
2016.849038	0.39849200000003293	states												"         state_name
id                 
23  post_reward_off"
2017.24753	2.339999999999918	states												"         state_name
id                 
24  soft_drink_time"
2019.58753	0.0005029999999806023	states												"    state_name
id            
25  warndanger"
2019.588033	3.0004969999999958	states												"            state_name
id                    
26  warndanger_warning"
2022.589038	6.8794920000000275	trials	0.0	r	2.0	p	1.0	r	0.0	0.0	0.0	r	p	
2022.589038	6.8794920000000275	states												"   state_name
id           
0     state_0"
2022.589038	0.015999999999849024	states												"          state_name
id                  
1   sending_trialnum"
2022.605038	0.2314969999999903	states												"      state_name
id              
3   wait_for_cin"
2022.836535	1.0005040000000918	states												"   state_name
id           
4     context"
2023.837039	0.0014909999999872525	states												"   state_name
id           
6       csgap"
2023.83853	0.6289999999999054	states												"   state_name
id           
11    stim_on"
2024.46753	5.001000000000204	states												"     state_name
id             
28  error_state"
2029.469043	8.99099000000001	trials	1.0	l	1.0	p	1.0	r	0.0	0.0	1.0	l	p	
2029.469043	8.99099000000001	states												"   state_name
id           
0     state_0"
2029.469043	0.015997999999854073	states												"          state_name
id                  
1   sending_trialnum"
2029.485041	1.2529900000001817	states												"      state_name
id              
3   wait_for_cin"
2030.738031	1.0004989999999907	states												"   state_name
id           
4     context"
2031.73853	0.0009999999999763531	states												"   state_name
id           
6       csgap"
2031.73953	0.051508000000012544	states												"   state_name
id           
11    stim_on"
