onset	duration	nwb_table	crosstalk_dir	bup_width	bup_ramp	vol_low	vol_hi	vol	gamma_dir	gamma_freq	freq_lo	freq_hi	HistorySection_hit_history	HistorySection_violation_history	HistorySection_hit_history_left	HistorySection_hit_history_right	HistorySection_side_history	HistorySection_result_history	HistorySection_hit_history_task	HistorySection_hit_history_stage	state_type
2442.370006	0.00350399999979345	states																			"        state_name
id                
14  clean_up_state"
2442.374006	2.612500000000182	trials	0.0	5.0	2.0	1.0	1.0	0.15	-2.0	0.0	6500.0	14200.0	1.0	0.0	1.0		l	1.0	1.0	1.0	
2442.374006	2.612500000000182	states																			"   state_name
id           
0     state_0"
2442.374006	0.016000000000076398	states																			"          state_name
id                  
1   sending_trialnum"
2442.390006	0.0005000000001018634	states																			"        state_name
id                
3   wait_for_cpoke"
2442.390506	0.10050599999976839	states																			"     state_name
id             
4   nic_prestim"
2442.491012	1.0000100000002021	states																			"   state_name
id           
5       cpoke"
2443.491022	0.25049300000000585	states																			"       state_name
id               
6   wait_for_cout"
2443.741515	0.3039989999997488	states																			"        state_name
id                
7   wait_for_spoke"
2444.045514	0.0004969999999957508	states																			"   state_name
id           
8   hit_state"
2444.046011	0.1720100000002276	states																			"    state_name
id            
9   hit_state2"
2444.218021	0.0034860000000662694	states																			"        state_name
id                
14  clean_up_state"
2444.221507	0.7649989999999889	states																			"                state_name
id                        
2   check_next_trial_ready"
2444.987006	6.345000000000255	trials	0.0	5.0	2.0	1.0	1.0	0.15	5.0	0.0	6500.0	14200.0	1.0	0.0		1.0	r	1.0	1.0	1.0	
2444.987006	6.345000000000255	states																			"   state_name
id           
0     state_0"
2444.987006	0.016000000000076398	states																			"          state_name
id                  
1   sending_trialnum"
2445.003006	3.538000000000011	states																			"        state_name
id                
3   wait_for_cpoke"
2448.541006	0.10051000000021304	states																			"     state_name
id             
4   nic_prestim"
2448.641516	1.0004949999997734	states																			"   state_name
id           
5       cpoke"
2449.642011	0.36399500000015905	states																			"       state_name
id               
6   wait_for_cout"
2450.006006	0.31399999999985084	states																			"        state_name
id                
7   wait_for_spoke"
2450.320006	0.0005000000001018634	states																			"   state_name
id           
8   hit_state"
2450.320506	0.17849999999998545	states																			"    state_name
id            
9   hit_state2"
2450.499006	0.003499999999803549	states																			"        state_name
id                
14  clean_up_state"
2450.502506	0.8295000000002801	states																			"                state_name
id                        
2   check_next_trial_ready"
2451.332511	5.659994999999981	trials	0.0	5.0	2.0	1.0	1.0	0.15	-2.0	0.0	6500.0	14200.0	1.0	0.0	1.0		l	1.0	1.0	1.0	
2451.332511	5.659994999999981	states																			"   state_name
id           
0     state_0"
2451.332511	0.01599499999974796	states																			"          state_name
id                  
1   sending_trialnum"
2451.348506	2.711999999999989	states																			"        state_name
id                
3   wait_for_cpoke"
2454.060506	0.10051599999997052	states																			"     state_name
id             
4   nic_prestim"
2454.161022	1.0	states																			"   state_name
id           
5       cpoke"
2455.161022	0.6239840000002914	states																			"       state_name
id               
6   wait_for_cout"
2455.785006	0.4139999999997599	states																			"        state_name
id                
7   wait_for_spoke"
2456.199006	0.0005040000000917644	states																			"   state_name
id           
8   hit_state"
2456.19951	0.17200400000001537	states																			"    state_name
id            
9   hit_state2"
2456.371514	0.0034920000002784946	states																			"        state_name
id                
14  clean_up_state"
2456.375006	0.6174999999998363	states																			"                state_name
id                        
2   check_next_trial_ready"
2456.993011	5.2859950000001845	trials	0.0	5.0	2.0	1.0	1.0	0.15	5.0	0.0	6500.0	14200.0	1.0	0.0		1.0	r	1.0	1.0	1.0	
2456.993011	5.2859950000001845	states																			"   state_name
id           
0     state_0"
2456.993011	0.015995000000202708	states																			"          state_name
id                  
1   sending_trialnum"
2457.009006	2.6410149999996975	states																			"        state_name
id                
3   wait_for_cpoke"
2459.650021	0.1004849999999351	states																			"     state_name
id             
4   nic_prestim"
2459.750506	1.0	states																			"   state_name
id           
5       cpoke"
2460.750506	0.44000000000005457	states																			"       state_name
id               
6   wait_for_cout"
2461.190506	0.3065160000001015	states																			"        state_name
id                
7   wait_for_spoke"
2461.497022	0.0004909999997835257	states																			"   state_name
id           
8   hit_state"
2461.497513	0.17799600000034843	states																			"    state_name
id            
9   hit_state2"
2461.675509	0.0035129999996570405	states																			"        state_name
id                
14  clean_up_state"
2461.679022	0.5999840000004042	states																			"                state_name
id                        
2   check_next_trial_ready"
2462.279511	5.9959969999999885	trials	0.0	5.0	2.0	1.0	1.0	0.15	5.0	0.0	6500.0	14200.0	1.0	0.0		1.0	r	1.0			
2462.279511	5.9959969999999885	states																			"   state_name
id           
0     state_0"
2462.279511	0.015998999999737862	states																			"          state_name
id                  
1   sending_trialnum"
2462.29551	3.4834960000002866	states																			"        state_name
id                
3   wait_for_cpoke"
2465.779006	0.09999999999990905	states																			"     state_name
id             
4   nic_prestim"
2465.879006	1.0000049999998737	states																			"   state_name
id           
5       cpoke"
2466.879011	0.20699500000000626	states																			"       state_name
id               
6   wait_for_cout"
2467.086006	0.3665059999998448	states																			"        state_name
id                
7   wait_for_spoke"
2467.452512	0.0004940000003443856	states																			"   state_name
id           
8   hit_state"
2467.453006	0.17399999999997817	states																			"    state_name
id            
9   hit_state2"
2467.627006	0.003499999999803549	states																			"        state_name
id                
14  clean_up_state"
2467.630506	0.6450020000002041	states																			"                state_name
id                        
2   check_next_trial_ready"
2468.276006	6.43300599999975	trials	0.0	5.0	2.0	1.0	1.0	0.15	5.0	0.0	6500.0	14200.0		1.0			r	3.0	0.0	0.0	
2468.276006	6.43300599999975	states																			"   state_name
id           
0     state_0"
2468.276006	0.016015000000152213	states																			"          state_name
id                  
1   sending_trialnum"
2468.292021	2.610989999999674	states																			"        state_name
id                
3   wait_for_cpoke"
2470.903011	0.1005009999998947	states																			"     state_name
id             
4   nic_prestim"
2471.003512	0.7014940000003662	states																			"   state_name
id           
5       cpoke"
2471.705006	3.000514999999723	states																			"         state_name
id                 
12  nic_error_state"
2474.705521	0.003490999999939959	states																			"        state_name
id                
14  clean_up_state"
2474.709513	4.883009000000129	trials	0.0	5.0	2.0	1.0	1.0	0.15	-5.0	0.0	6500.0	14200.0	0.0	0.0	0.0		l	2.0	1.0	1.0	
2474.709513	4.883009000000129	states																			"   state_name
id           
0     state_0"
2474.709513	0.016000000000076398	states																			"          state_name
id                  
1   sending_trialnum"
2474.725513	0.24500299999999697	states																			"        state_name
id                
3   wait_for_cpoke"
2474.970516	0.10049000000026354	states																			"     state_name
id             
4   nic_prestim"
2475.071006	1.0005089999999655	states																			"   state_name
id           
5       cpoke"
2476.071515	0.23799800000006144	states																			"       state_name
id               
6   wait_for_cout"
2476.309513	0.27899299999990035	states																			"        state_name
id                
7   wait_for_spoke"
2476.588506	3.000500000000102	states																			"     state_name
id             
10  error_state"
2479.589006	0.003515999999763153	states																			"        state_name
id                
14  clean_up_state"
2479.593022	3.6554839999998876	trials	0.0	5.0	2.0	1.0	1.0	0.15	2.0	0.0	6500.0	14200.0	1.0	0.0		1.0	r	1.0	1.0	1.0	
2479.593022	3.6554839999998876	states																			"   state_name
id           
0     state_0"
2479.593022	0.015984000000116794	states																			"          state_name
id                  
1   sending_trialnum"
2479.609006	0.1394999999997708	states																			"        state_name
id                
3   wait_for_cpoke"
2479.748506	0.10050000000001091	states																			"     state_name
id             
4   nic_prestim"
2479.849006	1.0005070000001979	states																			"   state_name
id           
5       cpoke"
2480.849513	1.016493999999966	states																			"       state_name
id               
6   wait_for_cout"
2481.866007	0.33550400000012814	states																			"        state_name
id                
7   wait_for_spoke"
2482.201511	0.0004949999997734267	states																			"   state_name
id           
8   hit_state"
2482.202006	0.17050000000017462	states																			"    state_name
id            
9   hit_state2"
2482.372506	0.003499999999803549	states																			"        state_name
id                
14  clean_up_state"
2482.376006	0.8724999999999454	states																			"                state_name
id                        
2   check_next_trial_ready"
2483.249006	6.005999999999858	trials	0.0	5.0	2.0	1.0	1.0	0.15	2.0	0.0	6500.0	14200.0	1.0	0.0		1.0	r	1.0	1.0	1.0	
2483.249006	6.005999999999858	states																			"   state_name
id           
0     state_0"
2483.249006	0.016000000000076398	states																			"          state_name
id                  
1   sending_trialnum"
2483.265006	3.2114999999998872	states																			"        state_name
id                
3   wait_for_cpoke"
2486.476506	0.09999999999990905	states																			"     state_name
id             
4   nic_prestim"
2486.576506	1.0	states																			"   state_name
id           
5       cpoke"
2487.576506	0.3135050000000774	states																			"       state_name
id               
6   wait_for_cout"
2487.890011	0.38099499999998443	states																			"        state_name
id                
7   wait_for_spoke"
2488.271006	0.0005089999999654538	states																			"   state_name
id           
8   hit_state"
2488.271515	0.1674910000001546	states																			"    state_name
id            
9   hit_state2"
2488.439006	0.003499999999803549	states																			"        state_name
id                
14  clean_up_state"
2488.442506	0.8125	states																			"                state_name
id                        
2   check_next_trial_ready"
2489.255514	9.186991999999918	trials	0.0	5.0	2.0	1.0	1.0	0.15	-2.0	0.0	6500.0	14200.0	1.0	0.0	1.0		l	1.0	1.0	1.0	
2489.255514	9.186991999999918	states																			"   state_name
id           
0     state_0"
2489.255514	0.015997999999854073	states																			"          state_name
id                  
1   sending_trialnum"
2489.271512	6.513996000000134	states																			"        state_name
id                
3   wait_for_cpoke"
2495.785508	0.10000100000024759	states																			"     state_name
id             
4   nic_prestim"
2495.885509	1.00000399999999	states																			"   state_name
id           
5       cpoke"
2496.885513	0.35949899999968693	states																			"       state_name
id               
6   wait_for_cout"
2497.245012	0.3844990000002326	states																			"        state_name
id                
7   wait_for_spoke"
2497.629511	0.0004949999997734267	states																			"   state_name
id           
8   hit_state"
2497.630006	0.18101599999999962	states																			"    state_name
id            
9   hit_state2"
2497.811022	0.0034840000002986926	states																			"        state_name
id                
14  clean_up_state"
2497.814506	0.6279999999997017	states																			"                state_name
id                        
2   check_next_trial_ready"
2498.443006	6.021499999999833	trials	0.0	5.0	2.0	1.0	1.0	0.15	-5.0	0.0	6500.0	14200.0	1.0	0.0	1.0		l	1.0			
2498.443006	6.021499999999833	states																			"   state_name
id           
0     state_0"
2498.443006	0.016016000000036	states																			"          state_name
id                  
1   sending_trialnum"
2498.459022	2.833483999999771	states																			"        state_name
id                
3   wait_for_cpoke"
2501.292506	0.04650600000013583	states																			"     state_name
id             
4   nic_prestim"
2501.339012	0.07699700000011944	states																			"        state_name
id                
3   wait_for_cpoke"
2501.416009	0.1004969999999048	states																			"     state_name
id             
4   nic_prestim"
2501.516506	1.0005049999999756	states																			"   state_name
id           
5       cpoke"
2502.517011	0.5320110000002387	states																			"       state_name
id               
6   wait_for_cout"
2503.049022	0.5149839999999131	states																			"        state_name
id                
7   wait_for_spoke"
2503.564006	0.0005000000001018634	states																			"   state_name
id           
8   hit_state"
2503.564506	0.17749999999978172	states																			"    state_name
id            
9   hit_state2"
2503.742006	0.0035080000002380984	states																			"        state_name
id                
14  clean_up_state"
2503.745514	0.7189919999996164	states																			"                state_name
id                        
2   check_next_trial_ready"
2504.465006	6.300509000000147	trials	0.0	5.0	2.0	1.0	1.0	0.15	5.0	0.0	6500.0	14200.0		1.0			r	3.0	0.0	0.0	
2504.465006	6.300509000000147	states																			"   state_name
id           
0     state_0"
2504.465006	0.016000000000076398	states																			"          state_name
id                  
1   sending_trialnum"
2504.481006	2.2125049999999646	states																			"        state_name
id                
3   wait_for_cpoke"
2506.693511	0.10000200000013137	states																			"     state_name
id             
4   nic_prestim"
2506.793513	0.9680029999999533	states																			"   state_name
id           
5       cpoke"
2507.761516	3.0004899999998997	states																			"         state_name
id                 
12  nic_error_state"
2510.762006	0.003509000000121887	states																			"        state_name
id                
14  clean_up_state"
2510.76601	5.219006000000263	trials	0.0	5.0	2.0	1.0	1.0	0.15	5.0	0.0	6500.0	14200.0	0.0	0.0		0.0	r	2.0	0.0	0.0	
2510.76601	5.219006000000263	states																			"   state_name
id           
0     state_0"
2510.76601	0.015996000000086497	states																			"          state_name
id                  
1   sending_trialnum"
2510.782006	0.0005000000001018634	states																			"        state_name
id                
3   wait_for_cpoke"
2510.782506	0.10050000000001091	states																			"     state_name
id             
4   nic_prestim"
2510.883006	1.0005070000001979	states																			"   state_name
id           
5       cpoke"
2511.883513	0.2664929999996275	states																			"       state_name
id               
6   wait_for_cout"
2512.150006	0.8315050000001065	states																			"        state_name
id                
7   wait_for_spoke"
2512.981511	3.0000049999998737	states																			"     state_name
id             
10  error_state"
2515.981516	0.0035000000002582965	states																			"        state_name
id                
14  clean_up_state"
2515.98551	5.7864989999998215	trials	0.0	5.0	2.0	1.0	1.0	0.15	5.0	0.0	6500.0	14200.0	0.0	0.0		0.0	r	2.0			
2515.98551	5.7864989999998215	states																			"   state_name
id           
0     state_0"
2515.98551	0.01600300000018251	states																			"          state_name
id                  
1   sending_trialnum"
2516.001513	0.3514929999996639	states																			"        state_name
id                
3   wait_for_cpoke"
2516.353006	0.10050500000033935	states																			"     state_name
id             
4   nic_prestim"
2516.453511	1.0004949999997734	states																			"   state_name
id           
5       cpoke"
2517.454006	0.9070160000001124	states																			"       state_name
id               
6   wait_for_cout"
2518.361022	0.406985000000077	states																			"        state_name
id                
7   wait_for_spoke"
2518.768007	3.0004989999997633	states																			"     state_name
id             
10  error_state"
2521.768506	0.0035029999999096617	states																			"        state_name
id                
14  clean_up_state"
2521.772512	3.1235090000000127	trials	0.0	5.0	2.0	1.0	1.0	0.15	5.0	0.0	6500.0	14200.0		1.0			r	3.0	1.0	1.0	
2521.772512	3.1235090000000127	states																			"   state_name
id           
0     state_0"
2521.772512	0.015993999999864172	states																			"          state_name
id                  
1   sending_trialnum"
2521.788506	0.0005000000001018634	states																			"        state_name
id                
3   wait_for_cpoke"
2521.789006	0.10001599999986865	states																			"     state_name
id             
4   nic_prestim"
2521.889022	0.002984000000196829	states																			"   state_name
id           
5       cpoke"
2521.892006	3.000500000000102	states																			"         state_name
id                 
12  nic_error_state"
2524.892506	0.0035149999998793646	states																			"        state_name
id                
14  clean_up_state"
2524.896506	2.9445059999998193	trials	0.0	5.0	2.0	1.0	1.0	0.15	-2.0	0.0	6500.0	14200.0	1.0	0.0	1.0		l	1.0	1.0	1.0	
2524.896506	2.9445059999998193	states																			"   state_name
id           
0     state_0"
2524.896506	0.016000000000076398	states																			"          state_name
id                  
1   sending_trialnum"
2524.912506	0.0005000000001018634	states																			"        state_name
id                
3   wait_for_cpoke"
2524.913006	0.0409999999997126	states																			"     state_name
id             
4   nic_prestim"
2524.954006	0.1430000000000291	states																			"        state_name
id                
3   wait_for_cpoke"
2525.097006	0.09999999999990905	states																			"     state_name
id             
4   nic_prestim"
2525.197006	1.0005049999999756	states																			"   state_name
id           
5       cpoke"
2526.197511	0.4109950000001845	states																			"       state_name
id               
6   wait_for_cout"
2526.608506	0.3410100000000966	states																			"        state_name
id                
7   wait_for_spoke"
2526.949516	0.0004899999998997373	states																			"   state_name
id           
8   hit_state"
2526.950006	0.1570160000001124	states																			"    state_name
id            
9   hit_state2"
2527.107022	0.0034839999998439453	states																			"        state_name
id                
14  clean_up_state"
2527.110506	0.7305059999998775	states																			"                state_name
id                        
2   check_next_trial_ready"
2527.84152	6.716486000000259	trials	0.0	5.0	2.0	1.0	1.0	0.15	2.0	0.0	6500.0	14200.0	1.0	0.0		1.0	r	1.0	1.0	1.0	
2527.84152	6.716486000000259	states																			"   state_name
id           
0     state_0"
2527.84152	0.015992000000096596	states																			"          state_name
id                  
1   sending_trialnum"
2527.857512	4.226994000000104	states																			"        state_name
id                
3   wait_for_cpoke"
2532.084506	0.10000799999988885	states																			"     state_name
id             
4   nic_prestim"
2532.184514	1.0004979999998795	states																			"   state_name
id           
5       cpoke"
2533.185012	0.2934940000000097	states																			"       state_name
id               
6   wait_for_cout"
2533.478506	0.26651600000013786	states																			"        state_name
id                
7   wait_for_spoke"
2533.745022	0.0004909999997835257	states																			"   state_name
id           
8   hit_state"
2533.745513	0.19350900000017646	states																			"    state_name
id            
9   hit_state2"
2533.939022	0.0034839999998439453	states																			"        state_name
id                
14  clean_up_state"
2533.942506	0.6155000000003383	states																			"                state_name
id                        
2   check_next_trial_ready"
2534.558506	5.6645000000003165	trials	0.0	5.0	2.0	1.0	1.0	0.15	5.0	0.0	6500.0	14200.0	1.0	0.0		1.0	r	1.0	1.0	1.0	
2534.558506	5.6645000000003165	states																			"   state_name
id           
0     state_0"
2534.558506	0.016016000000036	states																			"          state_name
id                  
1   sending_trialnum"
2534.574522	2.9129980000002433	states																			"        state_name
id                
3   wait_for_cpoke"
2537.48752	0.10048800000004121	states																			"     state_name
id             
4   nic_prestim"
2537.588008	1.0004979999998795	states																			"   state_name
id           
5       cpoke"
2538.588506	0.45249999999987267	states																			"       state_name
id               
6   wait_for_cout"
2539.041006	0.4034999999998945	states																			"        state_name
id                
7   wait_for_spoke"
2539.444506	0.0005000000001018634	states																			"   state_name
id           
8   hit_state"
2539.445006	0.18950900000027104	states																			"    state_name
id            
9   hit_state2"
2539.634515	0.003490999999939959	states																			"        state_name
id                
14  clean_up_state"
2539.638006	0.5850000000000364	states																			"                state_name
id                        
2   check_next_trial_ready"
2540.223509	5.708997000000181	trials	0.0	5.0	2.0	1.0	1.0	0.15	5.0	0.0	6500.0	14200.0	1.0	0.0		1.0	r	1.0	0.0	0.0	
2540.223509	5.708997000000181	states																			"   state_name
id           
0     state_0"
2540.223509	0.016011000000162312	states																			"          state_name
id                  
1   sending_trialnum"
2540.23952	3.0724860000000263	states																			"        state_name
id                
3   wait_for_cpoke"
2543.312006	0.09999999999990905	states																			"     state_name
id             
4   nic_prestim"
2543.412006	1.0	states																			"   state_name
id           
5       cpoke"
2544.412006	0.12449999999989814	states																			"       state_name
id               
6   wait_for_cout"
2544.536506	0.4080159999998614	states																			"        state_name
id                
7   wait_for_spoke"
2544.944522	0.0004890000000159489	states																			"   state_name
id           
8   hit_state"
2544.945011	0.18600000000014916	states																			"    state_name
id            
9   hit_state2"
2545.131011	0.0034949999999298598	states																			"        state_name
id                
14  clean_up_state"
2545.134506	0.7980000000002292	states																			"                state_name
id                        
2   check_next_trial_ready"
2545.933006	7.818505999999616	trials	0.0	5.0	2.0	1.0	1.0	0.15	2.0	0.0	6500.0	14200.0	0.0	0.0		0.0	r	2.0	1.0	1.0	
2545.933006	7.818505999999616	states																			"   state_name
id           
0     state_0"
2545.933006	0.016005999999833875	states																			"          state_name
id                  
1   sending_trialnum"
2545.949012	2.647993999999926	states																			"        state_name
id                
3   wait_for_cpoke"
2548.597006	0.10050700000010693	states																			"     state_name
id             
4   nic_prestim"
2548.697513	1.0004930000000058	states																			"   state_name
id           
5       cpoke"
2549.698006	0.6604999999999563	states																			"       state_name
id               
6   wait_for_cout"
2550.358506	0.3894999999997708	states																			"        state_name
id                
7   wait_for_spoke"
2550.748006	3.000015000000076	states																			"     state_name
id             
10  error_state"
2553.748021	0.003490999999939959	states																			"        state_name
id                
14  clean_up_state"
2553.752006	3.147508000000016	trials	0.0	5.0	2.0	1.0	1.0	0.15	-5.0	0.0	6500.0	14200.0	1.0	0.0	1.0		l	1.0	1.0	1.0	
2553.752006	3.147508000000016	states																			"   state_name
id           
0     state_0"
2553.752006	0.01599999999962165	states																			"          state_name
id                  
1   sending_trialnum"
2553.768006	0.23800000000028376	states																			"        state_name
id                
3   wait_for_cpoke"
2554.006006	0.09999999999990905	states																			"     state_name
id             
4   nic_prestim"
2554.106006	1.0000060000002122	states																			"   state_name
id           
5       cpoke"
2555.106012	0.4629939999999806	states																			"       state_name
id               
6   wait_for_cout"
2555.569006	0.31250699999964127	states																			"        state_name
id                
7   wait_for_spoke"
2555.881513	0.0004930000000058499	states																			"   state_name
id           
8   hit_state"
2555.882006	0.16049999999995634	states																			"    state_name
id            
9   hit_state2"
2556.042506	0.0035040000002481975	states																			"        state_name
id                
14  clean_up_state"
2556.04601	0.8535040000001572	states																			"                state_name
id                        
2   check_next_trial_ready"
2556.900006	4.592000000000098	trials	0.0	5.0	2.0	1.0	1.0	0.15	5.0	0.0	6500.0	14200.0	1.0	0.0		1.0	r	1.0	1.0	1.0	
2556.900006	4.592000000000098	states																			"   state_name
id           
0     state_0"
2556.900006	0.016000000000076398	states																			"          state_name
id                  
1   sending_trialnum"
2556.916006	2.2029999999999745	states																			"        state_name
id                
3   wait_for_cpoke"
2559.119006	0.09999999999990905	states																			"     state_name
id             
4   nic_prestim"
2559.219006	1.0	states																			"   state_name
id           
5       cpoke"
2560.219006	0.20800000000008367	states																			"       state_name
id               
6   wait_for_cout"
2560.427006	0.2940000000003238	states																			"        state_name
id                
7   wait_for_spoke"
2560.721006	0.0005049999999755528	states																			"   state_name
id           
8   hit_state"
2560.721511	0.18999999999959982	states																			"    state_name
id            
9   hit_state2"
2560.911511	0.003511000000344211	states																			"        state_name
id                
14  clean_up_state"
2560.915022	0.5769839999998112	states																			"                state_name
id                        
2   check_next_trial_ready"
2561.492506	5.650005999999848	trials	0.0	5.0	2.0	1.0	1.0	0.15	5.0	0.0	6500.0	14200.0	1.0	0.0		1.0	r	1.0	1.0	1.0	
2561.492506	5.650005999999848	states																			"   state_name
id           
0     state_0"
2561.492506	0.016000000000076398	states																			"          state_name
id                  
1   sending_trialnum"
2561.508506	3.261008999999831	states																			"        state_name
id                
3   wait_for_cpoke"
2564.769515	0.10049100000014732	states																			"     state_name
id             
4   nic_prestim"
2564.870006	1.0000049999998737	states																			"   state_name
id           
5       cpoke"
2565.870011	0.08399499999995896	states																			"       state_name
id               
6   wait_for_cout"
2565.954006	0.3950159999999414	states																			"        state_name
id                
7   wait_for_spoke"
2566.349022	0.0004910000002382731	states																			"   state_name
id           
8   hit_state"
2566.349513	0.18649299999970026	states																			"    state_name
id            
9   hit_state2"
2566.536006	0.003513000000111788	states																			"        state_name
id                
14  clean_up_state"
2566.539519	0.6029929999999695	states																			"                state_name
id                        
2   check_next_trial_ready"
2567.143011	6.0379949999996825	trials	0.0	5.0	2.0	1.0	1.0	0.15	-2.0	0.0	6500.0	14200.0	1.0	0.0	1.0		l	1.0			
2567.143011	6.0379949999996825	states																			"   state_name
id           
0     state_0"
2567.143011	0.01599499999974796	states																			"          state_name
id                  
1   sending_trialnum"
2567.159006	2.969500000000153	states																			"        state_name
id                
3   wait_for_cpoke"
2570.128506	0.09999999999990905	states																			"     state_name
id             
4   nic_prestim"
2570.228506	1.0005000000001019	states																			"   state_name
id           
5       cpoke"
2571.229006	0.6010000000001128	states																			"       state_name
id               
6   wait_for_cout"
2571.830006	0.40650000000005093	states																			"        state_name
id                
7   wait_for_spoke"
2572.236506	0.0005059999998593412	states																			"   state_name
id           
8   hit_state"
2572.237012	0.1629939999997987	states																			"    state_name
id            
9   hit_state2"
2572.400006	0.0035020000000258733	states																			"        state_name
id                
14  clean_up_state"
2572.403508	0.7774979999999232	states																			"                state_name
id                        
2   check_next_trial_ready"
2573.181508	5.123497999999927	trials	0.0	5.0	2.0	1.0	1.0	0.15	-5.0	0.0	6500.0	14200.0		1.0			l	3.0	1.0	1.0	
2573.181508	5.123497999999927	states																			"   state_name
id           
0     state_0"
2573.181508	0.016000000000076398	states																			"          state_name
id                  
1   sending_trialnum"
2573.197508	1.8560019999999895	states																			"        state_name
id                
3   wait_for_cpoke"
2575.05351	0.10000199999967663	states																			"     state_name
id             
4   nic_prestim"
2575.153512	0.1474940000002789	states																			"   state_name
id           
5       cpoke"
2575.301006	3.000506999999743	states																			"         state_name
id                 
12  nic_error_state"
2578.301513	0.003493000000162283	states																			"        state_name
id                
14  clean_up_state"
2578.30551	4.650008000000071	trials	0.0	5.0	2.0	1.0	1.0	0.15	5.0	0.0	6500.0	14200.0	1.0	0.0		1.0	r	1.0			
2578.30551	4.650008000000071	states																			"   state_name
id           
0     state_0"
2578.30551	0.016000000000076398	states																			"          state_name
id                  
1   sending_trialnum"
2578.32151	0.0004959999996572151	states																			"        state_name
id                
3   wait_for_cpoke"
2578.322006	0.023505000000113796	states																			"     state_name
id             
4   nic_prestim"
2578.345511	0.08099499999980253	states																			"        state_name
id                
3   wait_for_cpoke"
2578.426506	0.1000000000003638	states																			"     state_name
id             
4   nic_prestim"
2578.526506	1.0000159999999596	states																			"   state_name
id           
5       cpoke"
2579.526522	0.47598999999991065	states																			"       state_name
id               
6   wait_for_cout"
2580.002512	0.24799399999983507	states																			"        state_name
id                
7   wait_for_spoke"
2580.250506	0.0005000000001018634	states																			"   state_name
id           
8   hit_state"
2580.251006	0.18050499999981184	states																			"    state_name
id            
9   hit_state2"
2580.431511	0.003495000000384607	states																			"        state_name
id                
14  clean_up_state"
2580.435006	2.5205120000000534	states																			"                state_name
id                        
2   check_next_trial_ready"
2582.956006	5.409508000000187	trials	0.0	5.0	2.0	1.0	1.0	0.15	2.0	0.0	6500.0	14200.0		1.0			r	3.0			
2582.956006	5.409508000000187	states																			"   state_name
id           
0     state_0"
2582.956006	0.016000999999960186	states																			"          state_name
id                  
1   sending_trialnum"
2582.972007	1.9984990000002654	states																			"        state_name
id                
3   wait_for_cpoke"
2584.970506	0.09999999999990905	states																			"     state_name
id             
4   nic_prestim"
2585.070506	0.29100900000003094	states																			"   state_name
id           
5       cpoke"
2585.361515	3.0004939999998896	states																			"         state_name
id                 
12  nic_error_state"
2588.362009	0.003505000000131986	states																			"        state_name
id                
14  clean_up_state"
2588.366006	4.491005999999743	trials	0.0	5.0	2.0	1.0	1.0	0.15	2.0	0.0	6500.0	14200.0		1.0			r	3.0			
2588.366006	4.491005999999743	states																			"   state_name
id           
0     state_0"
2588.366006	0.01599999999962165	states																			"          state_name
id                  
1   sending_trialnum"
2588.382006	0.38951200000019526	states																			"        state_name
id                
3   wait_for_cpoke"
2588.771518	0.10048800000004121	states																			"     state_name
id             
4   nic_prestim"
2588.872006	0.9809999999997672	states																			"   state_name
id           
5       cpoke"
2589.853006	3.0005120000000716	states																			"         state_name
id                 
12  nic_error_state"
2592.853518	0.0034940000000460714	states																			"        state_name
id                
14  clean_up_state"
2592.857513	4.117998000000171	trials	0.0	5.0	2.0	1.0	1.0	0.15	-2.0	0.0	6500.0	14200.0		1.0			l	3.0	1.0	1.0	
2592.857513	4.117998000000171	states																			"   state_name
id           
0     state_0"
2592.857513	0.016000999999960186	states																			"          state_name
id                  
1   sending_trialnum"
2592.873514	0.0004920000001220615	states																			"        state_name
id                
3   wait_for_cpoke"
2592.874006	0.10000499999978274	states																			"     state_name
id             
4   nic_prestim"
2592.974011	0.9974980000001779	states																			"   state_name
id           
5       cpoke"
2593.971509	3.0004969999999958	states																			"         state_name
id                 
12  nic_error_state"
2596.972006	0.003505000000131986	states																			"        state_name
id                
14  clean_up_state"
2596.976006	2.8659999999999854	trials	0.0	5.0	2.0	1.0	1.0	0.15	2.0	0.0	6500.0	14200.0	1.0	0.0		1.0	r	1.0	1.0	1.0	
2596.976006	2.8659999999999854	states																			"   state_name
id           
0     state_0"
2596.976006	0.016000000000076398	states																			"          state_name
id                  
1   sending_trialnum"
2596.992006	0.0005000000001018634	states																			"        state_name
id                
3   wait_for_cpoke"
2596.992506	0.10050000000001091	states																			"     state_name
id             
4   nic_prestim"
2597.093006	1.0005139999998391	states																			"   state_name
id           
5       cpoke"
2598.09352	0.37298600000031	states																			"       state_name
id               
6   wait_for_cout"
2598.466506	0.3334999999997308	states																			"        state_name
id                
7   wait_for_spoke"
2598.800006	0.0005000000001018634	states																			"   state_name
id           
8   hit_state"
2598.800506	0.1799999999998363	states																			"    state_name
id            
9   hit_state2"
2598.980506	0.0035000000002582965	states																			"        state_name
id                
14  clean_up_state"
2598.984006	0.8579999999997199	states																			"                state_name
id                        
2   check_next_trial_ready"
2599.842506	8.806500000000142	trials	0.0	5.0	2.0	1.0	1.0	0.15	-5.0	0.0	6500.0	14200.0	1.0	0.0	1.0		l	1.0	1.0	1.0	
2599.842506	8.806500000000142	states																			"   state_name
id           
0     state_0"
