onset	duration	nwb_table	crosstalk_dir	crosstalk_freq	bup_width	bup_ramp	vol_low	vol_hi	vol	gamma_dir	gamma_freq	freq_lo	freq_hi	HistorySection_hit_history	HistorySection_side_history	HistorySection_quadrant_history	HistorySection_task_history	HistorySection_incoh_history	HistorySection_gammadir_history	HistorySection_gammafreq_history	HistorySection_result_history	HistorySection_hit_history_task	HistorySection_incoh_history_task	state_type
2150.485123	0.5	states																						"            state_name
id                    
4   wait_for_cpoke_dir"
2150.985123	0.9455000000002656	states																						"            state_name
id                    
6   wait_for_cpoke_bis"
2151.930623	0.0009999999997489795	states																						"     state_name
id             
7   nic_prestim"
2151.931623	0.0005019999998694402	states																						"   state_name
id           
8       cpoke"
2151.932125	1.3994980000002215	states																						"   state_name
id           
9    cpoke_in"
2153.331623	0.735005000000001	states																						"       state_name
id               
11  wait_for_cout"
2154.066628	15.253995000000032	states																						"        state_name
id                
12  wait_for_spoke"
2169.320623	0.0005049999999755528	states																						"   state_name
id           
13  hit_state"
2169.321128	0.4804949999997916	states																						"    state_name
id            
14  hit_state2"
2169.801623	0.0035000000002582965	states																						"        state_name
id                
20  clean_up_state"
2169.805123	0.36700299999984054	states																						"                state_name
id                        
2   check_next_trial_ready"
2170.172634	107.56349899999987	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.01	-1.0	2.5	6500.0	14200.0		l	3.0	d	1.0	-1.0	2.5	3.0	0.0	1.0	
2170.172634	107.56349899999987	states																						"   state_name
id           
0     state_0"
2170.172634	0.015988999999990483	states																						"          state_name
id                  
1   sending_trialnum"
2170.188623	0.0005009999999856518	states																						"        state_name
id                
3   wait_for_cpoke"
2170.189124	0.5004990000002181	states																						"            state_name
id                    
4   wait_for_cpoke_dir"
2170.689623	103.86650799999961	states																						"            state_name
id                    
6   wait_for_cpoke_bis"
2274.556131	0.0014920000003257883	states																						"     state_name
id             
7   nic_prestim"
2274.557623	0.0005099999998492422	states																						"   state_name
id           
8       cpoke"
2274.558133	0.07299000000011802	states																						"   state_name
id           
9    cpoke_in"
2274.631123	0.10050000000001091	states																						"   state_name
id           
10  cpoke_out"
2274.731623	0.0004999999996471161	states																						"         state_name
id                 
17  nic_error_state"
2274.732123	3.000502000000324	states																						"          state_name
id                  
18  nic_error_state2"
2277.732625	0.003507999999783351	states																						"        state_name
id                
20  clean_up_state"
2277.736623	14.689505000000281	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.01	2.5	-1.0	6500.0	14200.0	0.0	r	1.0	d	1.0	2.5	-1.0	2.0	1.0	1.0	
2277.736623	14.689505000000281	states																						"   state_name
id           
0     state_0"
2277.736623	0.01600200000029872	states																						"          state_name
id                  
1   sending_trialnum"
2277.752625	0.0004979999998795392	states																						"        state_name
id                
3   wait_for_cpoke"
2277.753123	0.5005000000001019	states																						"            state_name
id                    
4   wait_for_cpoke_dir"
2278.253623	0.7919999999999163	states																						"            state_name
id                    
6   wait_for_cpoke_bis"
2279.045623	0.0010090000000673172	states																						"     state_name
id             
7   nic_prestim"
2279.046632	0.0004909999997835257	states																						"   state_name
id           
8       cpoke"
2279.047123	1.3995100000001912	states																						"   state_name
id           
9    cpoke_in"
2280.446633	0.26549100000011094	states																						"       state_name
id               
11  wait_for_cout"
2280.712124	0.43999899999971603	states																						"        state_name
id                
12  wait_for_spoke"
2281.152123	11.27050700000018	states																						"     state_name
id             
15  error_state"
2292.42263	0.0034980000000359723	states																						"        state_name
id                
20  clean_up_state"
2292.426623	7.907006000000365	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.01	4.0	-1.0	6500.0	14200.0	1.0	r	1.0	d	1.0	4.0	-1.0	1.0	1.0	1.0	
2292.426623	7.907006000000365	states																						"   state_name
id           
0     state_0"
2292.426623	0.0160120000000461	states																						"          state_name
id                  
1   sending_trialnum"
2292.442635	0.0004880000001321605	states																						"        state_name
id                
3   wait_for_cpoke"
2292.443123	0.5	states																						"            state_name
id                    
4   wait_for_cpoke_dir"
2292.943123	1.0425000000000182	states																						"            state_name
id                    
6   wait_for_cpoke_bis"
2293.985623	0.001006999999844993	states																						"     state_name
id             
7   nic_prestim"
2293.98663	0.0004930000000058499	states																						"   state_name
id           
8       cpoke"
2293.987123	1.400000000000091	states																						"   state_name
id           
9    cpoke_in"
2295.387123	0.4960000000000946	states																						"       state_name
id               
11  wait_for_cout"
2295.883123	3.731999999999971	states																						"        state_name
id                
12  wait_for_spoke"
2299.615123	0.0005000000001018634	states																						"   state_name
id           
13  hit_state"
2299.615623	0.5310059999997065	states																						"    state_name
id            
14  hit_state2"
2300.146629	0.0035020000000258733	states																						"        state_name
id                
20  clean_up_state"
2300.150131	0.183498000000327	states																						"                state_name
id                        
2   check_next_trial_ready"
2300.334123	6.314499999999953	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.01	-2.5	4.0	6500.0	14200.0	1.0	l	3.0	d	1.0	-2.5	4.0	1.0	1.0	1.0	
2300.334123	6.314499999999953	states																						"   state_name
id           
0     state_0"
2300.334123	0.016000000000076398	states																						"          state_name
id                  
1   sending_trialnum"
2300.350123	0.0004999999996471161	states																						"        state_name
id                
3   wait_for_cpoke"
2300.350623	0.5	states																						"            state_name
id                    
4   wait_for_cpoke_dir"
2300.850623	1.4145000000003165	states																						"            state_name
id                    
6   wait_for_cpoke_bis"
2302.265123	0.0009999999997489795	states																						"     state_name
id             
7   nic_prestim"
2302.266123	0.0005089999999654538	states																						"   state_name
id           
8       cpoke"
2302.266632	1.3994910000001255	states																						"   state_name
id           
9    cpoke_in"
2303.666123	0.874514999999974	states																						"       state_name
id               
11  wait_for_cout"
2304.540638	1.217000999999982	states																						"        state_name
id                
12  wait_for_spoke"
2305.757639	0.0004840000001422595	states																						"   state_name
id           
13  hit_state"
2305.758123	0.46649999999999636	states																						"    state_name
id            
14  hit_state2"
2306.224623	0.003507999999783351	states																						"        state_name
id                
20  clean_up_state"
2306.228131	0.4204920000001948	states																						"                state_name
id                        
2   check_next_trial_ready"
2306.649123	4.915000999999847	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.01	1.0	-2.5	6500.0	14200.0	1.0	r	1.0	d	1.0	1.0	-2.5	1.0	0.0	1.0	
2306.649123	4.915000999999847	states																						"   state_name
id           
0     state_0"
2306.649123	0.016000000000076398	states																						"          state_name
id                  
1   sending_trialnum"
2306.665123	0.0004999999996471161	states																						"        state_name
id                
3   wait_for_cpoke"
2306.665623	0.500510000000304	states																						"            state_name
id                    
4   wait_for_cpoke_dir"
2307.166133	1.0169899999996233	states																						"            state_name
id                    
6   wait_for_cpoke_bis"
2308.183123	0.0010010000000875152	states																						"     state_name
id             
7   nic_prestim"
2308.184124	0.0005100000003039895	states																						"   state_name
id           
8       cpoke"
2308.184634	1.3994959999999992	states																						"   state_name
id           
9    cpoke_in"
2309.58413	0.29349299999967116	states																						"       state_name
id               
11  wait_for_cout"
2309.877623	0.9510000000000218	states																						"        state_name
id                
12  wait_for_spoke"
2310.828623	0.0005000000001018634	states																						"   state_name
id           
13  hit_state"
2310.829123	0.46350900000015827	states																						"    state_name
id            
14  hit_state2"
2311.292632	0.0034969999996974366	states																						"        state_name
id                
20  clean_up_state"
2311.296129	0.2679950000001554	states																						"                state_name
id                        
2   check_next_trial_ready"
2311.564633	7.111989999999878	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.01	2.5	-4.0	6500.0	14200.0	0.0	r	1.0	d	1.0	2.5	-4.0	2.0	0.0	0.0	
2311.564633	7.111989999999878	states																						"   state_name
id           
0     state_0"
2311.564633	0.016001999999843974	states																						"          state_name
id                  
1   sending_trialnum"
2311.580635	0.0004880000001321605	states																						"        state_name
id                
3   wait_for_cpoke"
2311.581123	0.5005000000001019	states																						"            state_name
id                    
4   wait_for_cpoke_dir"
2312.081623	1.29950000000008	states																						"            state_name
id                    
6   wait_for_cpoke_bis"
2313.381123	0.0010010000000875152	states																						"     state_name
id             
7   nic_prestim"
2313.382124	0.0004999999996471161	states																						"   state_name
id           
8       cpoke"
2313.382624	1.3999990000002072	states																						"   state_name
id           
9    cpoke_in"
2314.782623	0.3409999999998945	states																						"       state_name
id               
11  wait_for_cout"
2315.123623	0.9214999999999236	states																						"        state_name
id                
12  wait_for_spoke"
2316.045123	2.6280000000001564	states																						"     state_name
id             
15  error_state"
2318.673123	0.003499999999803549	states																						"        state_name
id                
20  clean_up_state"
2318.677123	15.974500000000262	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.01	1.0	2.5	6500.0	14200.0	0.0	r	4.0	d	0.0	1.0	2.5	2.0			
2318.677123	15.974500000000262	states																						"   state_name
id           
0     state_0"
2318.677123	0.016000000000076398	states																						"          state_name
id                  
1   sending_trialnum"
2318.693123	0.0005000000001018634	states																						"        state_name
id                
3   wait_for_cpoke"
2318.693623	0.5005000000001019	states																						"            state_name
id                    
4   wait_for_cpoke_dir"
2319.194123	10.819499999999607	states																						"            state_name
id                    
6   wait_for_cpoke_bis"
2330.013623	0.0010140000003957539	states																						"     state_name
id             
7   nic_prestim"
2330.014637	0.00048599999990983633	states																						"   state_name
id           
8       cpoke"
2330.015123	1.4000049999999646	states																						"   state_name
id           
9    cpoke_in"
2331.415128	0.21100699999988137	states																						"       state_name
id               
11  wait_for_cout"
2331.626135	1.021498000000065	states																						"        state_name
id                
12  wait_for_spoke"
2332.647633	2.0004899999998997	states																						"     state_name
id             
15  error_state"
2334.648123	0.0035000000002582965	states																						"        state_name
id                
20  clean_up_state"
2334.652134	5.839989999999943	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.01	1.0	-2.5	6500.0	14200.0		r	1.0	d	1.0	1.0	-2.5	3.0			
2334.652134	5.839989999999943	states																						"   state_name
id           
0     state_0"
2334.652134	0.015988999999990483	states																						"          state_name
id                  
1   sending_trialnum"
2334.668123	0.0005000000001018634	states																						"        state_name
id                
3   wait_for_cpoke"
2334.668623	0.5000049999998737	states																						"            state_name
id                    
4   wait_for_cpoke_dir"
2335.168628	1.341997999999876	states																						"            state_name
id                    
6   wait_for_cpoke_bis"
2336.510626	0.0014970000001994777	states																						"     state_name
id             
7   nic_prestim"
2336.512123	0.0005080000000816653	states																						"   state_name
id           
8       cpoke"
2336.512631	0.8744919999999183	states																						"   state_name
id           
9    cpoke_in"
2337.387123	0.10050000000001091	states																						"   state_name
id           
10  cpoke_out"
2337.487623	0.0005059999998593412	states																						"         state_name
id                 
17  nic_error_state"
2337.488129	3.000503000000208	states																						"          state_name
id                  
18  nic_error_state2"
2340.488632	0.003491999999823747	states																						"        state_name
id                
20  clean_up_state"
2340.492626	4.74249699999973	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.01	-2.5	-2.5	6500.0	14200.0		l	2.0	d	0.0	-2.5	-2.5	3.0			
2340.492626	4.74249699999973	states																						"   state_name
id           
0     state_0"
2340.492626	0.01600399999961155	states																						"          state_name
id                  
1   sending_trialnum"
2340.50863	0.0005040000000917644	states																						"        state_name
id                
3   wait_for_cpoke"
2340.509134	0.500489000000016	states																						"            state_name
id                    
4   wait_for_cpoke_dir"
2341.009623	0.0005000000001018634	states																						"            state_name
id                    
6   wait_for_cpoke_bis"
2341.010123	0.0014999999998508429	states																						"     state_name
id             
7   nic_prestim"
2341.011623	0.0005140000002938905	states																						"   state_name
id           
8       cpoke"
2341.012137	1.118485999999848	states																						"   state_name
id           
9    cpoke_in"
2342.130623	0.10001199999987875	states																						"   state_name
id           
10  cpoke_out"
2342.230635	0.0004880000001321605	states																						"         state_name
id                 
17  nic_error_state"
2342.231123	3.000500000000102	states																						"          state_name
id                  
18  nic_error_state2"
2345.231623	0.003499999999803549	states																						"        state_name
id                
20  clean_up_state"
2345.235623	7.602500999999847	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.01	-4.0	-2.5	6500.0	14200.0		l	2.0	d	0.0	-4.0	-2.5	3.0			
2345.235623	7.602500999999847	states																						"   state_name
id           
0     state_0"
2345.235623	0.016000000000076398	states																						"          state_name
id                  
1   sending_trialnum"
2345.251623	0.0005000000001018634	states																						"        state_name
id                
3   wait_for_cpoke"
2345.252123	0.5000009999998838	states																						"            state_name
id                    
4   wait_for_cpoke_dir"
2345.752124	3.1525010000000293	states																						"            state_name
id                    
6   wait_for_cpoke_bis"
2348.904625	0.001506000000063068	states																						"     state_name
id             
7   nic_prestim"
2348.906131	0.0004949999997734267	states																						"   state_name
id           
8       cpoke"
2348.906626	0.8264970000000176	states																						"   state_name
id           
9    cpoke_in"
2349.733123	0.10050000000001091	states																						"   state_name
id           
10  cpoke_out"
2349.833623	0.0005009999999856518	states																						"         state_name
id                 
17  nic_error_state"
2349.834124	3.000499000000218	states																						"          state_name
id                  
18  nic_error_state2"
2352.834623	0.0035009999996873375	states																						"        state_name
id                
20  clean_up_state"
2352.83863	4.667994999999792	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.01	-2.5	-4.0	6500.0	14200.0		l	2.0	d	0.0	-2.5	-4.0	3.0			
2352.83863	4.667994999999792	states																						"   state_name
id           
0     state_0"
2352.83863	0.01599599999963175	states																						"          state_name
id                  
1   sending_trialnum"
2352.854626	0.0004969999999957508	states																						"        state_name
id                
3   wait_for_cpoke"
2352.855123	0.5	states																						"            state_name
id                    
4   wait_for_cpoke_dir"
2353.355123	0.0005009999999856518	states																						"            state_name
id                    
6   wait_for_cpoke_bis"
2353.355624	0.0010150000002795423	states																						"     state_name
id             
7   nic_prestim"
2353.356639	0.00048399999968751217	states																						"   state_name
id           
8       cpoke"
2353.357123	1.0445050000002993	states																						"   state_name
id           
9    cpoke_in"
2354.401628	0.10049900000012713	states																						"   state_name
id           
10  cpoke_out"
2354.502127	0.000503999999637017	states																						"         state_name
id                 
17  nic_error_state"
2354.502631	3.000492000000122	states																						"          state_name
id                  
18  nic_error_state2"
2357.503123	0.0035020000000258733	states																						"        state_name
id                
20  clean_up_state"
2357.507127	4.7594960000001265	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.01	1.0	-2.5	6500.0	14200.0		r	1.0	d	1.0	1.0	-2.5	3.0			
2357.507127	4.7594960000001265	states																						"   state_name
id           
0     state_0"
2357.507127	0.015996000000086497	states																						"          state_name
id                  
1   sending_trialnum"
2357.523123	0.0005000000001018634	states																						"        state_name
id                
3   wait_for_cpoke"
2357.523623	0.5	states																						"            state_name
id                    
4   wait_for_cpoke_dir"
2358.023623	0.0005040000000917644	states																						"            state_name
id                    
6   wait_for_cpoke_bis"
2358.024127	0.001495999999860942	states																						"     state_name
id             
7   nic_prestim"
2358.025623	0.0005000000001018634	states																						"   state_name
id           
8       cpoke"
2358.026123	1.135515999999825	states																						"   state_name
id           
9    cpoke_in"
2359.161639	0.10049200000003111	states																						"   state_name
id           
10  cpoke_out"
2359.262131	0.0004920000001220615	states																						"         state_name
id                 
17  nic_error_state"
2359.262623	3.0005099999998492	states																						"          state_name
id                  
18  nic_error_state2"
2362.263133	0.0034900000000561704	states																						"        state_name
id                
20  clean_up_state"
2362.267133	4.436490000000049	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.01	-4.0	-4.0	6500.0	14200.0		l	2.0	d	0.0	-4.0	-4.0	3.0			
2362.267133	4.436490000000049	states																						"   state_name
id           
0     state_0"
2362.267133	0.01599000000032902	states																						"          state_name
id                  
1   sending_trialnum"
2362.283123	0.0004999999996471161	states																						"        state_name
id                
3   wait_for_cpoke"
2362.283623	0.5005020000003242	states																						"            state_name
id                    
4   wait_for_cpoke_dir"
2362.784125	0.0004999999996471161	states																						"            state_name
id                    
6   wait_for_cpoke_bis"
2362.784625	0.001498000000083266	states																						"     state_name
id             
7   nic_prestim"
2362.786123	0.0005000000001018634	states																						"   state_name
id           
8       cpoke"
2362.786623	0.8125	states																						"   state_name
id           
9    cpoke_in"
2363.599123	0.09999999999990905	states																						"   state_name
id           
10  cpoke_out"
2363.699123	0.0005000000001018634	states																						"         state_name
id                 
17  nic_error_state"
2363.699623	3.0005129999999554	states																						"          state_name
id                  
18  nic_error_state2"
2366.700136	0.003486999999950058	states																						"        state_name
id                
20  clean_up_state"
2366.70413	4.382992999999715	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.01	4.0	4.0	6500.0	14200.0		r	4.0	d	0.0	4.0	4.0	3.0			
2366.70413	4.382992999999715	states																						"   state_name
id           
0     state_0"
2366.70413	0.015992999999980384	states																						"          state_name
id                  
1   sending_trialnum"
2366.720123	0.049504999999953725	states																						"        state_name
id                
3   wait_for_cpoke"
2366.769628	0.500503000000208	states																						"            state_name
id                    
4   wait_for_cpoke_dir"
2367.270131	0.0005029999997532286	states																						"            state_name
id                    
6   wait_for_cpoke_bis"
2367.270634	0.0014890000002196757	states																						"     state_name
id             
7   nic_prestim"
2367.272123	0.0004999999996471161	states																						"   state_name
id           
8       cpoke"
2367.272623	0.7095060000001467	states																						"   state_name
id           
9    cpoke_in"
2367.982129	0.10049399999979869	states																						"   state_name
id           
10  cpoke_out"
2368.082623	0.0005000000001018634	states																						"         state_name
id                 
17  nic_error_state"
2368.083123	3.000500000000102	states																						"          state_name
id                  
18  nic_error_state2"
2371.083623	0.003499999999803549	states																						"        state_name
id                
20  clean_up_state"
2371.087623	4.522500000000036	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.01	-4.0	1.0	6500.0	14200.0		l	3.0	d	1.0	-4.0	1.0	3.0			
2371.087623	4.522500000000036	states																						"   state_name
id           
0     state_0"
2371.087623	0.016004999999950087	states																						"          state_name
id                  
1   sending_trialnum"
2371.103628	0.0004960000001119624	states																						"        state_name
id                
3   wait_for_cpoke"
2371.104124	0.5005019999998694	states																						"            state_name
id                    
4   wait_for_cpoke_dir"
2371.604626	0.000503000000207976	states																						"            state_name
id                    
6   wait_for_cpoke_bis"
2371.605129	0.001494000000093365	states																						"     state_name
id             
7   nic_prestim"
2371.606623	0.0004999999996471161	states																						"   state_name
id           
8       cpoke"
2371.607123	0.8985000000002401	states																						"   state_name
id           
9    cpoke_in"
2372.505623	0.10000499999978274	states																						"   state_name
id           
10  cpoke_out"
2372.605628	0.0004980000003342866	states																						"         state_name
id                 
17  nic_error_state"
2372.606126	3.0004979999998795	states																						"          state_name
id                  
18  nic_error_state2"
2375.606624	0.0034989999999197607	states																						"        state_name
id                
20  clean_up_state"
2375.610631	4.164991999999984	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.01	-2.5	-1.0	6500.0	14200.0		l	2.0	d	0.0	-2.5	-1.0	3.0			
2375.610631	4.164991999999984	states																						"   state_name
id           
0     state_0"
2375.610631	0.015992999999980384	states																						"          state_name
id                  
1   sending_trialnum"
2375.626624	0.000499000000218075	states																						"        state_name
id                
3   wait_for_cpoke"
2375.627123	0.5	states																						"            state_name
id                    
4   wait_for_cpoke_dir"
2376.127123	0.0004999999996471161	states																						"            state_name
id                    
6   wait_for_cpoke_bis"
2376.127623	0.0010010000000875152	states																						"     state_name
id             
7   nic_prestim"
2376.128624	0.000499000000218075	states																						"   state_name
id           
8       cpoke"
2376.129123	0.5415109999999004	states																						"   state_name
id           
9    cpoke_in"
2376.670634	0.100488999999925	states																						"   state_name
id           
10  cpoke_out"
2376.771123	0.0005000000001018634	states																						"         state_name
id                 
17  nic_error_state"
2376.771623	3.000500000000102	states																						"          state_name
id                  
18  nic_error_state2"
2379.772123	0.003499999999803549	states																						"        state_name
id                
20  clean_up_state"
2379.776124	4.510000000000218	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.01	2.5	-2.5	6500.0	14200.0		r	1.0	d	1.0	2.5	-2.5	3.0			
2379.776124	4.510000000000218	states																						"   state_name
id           
0     state_0"
2379.776124	0.016000999999960186	states																						"          state_name
id                  
1   sending_trialnum"
2379.792125	0.000503000000207976	states																						"        state_name
id                
3   wait_for_cpoke"
2379.792628	0.5004949999997734	states																						"            state_name
id                    
4   wait_for_cpoke_dir"
2380.293123	0.0005000000001018634	states																						"            state_name
id                    
6   wait_for_cpoke_bis"
2380.293623	0.0010010000000875152	states																						"     state_name
id             
7   nic_prestim"
2380.294624	0.0004989999997633277	states																						"   state_name
id           
8       cpoke"
2380.295123	0.8865000000000691	states																						"   state_name
id           
9    cpoke_in"
2381.181623	0.09999999999990905	states																						"   state_name
id           
10  cpoke_out"
2381.281623	0.0005009999999856518	states																						"         state_name
id                 
17  nic_error_state"
2381.282124	3.0005009999999857	states																						"          state_name
id                  
18  nic_error_state2"
2384.282625	0.003499000000374508	states																						"        state_name
id                
20  clean_up_state"
2384.286623	4.41150000000016	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.01	1.0	1.0	6500.0	14200.0		r	4.0	d	0.0	1.0	1.0	3.0			
2384.286623	4.41150000000016	states																						"   state_name
id           
0     state_0"
2384.286623	0.016000000000076398	states																						"          state_name
id                  
1   sending_trialnum"
2384.302623	0.0005049999999755528	states																						"        state_name
id                
3   wait_for_cpoke"
2384.303128	0.5004949999997734	states																						"            state_name
id                    
4   wait_for_cpoke_dir"
2384.803623	0.0005090000004202011	states																						"            state_name
id                    
6   wait_for_cpoke_bis"
2384.804132	0.0014909999999872525	states																						"     state_name
id             
7   nic_prestim"
2384.805623	0.000507999999626918	states																						"   state_name
id           
8       cpoke"
2384.806131	0.7869920000002821	states																						"   state_name
id           
9    cpoke_in"
2385.593123	0.10050000000001091	states																						"   state_name
id           
10  cpoke_out"
2385.693623	0.0005109999997330306	states																						"         state_name
id                 
17  nic_error_state"
2385.694134	3.000489000000016	states																						"          state_name
id                  
18  nic_error_state2"
2388.694623	0.0035000000002582965	states																						"        state_name
id                
20  clean_up_state"
2388.698635	4.160487999999987	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.01	-4.0	-1.0	6500.0	14200.0		l	2.0	d	0.0	-4.0	-1.0	3.0			
2388.698635	4.160487999999987	states																						"   state_name
id           
0     state_0"
2388.698635	0.015996999999970285	states																						"          state_name
id                  
1   sending_trialnum"
2388.714632	0.0004909999997835257	states																						"        state_name
id                
3   wait_for_cpoke"
2388.715123	0.5005000000001019	states																						"            state_name
id                    
4   wait_for_cpoke_dir"
2389.215623	0.0005000000001018634	states																						"            state_name
id                    
6   wait_for_cpoke_bis"
2389.216123	0.0015009999997346313	states																						"     state_name
id             
7   nic_prestim"
2389.217624	0.0005070000001978769	states																						"   state_name
id           
8       cpoke"
2389.218131	0.536000999999942	states																						"   state_name
id           
9    cpoke_in"
2389.754132	0.10049100000014732	states																						"   state_name
id           
10  cpoke_out"
2389.854623	0.0004999999996471161	states																						"         state_name
id                 
17  nic_error_state"
2389.855123	3.000500000000102	states																						"          state_name
id                  
18  nic_error_state2"
2392.855623	0.0035000000002582965	states																						"        state_name
id                
20  clean_up_state"
2392.859623	4.180000000000291	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.01	-1.0	-1.0	6500.0	14200.0		l	2.0	d	0.0	-1.0	-1.0	3.0			
2392.859623	4.180000000000291	states																						"   state_name
id           
0     state_0"
2392.859623	0.016000000000076398	states																						"          state_name
id                  
1   sending_trialnum"
2392.875623	0.0005040000000917644	states																						"        state_name
id                
3   wait_for_cpoke"
2392.876127	0.500007000000096	states																						"            state_name
id                    
4   wait_for_cpoke_dir"
2393.376134	0.0004969999999957508	states																						"            state_name
id                    
6   wait_for_cpoke_bis"
2393.376631	0.001502000000073167	states																						"     state_name
id             
7   nic_prestim"
2393.378133	0.0004930000000058499	states																						"   state_name
id           
8       cpoke"
2393.378626	0.5560120000000097	states																						"   state_name
id           
9    cpoke_in"
2393.934638	0.1004849999999351	states																						"   state_name
id           
10  cpoke_out"
2394.035123	0.0005000000001018634	states																						"         state_name
id                 
17  nic_error_state"
2394.035623	3.0005009999999857	states																						"          state_name
id                  
18  nic_error_state2"
2397.036124	0.0034989999999197607	states																						"        state_name
id                
20  clean_up_state"
2397.040126	4.2525040000000445	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.01	-1.0	-4.0	6500.0	14200.0		l	2.0	d	0.0	-1.0	-4.0	3.0			
2397.040126	4.2525040000000445	states																						"   state_name
id           
0     state_0"
2397.040126	0.01599900000019261	states																						"          state_name
id                  
1   sending_trialnum"
2397.056125	0.0005109999997330306	states																						"        state_name
id                
3   wait_for_cpoke"
2397.056636	0.5004870000002484	states																						"            state_name
id                    
4   wait_for_cpoke_dir"
2397.557123	0.0005000000001018634	states																						"            state_name
id                    
6   wait_for_cpoke_bis"
2397.557623	0.0010019999999713036	states																						"     state_name
id             
7   nic_prestim"
2397.558625	0.0004979999998795392	states																						"   state_name
id           
8       cpoke"
2397.559123	0.6289999999999054	states																						"   state_name
id           
9    cpoke_in"
2398.188123	0.10000100000024759	states																						"   state_name
id           
10  cpoke_out"
2398.288124	0.0005120000000715663	states																						"         state_name
id                 
17  nic_error_state"
2398.288636	3.0004869999997936	states																						"          state_name
id                  
18  nic_error_state2"
2401.289123	0.0035069999998995627	states																						"        state_name
id                
20  clean_up_state"
2401.293123	4.1945160000000214	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.01	4.0	1.0	6500.0	14200.0		r	4.0	d	0.0	4.0	1.0	3.0			
2401.293123	4.1945160000000214	states																						"   state_name
id           
0     state_0"
2401.293123	0.016004999999950087	states																						"          state_name
id                  
1   sending_trialnum"
2401.309128	0.000495000000228174	states																						"        state_name
id                
3   wait_for_cpoke"
2401.309623	0.5	states																						"            state_name
id                    
4   wait_for_cpoke_dir"
2401.809623	0.0005019999998694402	states																						"            state_name
id                    
6   wait_for_cpoke_bis"
2401.810125	0.001498000000083266	states																						"     state_name
id             
7   nic_prestim"
2401.811623	0.0005000000001018634	states																						"   state_name
id           
8       cpoke"
2401.812123	0.5705049999996845	states																						"   state_name
id           
9    cpoke_in"
2402.382628	0.10049500000013722	states																						"   state_name
id           
10  cpoke_out"
2402.483123	0.0005009999999856518	states																						"         state_name
id                 
17  nic_error_state"
2402.483624	3.000499000000218	states																						"          state_name
id                  
18  nic_error_state2"
2405.484123	0.003515999999763153	states																						"        state_name
id                
20  clean_up_state"
2405.488124	4.3560019999999895	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.01	4.0	1.0	6500.0	14200.0		r	4.0	d	0.0	4.0	1.0	3.0			
2405.488124	4.3560019999999895	states																						"   state_name
id           
0     state_0"
2405.488124	0.016000999999960186	states																						"          state_name
id                  
1   sending_trialnum"
2405.504125	0.0005059999998593412	states																						"        state_name
id                
3   wait_for_cpoke"
2405.504631	0.5004920000001221	states																						"            state_name
id                    
4   wait_for_cpoke_dir"
2406.005123	0.0005049999999755528	states																						"            state_name
id                    
6   wait_for_cpoke_bis"
2406.005628	0.0014949999999771535	states																						"     state_name
id             
7   nic_prestim"
2406.007123	0.0005000000001018634	states																						"   state_name
id           
8       cpoke"
2406.007623	0.731499999999869	states																						"   state_name
id           
9    cpoke_in"
2406.739123	0.10050000000001091	states																						"   state_name
id           
10  cpoke_out"
2406.839623	0.000503000000207976	states																						"         state_name
id                 
17  nic_error_state"
2406.840126	3.0004969999999958	states																						"          state_name
id                  
18  nic_error_state2"
2409.840623	0.0035029999999096617	states																						"        state_name
id                
20  clean_up_state"
2409.844637	4.131497999999738	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.01	4.0	4.0	6500.0	14200.0		r	4.0	d	0.0	4.0	4.0	3.0			
2409.844637	4.131497999999738	states																						"   state_name
id           
0     state_0"
2409.844637	0.016000999999960186	states																						"          state_name
id                  
1   sending_trialnum"
2409.860638	0.00048500000002604793	states																						"        state_name
id                
3   wait_for_cpoke"
2409.861123	0.5004999999996471	states																						"            state_name
id                    
4   wait_for_cpoke_dir"
2410.361623	0.0005000000001018634	states																						"            state_name
id                    
6   wait_for_cpoke_bis"
2410.362123	0.0015000000003055902	states																						"     state_name
id             
7   nic_prestim"
2410.363623	0.0005009999999856518	states																						"   state_name
id           
8       cpoke"
