onset	duration	nwb_table	PBups_hit_history	PBups_violation_history	SidesSection_previous_sounds	SidesSection_previous_samples	SidesSection_previous_memory_gaps	SidesSection_previous_rt_task	SidesSection_previous_stims	PBupsSection_LocalPrevSides	PBupsSection_LocalPrevSounds	PBups_prot_title	state_type
5351.881583	10.326000000000022	states											"         state_name
id                 
6   wait_for_cpoke1"
5362.207583	0.0015209999992293888	states											"             state_name
id                     
8   play_stimulus_sound"
5362.209104	2.0004790000002686	states											"   state_name
id           
9      cpoke1"
5364.209583	0.011507000000165135	states											"           state_name
id                   
13  center_2_side_gap"
5364.22109	0.5224930000003951	states											"        state_name
id                
17  wait_for_spoke"
5364.743583	0.0015039999998407438	states											"      state_name
id              
18  error_state1"
5364.745087	3.000995999999759	states											"     state_name
id             
19  error_state"
5367.746083	0.001006999999844993	states											"        state_name
id                
30  clean_up_state"
5367.747583	14.265999999999622	trials	1.0	1.0	2.0			0.0	0.0	r	2.0	i	
5367.747583	14.265999999999622	states											"   state_name
id           
0     state_0"
5367.747583	0.01599999999962165	states											"          state_name
id                  
1   sending_trialnum"
5367.763583	0.009511999999631371	states											"           state_name
id                   
3   clean_sound_state"
5367.773095	0.0014880000007906347	states											"   state_name
id           
4         iti"
5367.774583	0.33699999999953434	states											"         state_name
id                 
6   wait_for_cpoke1"
5368.111583	0.0015089999997144332	states											"             state_name
id                     
8   play_stimulus_sound"
5368.113092	1.8939980000004653	states											"   state_name
id           
9      cpoke1"
5370.00709	0.20099300000038056	states											"        state_name
id                
12  temp_violation"
5370.208083	0.31849999999940337	states											"         state_name
id                 
6   wait_for_cpoke1"
5370.526583	0.0015060000005178154	states											"             state_name
id                     
8   play_stimulus_sound"
5370.528089	1.8659939999997732	states											"   state_name
id           
9      cpoke1"
5372.394083	0.20101299999987532	states											"        state_name
id                
12  temp_violation"
5372.595096	1.0789930000000822	states											"         state_name
id                 
6   wait_for_cpoke1"
5373.674089	0.001494000000093365	states											"             state_name
id                     
8   play_stimulus_sound"
5373.675583	2.0	states											"   state_name
id           
9      cpoke1"
5375.675583	0.011507000000165135	states											"           state_name
id                   
13  center_2_side_gap"
5375.68709	0.3230039999998553	states											"        state_name
id                
17  wait_for_spoke"
5376.010094	0.0004890000000159489	states											"      state_name
id              
23  right_reward"
5376.010583	2.0005019999998694	states											"   state_name
id           
24  hit_state"
5378.011085	3.000514000000294	states											"          state_name
id                  
29  soft_drink_state"
5381.011599	1.0009839999993346	states											"   state_name
id           
26    warning"
5382.012583	0.0010000000002037268	states											"        state_name
id                
30  clean_up_state"
5382.014083	12.521499999999833	trials	1.0	1.0	2.0			0.0	0.0	r	2.0	g	
5382.014083	12.521499999999833	states											"   state_name
id           
0     state_0"
5382.014083	0.01599999999962165	states											"          state_name
id                  
1   sending_trialnum"
5382.030083	0.009500000000116415	states											"           state_name
id                   
3   clean_sound_state"
5382.039583	0.0010000000002037268	states											"   state_name
id           
4         iti"
5382.040583	1.3239999999996144	states											"         state_name
id                 
6   wait_for_cpoke1"
5383.364583	0.0015060000005178154	states											"             state_name
id                     
8   play_stimulus_sound"
5383.366089	1.803993999999875	states											"   state_name
id           
9      cpoke1"
5385.170083	0.2010099999997692	states											"        state_name
id                
12  temp_violation"
5385.371093	0.0015060000005178154	states											"             state_name
id                     
8   play_stimulus_sound"
5385.372599	0.22249099999953614	states											"   state_name
id           
9      cpoke1"
5385.59509	0.2010019999997894	states											"        state_name
id                
12  temp_violation"
5385.796092	0.26149100000020553	states											"         state_name
id                 
6   wait_for_cpoke1"
5386.057583	0.0015069999999468564	states											"             state_name
id                     
8   play_stimulus_sound"
5386.05909	2.0004930000004606	states											"   state_name
id           
9      cpoke1"
5388.059583	0.01099999999951251	states											"           state_name
id                   
13  center_2_side_gap"
5388.070583	0.46250700000018696	states											"        state_name
id                
17  wait_for_spoke"
5388.53309	0.0004930000004605972	states											"      state_name
id              
23  right_reward"
5388.533583	2.0000159999999596	states											"   state_name
id           
24  hit_state"
5390.533599	3.0004839999992328	states											"          state_name
id                  
29  soft_drink_state"
5393.534083	1.0005160000000615	states											"   state_name
id           
26    warning"
5394.534599	0.000984000000244123	states											"        state_name
id                
30  clean_up_state"
5394.536083	8.861007000000427	trials	1.0	0.0	1.0	2.0000150000005306	0.0	0.0	0.0	r	1.0	 	
5394.536083	8.861007000000427	states											"   state_name
id           
0     state_0"
5394.536083	0.01599999999962165	states											"          state_name
id                  
1   sending_trialnum"
5394.552083	0.00951600000007602	states											"           state_name
id                   
3   clean_sound_state"
5394.561599	0.001487000000452099	states											"   state_name
id           
4         iti"
5394.563086	0.37549699999999575	states											"         state_name
id                 
6   wait_for_cpoke1"
5394.938583	0.0015009999997346313	states											"             state_name
id                     
8   play_stimulus_sound"
5394.940084	2.0000150000005306	states											"   state_name
id           
9      cpoke1"
5396.940099	0.010990999999194173	states											"           state_name
id                   
13  center_2_side_gap"
5396.95109	0.7934930000001259	states											"        state_name
id                
17  wait_for_spoke"
5397.744583	0.0005090000004202011	states											"      state_name
id              
23  right_reward"
5397.745092	2.0004909999997835	states											"   state_name
id           
24  hit_state"
5399.745583	2.649507000000085	states											"          state_name
id                  
29  soft_drink_state"
5402.39509	1.000992999999653	states											"   state_name
id           
26    warning"
5403.396083	0.0010070000007544877	states											"        state_name
id                
30  clean_up_state"
5403.397599	15.741501999999855	trials	0.0	0.0	1.0	2.0004900000003545	0.0	0.0	0.0	r	1.0	b	
5403.397599	15.741501999999855	states											"   state_name
id           
0     state_0"
5403.397599	0.015985000000000582	states											"          state_name
id                  
1   sending_trialnum"
5403.413584	0.009506999999757682	states											"           state_name
id                   
3   clean_sound_state"
5403.423091	0.0015080000002853922	states											"   state_name
id           
4         iti"
5403.424599	9.854494000000159	states											"         state_name
id                 
6   wait_for_cpoke1"
5413.279093	0.0015059999996083206	states											"             state_name
id                     
8   play_stimulus_sound"
5413.280599	2.0004900000003545	states											"   state_name
id           
9      cpoke1"
5415.281089	0.011494000000311644	states											"           state_name
id                   
13  center_2_side_gap"
5415.292583	0.8429999999998472	states											"        state_name
id                
17  wait_for_spoke"
5416.135583	0.0015119999998205458	states											"      state_name
id              
18  error_state1"
5416.137095	3.0009879999997793	states											"     state_name
id             
19  error_state"
5419.138083	0.0010179999999309075	states											"        state_name
id                
30  clean_up_state"
5419.139583	5.90099999999984	trials	0.0	0.0	2.0	2.0	0.0	0.0	0.0	r	2.0	r	
5419.139583	5.90099999999984	states											"   state_name
id           
0     state_0"
5419.139583	0.01599999999962165	states											"          state_name
id                  
1   sending_trialnum"
5419.155583	0.009507000000667176	states											"           state_name
id                   
3   clean_sound_state"
5419.16509	0.0015089999997144332	states											"   state_name
id           
4         iti"
5419.166599	0.06148399999983667	states											"         state_name
id                 
6   wait_for_cpoke1"
5419.228083	0.0015000000003055902	states											"             state_name
id                     
8   play_stimulus_sound"
5419.229583	2.0	states											"   state_name
id           
9      cpoke1"
5421.229583	0.011504000000059023	states											"           state_name
id                   
13  center_2_side_gap"
5421.241087	0.79549599999973	states											"        state_name
id                
17  wait_for_spoke"
5422.036583	0.0015000000003055902	states											"      state_name
id              
18  error_state1"
5422.038083	3.0015159999993557	states											"     state_name
id             
19  error_state"
5425.039599	0.000984000000244123	states											"        state_name
id                
30  clean_up_state"
5425.041087	20.18049599999995	trials	0.0	1.0	2.0			0.0	0.0	r	2.0	o	
5425.041087	20.18049599999995	states											"   state_name
id           
0     state_0"
5425.041087	0.0160040000000663	states											"          state_name
id                  
1   sending_trialnum"
5425.057091	0.009492000000136613	states											"           state_name
id                   
3   clean_sound_state"
5425.066583	0.0010000000002037268	states											"   state_name
id           
4         iti"
5425.067583	0.1959999999999127	states											"         state_name
id                 
6   wait_for_cpoke1"
5425.263583	0.0015069999999468564	states											"             state_name
id                     
8   play_stimulus_sound"
5425.26509	1.9409930000001623	states											"   state_name
id           
9      cpoke1"
5427.206083	0.2010069999996631	states											"        state_name
id                
12  temp_violation"
5427.40709	0.9329930000003515	states											"         state_name
id                 
6   wait_for_cpoke1"
5428.340083	0.0015000000003055902	states											"             state_name
id                     
8   play_stimulus_sound"
5428.341583	1.9055069999994885	states											"   state_name
id           
9      cpoke1"
5430.24709	0.2009939999998096	states											"        state_name
id                
12  temp_violation"
5430.448084	8.727999000000636	states											"         state_name
id                 
6   wait_for_cpoke1"
5439.176083	0.0014999999993960955	states											"             state_name
id                     
8   play_stimulus_sound"
5439.177583	0.18050600000060513	states											"   state_name
id           
9      cpoke1"
5439.358089	0.2010019999997894	states											"        state_name
id                
12  temp_violation"
5439.559091	0.014508000000205357	states											"         state_name
id                 
6   wait_for_cpoke1"
5439.573599	0.0014860000001135631	states											"             state_name
id                     
8   play_stimulus_sound"
5439.575085	2.0000049999998737	states											"   state_name
id           
9      cpoke1"
5441.57509	0.011008999999830849	states											"           state_name
id                   
13  center_2_side_gap"
5441.586099	0.6319899999998597	states											"        state_name
id                
17  wait_for_spoke"
5442.218089	0.001494000000093365	states											"      state_name
id              
18  error_state1"
5442.219583	3.0010059999995065	states											"     state_name
id             
19  error_state"
5445.220589	0.0009939999999915017	states											"        state_name
id                
30  clean_up_state"
5445.222084	8.146515000000363	trials	1.0	0.0	-2.0	2.0004839999992328	0.0	0.0	0.0	l	-2.0	d	
5445.222084	8.146515000000363	states											"   state_name
id           
0     state_0"
5445.222084	0.016005000000404834	states											"          state_name
id                  
1   sending_trialnum"
5445.238089	0.009497000000010303	states											"           state_name
id                   
3   clean_sound_state"
5445.247586	0.0015019999991636723	states											"   state_name
id           
4         iti"
5445.249088	0.6494950000005701	states											"         state_name
id                 
6   wait_for_cpoke1"
5445.898583	0.001516000000265194	states											"             state_name
id                     
8   play_stimulus_sound"
5445.900099	2.0004839999992328	states											"   state_name
id           
9      cpoke1"
5447.900583	0.011500000000523869	states											"           state_name
id                   
13  center_2_side_gap"
5447.912083	0.8575000000000728	states											"        state_name
id                
17  wait_for_spoke"
5448.769583	0.0005000000001018634	states											"     state_name
id             
22  left_reward"
5448.770083	2.000500000000102	states											"   state_name
id           
24  hit_state"
5450.770583	1.596506999999292	states											"          state_name
id                  
29  soft_drink_state"
5452.36709	1.0004930000004606	states											"   state_name
id           
26    warning"
5453.367583	0.0010160000001633307	states											"        state_name
id                
30  clean_up_state"
5453.3691	9.934483	trials	1.0	0.0	1.0	2.0	0.0	0.0	0.0	r	1.0	y	
5453.3691	9.934483	states											"   state_name
id           
0     state_0"
5453.3691	0.016000000000531145	states											"          state_name
id                  
1   sending_trialnum"
5453.3851	0.00949899999977788	states											"           state_name
id                   
3   clean_sound_state"
5453.394599	0.0014839999994364916	states											"   state_name
id           
4         iti"
5453.396083	1.4890070000001288	states											"         state_name
id                 
6   wait_for_cpoke1"
5454.88509	0.001493000000664324	states											"             state_name
id                     
8   play_stimulus_sound"
5454.886583	2.0	states											"   state_name
id           
9      cpoke1"
5456.886583	0.011015999999472115	states											"           state_name
id                   
13  center_2_side_gap"
5456.897599	0.4029900000005	states											"        state_name
id                
17  wait_for_spoke"
5457.300589	0.0005009999995309045	states											"      state_name
id              
23  right_reward"
5457.30109	2.0000129999998535	states											"   state_name
id           
24  hit_state"
5459.301103	3.000480000000607	states											"          state_name
id                  
29  soft_drink_state"
5462.301583	1.0009999999992942	states											"   state_name
id           
26    warning"
5463.302583	0.0010000000002037268	states											"        state_name
id                
30  clean_up_state"
5463.304084	8.094498999999814	trials	0.0	1.0	2.0			0.0	0.0	r	2.0	r	
5463.304084	8.094498999999814	states											"   state_name
id           
0     state_0"
5463.304084	0.01599999999962165	states											"          state_name
id                  
1   sending_trialnum"
5463.320084	0.00949899999977788	states											"           state_name
id                   
3   clean_sound_state"
5463.329583	0.0015110000003915047	states											"   state_name
id           
4         iti"
5463.331094	0.9415049999997791	states											"         state_name
id                 
6   wait_for_cpoke1"
5464.272599	0.0014849999997750274	states											"             state_name
id                     
8   play_stimulus_sound"
5464.274084	0.22249900000042544	states											"   state_name
id           
9      cpoke1"
5464.496583	0.20100000000002183	states											"        state_name
id                
12  temp_violation"
5464.697583	0.8109999999996944	states											"         state_name
id                 
6   wait_for_cpoke1"
5465.508583	0.001516000000265194	states											"             state_name
id                     
8   play_stimulus_sound"
5465.510099	2.0004840000001423	states											"   state_name
id           
9      cpoke1"
5467.510583	0.011499999999614374	states											"           state_name
id                   
13  center_2_side_gap"
5467.522083	0.8725000000004002	states											"        state_name
id                
17  wait_for_spoke"
5468.394583	0.0015159999993556994	states											"      state_name
id              
18  error_state1"
5468.396099	3.001484000000346	states											"     state_name
id             
19  error_state"
5471.397583	0.0010000000002037268	states											"        state_name
id                
30  clean_up_state"
5471.399096	7.960986999999477	trials	1.0	0.0	2.0	2.0	0.0	0.0	0.0	r	2.0	i	
5471.399096	7.960986999999477	states											"   state_name
id           
0     state_0"
5471.399096	0.016000999999960186	states											"          state_name
id                  
1   sending_trialnum"
5471.415097	0.009485999999924388	states											"           state_name
id                   
3   clean_sound_state"
5471.424583	0.0010000000002037268	states											"   state_name
id           
4         iti"
5471.425583	0.05551099999956932	states											"         state_name
id                 
6   wait_for_cpoke1"
5471.481094	0.0014890000002196757	states											"             state_name
id                     
8   play_stimulus_sound"
5471.482583	2.0	states											"   state_name
id           
9      cpoke1"
5473.482583	0.011499999999614374	states											"           state_name
id                   
13  center_2_side_gap"
5473.494083	0.37550000000010186	states											"        state_name
id                
17  wait_for_spoke"
5473.869583	0.0005000000001018634	states											"      state_name
id              
23  right_reward"
5473.870083	2.0000060000002122	states											"   state_name
id           
24  hit_state"
5475.870089	2.4879940000000715	states											"          state_name
id                  
29  soft_drink_state"
5478.358083	1.0010039999997389	states											"   state_name
id           
26    warning"
5479.359087	0.0009959999997590785	states											"        state_name
id                
30  clean_up_state"
5479.360583	25.244016000000556	trials	1.0	0.0	2.0	2.000486999999339	0.0	0.0	0.0	r	2.0	g	
5479.360583	25.244016000000556	states											"   state_name
id           
0     state_0"
5479.360583	0.016000000000531145	states											"          state_name
id                  
1   sending_trialnum"
5479.376583	0.009500000000116415	states											"           state_name
id                   
3   clean_sound_state"
5479.386083	0.001006999999844993	states											"   state_name
id           
4         iti"
5479.38709	16.65049799999997	states											"         state_name
id                 
6   wait_for_cpoke1"
5496.037588	0.0015080000002853922	states											"             state_name
id                     
8   play_stimulus_sound"
5496.039096	2.000486999999339	states											"   state_name
id           
9      cpoke1"
5498.039583	0.011505000000397558	states											"           state_name
id                   
13  center_2_side_gap"
5498.051088	0.5500019999999495	states											"        state_name
id                
17  wait_for_spoke"
5498.60109	0.0005089999995107064	states											"      state_name
id              
23  right_reward"
5498.601599	2.0004840000001423	states											"   state_name
id           
24  hit_state"
5500.602083	3.0005160000000615	states											"          state_name
id                  
29  soft_drink_state"
5503.602599	1.0009840000002441	states											"   state_name
id           
26    warning"
5504.603583	0.0010160000001633307	states											"        state_name
id                
30  clean_up_state"
5504.60509	13.608492999999726	trials	1.0	1.0	1.0			0.0	0.0	r	1.0	2	
5504.60509	13.608492999999726	states											"   state_name
id           
0     state_0"
5504.60509	0.01599999999962165	states											"          state_name
id                  
1   sending_trialnum"
5504.62109	0.00949300000047515	states											"           state_name
id                   
3   clean_sound_state"
5504.630583	0.0010030000003098394	states											"   state_name
id           
4         iti"
5504.631586	0.10650299999997515	states											"         state_name
id                 
6   wait_for_cpoke1"
5504.738089	0.0014939999991838704	states											"             state_name
id                     
8   play_stimulus_sound"
5504.739583	1.7840000000005602	states											"   state_name
id           
9      cpoke1"
5506.523583	0.20100000000002183	states											"        state_name
id                
12  temp_violation"
5506.724583	0.0014999999993960955	states											"             state_name
id                     
8   play_stimulus_sound"
5506.726083	0.14900699999998324	states											"   state_name
id           
9      cpoke1"
5506.87509	0.20099300000038056	states											"        state_name
id                
12  temp_violation"
5507.076083	0.6405160000003889	states											"         state_name
id                 
6   wait_for_cpoke1"
5507.716599	0.0014839999994364916	states											"             state_name
id                     
8   play_stimulus_sound"
5507.718083	0.25050000000010186	states											"   state_name
id           
9      cpoke1"
5507.968583	0.20100600000023405	states											"        state_name
id                
12  temp_violation"
5508.169589	0.012009999999463616	states											"         state_name
id                 
6   wait_for_cpoke1"
5508.181599	0.0014920000003257883	states											"             state_name
id                     
8   play_stimulus_sound"
5508.183091	0.2444919999998092	states											"   state_name
id           
9      cpoke1"
5508.427583	0.20100000000002183	states											"        state_name
id                
12  temp_violation"
5508.628583	0.0015000000003055902	states											"             state_name
id                     
8   play_stimulus_sound"
5508.630083	0.05050000000028376	states											"   state_name
id           
9      cpoke1"
5508.680583	0.2010019999997894	states											"        state_name
id                
12  temp_violation"
5508.881585	0.7804980000000796	states											"         state_name
id                 
6   wait_for_cpoke1"
5509.662083	0.001502000000073167	states											"             state_name
id                     
8   play_stimulus_sound"
5509.663585	2.000497999999425	states											"   state_name
id           
9      cpoke1"
5511.664083	0.011516000000483473	states											"           state_name
id                   
13  center_2_side_gap"
5511.675599	0.5349900000001071	states											"        state_name
id                
17  wait_for_spoke"
5512.210589	0.0005009999995309045	states											"      state_name
id              
23  right_reward"
5512.21109	2.0000049999998737	states											"   state_name
id           
24  hit_state"
5514.211095	3.000488000000587	states											"          state_name
id                  
29  soft_drink_state"
5517.211583	1.0010000000002037	states											"   state_name
id           
26    warning"
5518.212583	0.0009999999992942321	states											"        state_name
id                
30  clean_up_state"
5518.214083	8.672005999999783	trials	1.0	0.0	1.0	2.000483000000713	0.0	0.0	0.0	r	1.0	0	
5518.214083	8.672005999999783	states											"   state_name
id           
0     state_0"
5518.214083	0.016000000000531145	states											"          state_name
id                  
1   sending_trialnum"
5518.230083	0.00949999999920692	states											"           state_name
id                   
3   clean_sound_state"
5518.239583	0.0015060000005178154	states											"   state_name
id           
4         iti"
5518.241089	0.10249500000008993	states											"         state_name
id                 
6   wait_for_cpoke1"
5518.343584	0.0015159999993556994	states											"             state_name
id                     
8   play_stimulus_sound"
5518.3451	2.000483000000713	states											"   state_name
id           
9      cpoke1"
5520.345583	0.011502999999720487	states											"           state_name
id                   
13  center_2_side_gap"
5520.357086	0.526002999999946	states											"        state_name
id                
17  wait_for_spoke"
5520.883089	0.0004939999998896383	states											"      state_name
id              
23  right_reward"
5520.883583	2.0000019999997676	states											"   state_name
id           
24  hit_state"
5522.883585	3.0004980000003343	states											"          state_name
id                  
29  soft_drink_state"
5525.884083	1.0010019999999713	states											"   state_name
id           
26    warning"
5526.885085	0.0010039999997388804	states											"        state_name
id                
30  clean_up_state"
5526.886599	12.4789839999994	trials	1.0	0.0	1.0	2.0	0.0	0.0	0.0	r	1.0	.	
5526.886599	12.4789839999994	states											"   state_name
id           
0     state_0"
5526.886599	0.01599999999962165	states											"          state_name
id                  
1   sending_trialnum"
5526.902599	0.009484000000156811	states											"           state_name
id                   
3   clean_sound_state"
5526.912083	0.001006999999844993	states											"   state_name
id           
4         iti"
5526.91309	3.9509930000003806	states											"         state_name
id                 
6   wait_for_cpoke1"
5530.864083	0.0014999999993960955	states											"             state_name
id                     
8   play_stimulus_sound"
5530.865583	2.0	states											"   state_name
id           
9      cpoke1"
5532.865583	0.0115059999998266	states											"           state_name
id                   
13  center_2_side_gap"
5532.877089	0.4854940000004717	states											"        state_name
id                
17  wait_for_spoke"
5533.362583	0.0005049999999755528	states											"      state_name
id              
23  right_reward"
5533.363088	2.0000049999998737	states											"   state_name
id           
24  hit_state"
5535.363093	3.0004900000003545	states											"          state_name
id                  
29  soft_drink_state"
5538.363583	1.0009999999992942	states											"   state_name
id           
26    warning"
5539.364583	0.0010000000002037268	states											"        state_name
id                
30  clean_up_state"
5539.366083	7.110505999999987	trials	1.0	0.0	-2.0	2.0000040000004446	0.0	0.0	0.0	l	-2.0	P	
5539.366083	7.110505999999987	states											"   state_name
id           
0     state_0"
5539.366083	0.016000000000531145	states											"          state_name
id                  
1   sending_trialnum"
5539.382083	0.00949999999920692	states											"           state_name
id                   
3   clean_sound_state"
5539.391583	0.0015069999999468564	states											"   state_name
id           
4         iti"
5539.39309	0.2864930000005188	states											"         state_name
id                 
6   wait_for_cpoke1"
5539.679583	0.001502999999502208	states											"             state_name
id                     
8   play_stimulus_sound"
5539.681086	2.0000040000004446	states											"   state_name
id           
9      cpoke1"
5541.68109	0.01099900000008347	states											"           state_name
id                   
13  center_2_side_gap"
5541.692089	0.7814939999998387	states											"        state_name
id                
17  wait_for_spoke"
5542.473583	0.0005000000001018634	states											"     state_name
id             
22  left_reward"
5542.474083	2.000506000000314	states											"   state_name
id           
24  hit_state"
5544.474589	1.000500999999531	states											"          state_name
id                  
29  soft_drink_state"
5545.47509	1.0004939999998896	states											"   state_name
id           
26    warning"
5546.475584	0.0010050000000774162	states											"        state_name
id                
30  clean_up_state"
5546.47709	7.313492999999653	trials	0.0	0.0	2.0	2.0	0.0	0.0	0.0	r	2.0	r	
5546.47709	7.313492999999653	states											"   state_name
id           
0     state_0"
5546.47709	0.01599499999974796	states											"          state_name
id                  
1   sending_trialnum"
5546.493085	0.009498000000348839	states											"           state_name
id                   
3   clean_sound_state"
5546.502583	0.0009999999992942321	states											"   state_name
id           
4         iti"
5546.503583	1.0355079999999361	states											"         state_name
id                 
6   wait_for_cpoke1"
5547.539091	0.0014920000003257883	states											"             state_name
id                     
8   play_stimulus_sound"
5547.540583	2.0	states											"   state_name
id           
9      cpoke1"
5549.540583	0.011000000000422006	states											"           state_name
id                   
13  center_2_side_gap"
5549.551583	1.2355079999997542	states											"        state_name
id                
17  wait_for_spoke"
5550.787091	0.0014919999994162936	states											"      state_name
id              
18  error_state1"
5550.788583	3.0010000000002037	states											"     state_name
id             
19  error_state"
5553.789583	0.0010000000002037268	states											"        state_name
id                
30  clean_up_state"
5553.791088	7.804995000000417	trials	1.0	0.0	-2.0	2.0	0.0	0.0	0.0	l	-2.0	i	
5553.791088	7.804995000000417	states											"   state_name
id           
0     state_0"
5553.791088	0.016010000000278524	states											"          state_name
id                  
1   sending_trialnum"
5553.807098	0.009490999999798078	states											"           state_name
id                   
3   clean_sound_state"
5553.816589	0.001494000000093365	states											"   state_name
id           
4         iti"
5553.818083	0.03201699999954144	states											"         state_name
id                 
6   wait_for_cpoke1"
5553.8501	0.0014830000000074506	states											"             state_name
id                     
8   play_stimulus_sound"
5553.851583	2.0	states											"   state_name
id           
9      cpoke1"
5555.851583	0.011506000000736094	states											"           state_name
id                   
13  center_2_side_gap"
5555.863089	0.6859989999993559	states											"        state_name
id                
17  wait_for_spoke"
5556.549088	0.000495000000228174	states											"     state_name
id             
22  left_reward"
5556.549583	2.0000159999999596	states											"   state_name
id           
24  hit_state"
5558.549599	2.044984000000113	states											"          state_name
id                  
29  soft_drink_state"
5560.594583	1.0005080000000817	states											"   state_name
id           
26    warning"
5561.595091	0.0009920000002239249	states											"        state_name
id                
30  clean_up_state"
5561.596583	6.496504000000641	trials	0.0	0.0	2.0	2.0	0.0	0.0	0.0	r	2.0	n	
5561.596583	6.496504000000641	states											"   state_name
id           
0     state_0"
5561.596583	0.016000000000531145	states											"          state_name
id                  
1   sending_trialnum"
5561.612583	0.009500000000116415	states											"           state_name
id                   
3   clean_sound_state"
5561.622083	0.0010050000000774162	states											"   state_name
id           
4         iti"
5561.623088	0.7515009999997346	states											"         state_name
id                 
6   wait_for_cpoke1"
5562.374589	0.001494000000093365	states											"             state_name
id                     
8   play_stimulus_sound"
5562.376083	2.0	states											"   state_name
id           
9      cpoke1"
5564.376083	0.011499999999614374	states											"           state_name
id                   
13  center_2_side_gap"
5564.387583	0.7020000000002256	states											"        state_name
id                
17  wait_for_spoke"
5565.089583	0.0015069999999468564	states											"      state_name
id              
18  error_state1"
5565.09109	3.001009000000522	states											"     state_name
id             
19  error_state"
5568.092099	0.0009879999997792765	states											"        state_name
id                
30  clean_up_state"
5568.093583	14.350500000000466	trials	1.0	1.0	1.0			0.0	0.0	r	1.0	c	
5568.093583	14.350500000000466	states											"   state_name
id           
0     state_0"
5568.093583	0.016000000000531145	states											"          state_name
id                  
1   sending_trialnum"
5568.109583	0.009504999999990105	states											"           state_name
id                   
3   clean_sound_state"
5568.119088	0.0014949999995224061	states											"   state_name
id           
4         iti"
5568.120583	0.2955000000001746	states											"         state_name
id                 
6   wait_for_cpoke1"
5568.416083	0.0015000000003055902	states											"             state_name
id                     
8   play_stimulus_sound"
5568.417583	0.4275079999997615	states											"   state_name
id           
9      cpoke1"
5568.845091	0.20100000000002183	states											"        state_name
id                
12  temp_violation"
5569.046091	0.0014919999994162936	states											"             state_name
id                     
8   play_stimulus_sound"
5569.047583	1.6350060000004305	states											"   state_name
id           
9      cpoke1"
5570.682589	0.2010099999997692	states											"        state_name
id                
12  temp_violation"
5570.883599	0.001494000000093365	states											"         state_name
id                 
6   wait_for_cpoke1"
5570.885093	0.0014900000005582115	states											"             state_name
id                     
8   play_stimulus_sound"
5570.886583	0.36199999999917054	states											"   state_name
id           
9      cpoke1"
5571.248583	0.20100000000002183	states											"        state_name
id                
12  temp_violation"
5571.449583	3.5395100000005186	states											"         state_name
id                 
6   wait_for_cpoke1"
5574.989093	0.0015059999996083206	states											"             state_name
id                     
8   play_stimulus_sound"
5574.990599	2.000489000000016	states											"   state_name
id           
9      cpoke1"
5576.991088	0.010995000000548316	states											"           state_name
id                   
13  center_2_side_gap"
5577.002083	0.47500899999977264	states											"        state_name
id                
17  wait_for_spoke"
5577.477092	0.0004909999997835257	states											"      state_name
id              
23  right_reward"
5577.477583	2.000500000000102	states											"   state_name
id           
24  hit_state"
5579.478083	1.9645000000000437	states											"          state_name
id                  
29  soft_drink_state"
5581.442583	1.0005080000000817	states											"   state_name
id           
26    warning"
5582.443091	0.0009920000002239249	states											"        state_name
id                
30  clean_up_state"
5582.444599	7.975484999999935	trials	1.0	0.0	1.0	2.0	0.0	0.0	0.0	r	1.0	e	
5582.444599	7.975484999999935	states											"   state_name
id           
0     state_0"
5582.444599	0.01598999999987427	states											"          state_name
id                  
1   sending_trialnum"
5582.460589	0.009509999999863794	states											"           state_name
id                   
3   clean_sound_state"
5582.470099	0.0014839999994364916	states											"   state_name
id           
4         iti"
5582.471583	0.025000000000545697	states											"         state_name
id                 
6   wait_for_cpoke1"
5582.496583	0.0015000000003055902	states											"             state_name
id                     
8   play_stimulus_sound"
5582.498083	2.0	states											"   state_name
id           
9      cpoke1"
5584.498083	0.011499999999614374	states											"           state_name
id                   
13  center_2_side_gap"
5584.509583	0.4420159999999669	states											"        state_name
id                
17  wait_for_spoke"
5584.951599	0.0004939999998896383	states											"      state_name
id              
23  right_reward"
5584.952093	2.0000060000002122	states											"   state_name
id           
24  hit_state"
5586.952099	2.4660000000003492	states											"          state_name
id                  
29  soft_drink_state"
5589.418099	1.0009999999992942	states											"   state_name
id           
26    warning"
5590.419099	0.0009850000005826587	states											"        state_name
id                
30  clean_up_state"
5590.420583	18.47151599999961	trials	1.0	1.0	1.0			0.0	0.0	r	1.0	t	
5590.420583	18.47151599999961	states											"   state_name
id           
0     state_0"
5590.420583	0.016015999999581254	states											"          state_name
id                  
1   sending_trialnum"
5590.436599	0.009484000000156811	states											"           state_name
id                   
3   clean_sound_state"
5590.446083	0.0010099999999511056	states											"   state_name
id           
4         iti"
5590.447093	1.4384900000004563	states											"         state_name
id                 
6   wait_for_cpoke1"
5591.885583	0.0015069999999468564	states											"             state_name
id                     
8   play_stimulus_sound"
5591.88709	0.35399599999982456	states											"   state_name
id           
9      cpoke1"
5592.241086	0.20099699999991572	states											"        state_name
id                
12  temp_violation"
5592.442083	0.04650000000037835	states											"         state_name
id                 
6   wait_for_cpoke1"
5592.488583	0.0014999999993960955	states											"             state_name
id                     
8   play_stimulus_sound"
5592.490083	1.0960060000006706	states											"   state_name
id           
9      cpoke1"
5593.586089	0.20100099999945087	states											"        state_name
id                
12  temp_violation"
