onset	duration	nwb_table	crosstalk_dir	crosstalk_freq	bup_width	bup_ramp	vol_low	vol_hi	vol	gamma_dir	gamma_freq	freq_lo	freq_hi	HistorySection_hit_history	HistorySection_side_history	HistorySection_task_history	HistorySection_incoh_history	HistorySection_gammadir_history	HistorySection_gammafreq_history	HistorySection_result_history	state_type
1480.858304	0.003499999999803549	states																			"        state_name
id                
18  clean_up_state"
1480.862303	3.6714999999999236	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	-4.0	2.5	6500.0	14200.0	1.0	l	d	1.0	-4.0	2.5	1.0	
1480.862303	3.6714999999999236	states																			"   state_name
id           
0     state_0"
1480.862303	0.016000999999960186	states																			"          state_name
id                  
1   sending_trialnum"
1480.878304	0.0004999999998744897	states																			"        state_name
id                
3   wait_for_cpoke"
1480.878804	0.8675080000000435	states																			"            state_name
id                    
4   wait_for_cpoke_dir"
1481.746312	0.0014920000000984146	states																			"     state_name
id             
6   nic_prestim"
1481.747804	0.0004989999999907013	states																			"   state_name
id           
7       cpoke"
1481.748303	1.3835149999999885	states																			"   state_name
id           
8    cpoke_in"
1483.131818	0.016484999999875072	states																			"   state_name
id           
9   cpoke_out"
1483.148303	0.0005009999999856518	states																			"       state_name
id               
10  wait_for_cout"
1483.148804	0.491999000000078	states																			"        state_name
id                
11  wait_for_spoke"
1483.640803	0.0005009999999856518	states																			"   state_name
id           
12  hit_state"
1483.641304	0.18149900000003072	states																			"    state_name
id            
13  hit_state2"
1483.822803	0.0035009999999147112	states																			"        state_name
id                
18  clean_up_state"
1483.826304	0.707499000000098	states																			"                state_name
id                        
2   check_next_trial_ready"
1484.534303	5.2000070000001415	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	-2.5	-2.5	6500.0	14200.0	1.0	l	d	0.0	-2.5	-2.5	1.0	
1484.534303	5.2000070000001415	states																			"   state_name
id           
0     state_0"
1484.534303	0.01600500000017746	states																			"          state_name
id                  
1   sending_trialnum"
1484.550308	0.0004959999998845888	states																			"        state_name
id                
3   wait_for_cpoke"
1484.550804	2.5475000000001273	states																			"            state_name
id                    
4   wait_for_cpoke_dir"
1487.098304	0.0014999999998508429	states																			"     state_name
id             
6   nic_prestim"
1487.099804	0.0005080000000816653	states																			"   state_name
id           
7       cpoke"
1487.100312	1.3679919999999584	states																			"   state_name
id           
8    cpoke_in"
1488.468304	0.03150400000004083	states																			"   state_name
id           
9   cpoke_out"
1488.499808	0.0005049999999755528	states																			"       state_name
id               
10  wait_for_cout"
1488.500313	0.37249100000008184	states																			"        state_name
id                
11  wait_for_spoke"
1488.872804	0.0004999999998744897	states																			"   state_name
id           
12  hit_state"
1488.873304	0.17650000000003274	states																			"    state_name
id            
13  hit_state2"
1489.049804	0.0034989999999197607	states																			"        state_name
id                
18  clean_up_state"
1489.053303	0.681007000000136	states																			"                state_name
id                        
2   check_next_trial_ready"
1489.734803	8.52299999999991	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	4.0	-4.0	6500.0	14200.0	0.0	r	d	1.0	4.0	-4.0	2.0	
1489.734803	8.52299999999991	states																			"   state_name
id           
0     state_0"
1489.734803	0.016000999999960186	states																			"          state_name
id                  
1   sending_trialnum"
1489.750804	0.0005049999999755528	states																			"        state_name
id                
3   wait_for_cpoke"
1489.751309	2.345994000000019	states																			"            state_name
id                    
4   wait_for_cpoke_dir"
1492.097303	0.0009999999999763531	states																			"     state_name
id             
6   nic_prestim"
1492.098303	0.0005009999999856518	states																			"   state_name
id           
7       cpoke"
1492.098804	1.399499999999989	states																			"   state_name
id           
8    cpoke_in"
1493.498304	0.07100000000014006	states																			"       state_name
id               
10  wait_for_cout"
1493.569304	0.5649989999999434	states																			"        state_name
id                
11  wait_for_spoke"
1494.134303	4.119999999999891	states																			"     state_name
id             
14  error_state"
1498.254303	0.003500000000030923	states																			"        state_name
id                
18  clean_up_state"
1498.258303	9.765000999999984	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	2.5	4.0	6500.0	14200.0	0.0	r	d	0.0	2.5	4.0	2.0	
1498.258303	9.765000999999984	states																			"   state_name
id           
0     state_0"
1498.258303	0.016000999999960186	states																			"          state_name
id                  
1   sending_trialnum"
1498.274304	0.0004999999998744897	states																			"        state_name
id                
3   wait_for_cpoke"
1498.274804	4.012515000000121	states																			"            state_name
id                    
4   wait_for_cpoke_dir"
1502.287319	0.001485000000002401	states																			"     state_name
id             
6   nic_prestim"
1502.288804	0.0004999999998744897	states																			"   state_name
id           
7       cpoke"
1502.289304	1.3999990000002072	states																			"   state_name
id           
8    cpoke_in"
1503.689303	0.2424999999998363	states																			"       state_name
id               
10  wait_for_cout"
1503.931803	0.2799999999999727	states																			"        state_name
id                
11  wait_for_spoke"
1504.211803	3.808001000000104	states																			"     state_name
id             
14  error_state"
1508.019804	0.003500000000030923	states																			"        state_name
id                
18  clean_up_state"
1508.023803	17.158500000000004	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	2.5	-2.5	6500.0	14200.0	0.0	r	d	1.0	2.5	-2.5	2.0	
1508.023803	17.158500000000004	states																			"   state_name
id           
0     state_0"
1508.023803	0.01601499999992484	states																			"          state_name
id                  
1   sending_trialnum"
1508.039818	0.0004910000000108994	states																			"        state_name
id                
3   wait_for_cpoke"
1508.040309	11.187000000000126	states																			"            state_name
id                    
4   wait_for_cpoke_dir"
1519.227309	0.0014939999998659914	states																			"     state_name
id             
6   nic_prestim"
1519.228803	0.0005000000001018634	states																			"   state_name
id           
7       cpoke"
1519.229303	1.3995009999998729	states																			"   state_name
id           
8    cpoke_in"
1520.628804	0.18699900000001435	states																			"       state_name
id               
10  wait_for_cout"
1520.815803	0.2745119999999588	states																			"        state_name
id                
11  wait_for_spoke"
1521.090315	4.0884990000001835	states																			"     state_name
id             
14  error_state"
1525.178814	0.0034889999999450083	states																			"        state_name
id                
18  clean_up_state"
1525.182803	4.835501000000022	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	-2.5	4.0	6500.0	14200.0	1.0	l	d	1.0	-2.5	4.0	1.0	
1525.182803	4.835501000000022	states																			"   state_name
id           
0     state_0"
1525.182803	0.016000000000076398	states																			"          state_name
id                  
1   sending_trialnum"
1525.198803	0.0005009999999856518	states																			"        state_name
id                
3   wait_for_cpoke"
1525.199304	0.6985039999999572	states																			"            state_name
id                    
4   wait_for_cpoke_dir"
1525.897808	0.0010010000000875152	states																			"     state_name
id             
6   nic_prestim"
1525.898809	0.0004939999998896383	states																			"   state_name
id           
7       cpoke"
1525.899303	1.399505999999974	states																			"   state_name
id           
8    cpoke_in"
1527.298809	0.08699400000000423	states																			"       state_name
id               
10  wait_for_cout"
1527.385803	0.5105010000002039	states																			"        state_name
id                
11  wait_for_spoke"
1527.896304	0.0004999999998744897	states																			"   state_name
id           
12  hit_state"
1527.896804	0.16499900000007983	states																			"    state_name
id            
13  hit_state2"
1528.061803	0.0035009999999147112	states																			"        state_name
id                
18  clean_up_state"
1528.065304	1.9529999999999745	states																			"                state_name
id                        
2   check_next_trial_ready"
1530.018803	6.788506000000098	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	-4.0	1.0	6500.0	14200.0	0.0	l	d	1.0	-4.0	1.0	2.0	
1530.018803	6.788506000000098	states																			"   state_name
id           
0     state_0"
1530.018803	0.016000999999960186	states																			"          state_name
id                  
1   sending_trialnum"
1530.034804	0.0005050000002029265	states																			"        state_name
id                
3   wait_for_cpoke"
1530.035309	0.6174999999998363	states																			"            state_name
id                    
4   wait_for_cpoke_dir"
1530.652809	0.0014949999999771535	states																			"     state_name
id             
6   nic_prestim"
1530.654304	0.0004989999999907013	states																			"   state_name
id           
7       cpoke"
1530.654803	0.03000000000020009	states																			"   state_name
id           
8    cpoke_in"
1530.684803	0.03850699999998142	states																			"   state_name
id           
9   cpoke_out"
1530.72331	1.3314929999999094	states																			"   state_name
id           
8    cpoke_in"
1532.054803	0.3550000000000182	states																			"       state_name
id               
10  wait_for_cout"
1532.409803	0.32999999999992724	states																			"        state_name
id                
11  wait_for_spoke"
1532.739803	4.064000000000078	states																			"     state_name
id             
14  error_state"
1536.803803	0.0035060000000157743	states																			"        state_name
id                
18  clean_up_state"
1536.807803	123.02050000000008	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	2.5	1.0	6500.0	14200.0		r	d	0.0	2.5	1.0	4.0	
1536.807803	123.02050000000008	states																			"   state_name
id           
0     state_0"
1536.807803	0.01600100000018756	states																			"          state_name
id                  
1   sending_trialnum"
1536.823804	0.0004999999998744897	states																			"        state_name
id                
3   wait_for_cpoke"
1536.824304	120.00001399999996	states																			"            state_name
id                    
4   wait_for_cpoke_dir"
1656.824318	3.000485000000026	states																			"       state_name
id               
17  timeout_state"
1659.824803	0.003500000000030923	states																			"        state_name
id                
18  clean_up_state"
1659.828803	29.167500999999902	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	-2.5	1.0	6500.0	14200.0	1.0	l	d	1.0	-2.5	1.0	1.0	
1659.828803	29.167500999999902	states																			"   state_name
id           
0     state_0"
1659.828803	0.016000999999960186	states																			"          state_name
id                  
1   sending_trialnum"
1659.844804	0.0005049999999755528	states																			"        state_name
id                
3   wait_for_cpoke"
1659.845309	26.471493999999893	states																			"            state_name
id                    
4   wait_for_cpoke_dir"
1686.316803	0.0010010000000875152	states																			"     state_name
id             
6   nic_prestim"
1686.317804	0.0005080000000816653	states																			"   state_name
id           
7       cpoke"
1686.318312	1.347490999999991	states																			"   state_name
id           
8    cpoke_in"
1687.665803	0.05201499999998305	states																			"   state_name
id           
9   cpoke_out"
1687.717818	0.0004939999998896383	states																			"       state_name
id               
10  wait_for_cout"
1687.718312	0.36449199999992743	states																			"        state_name
id                
11  wait_for_spoke"
1688.082804	0.0004989999999907013	states																			"   state_name
id           
12  hit_state"
1688.083303	0.1600060000000667	states																			"    state_name
id            
13  hit_state2"
1688.243309	0.0034950000001572334	states																			"        state_name
id                
18  clean_up_state"
1688.246804	0.7494999999998981	states																			"                state_name
id                        
2   check_next_trial_ready"
1688.996803	3.774499999999989	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	-2.5	-1.0	6500.0	14200.0	1.0	l	d	0.0	-2.5	-1.0	1.0	
1688.996803	3.774499999999989	states																			"   state_name
id           
0     state_0"
1688.996803	0.016000000000076398	states																			"          state_name
id                  
1   sending_trialnum"
1689.012803	0.0004999999998744897	states																			"        state_name
id                
3   wait_for_cpoke"
1689.013303	1.3700000000001182	states																			"            state_name
id                    
4   wait_for_cpoke_dir"
1690.383303	0.0010009999998601415	states																			"     state_name
id             
6   nic_prestim"
1690.384304	0.0004989999999907013	states																			"   state_name
id           
7       cpoke"
1690.384803	1.3935010000000148	states																			"   state_name
id           
8    cpoke_in"
1691.778304	0.006010000000060245	states																			"   state_name
id           
9   cpoke_out"
1691.784314	0.0004899999998997373	states																			"       state_name
id               
10  wait_for_cout"
1691.784804	0.29349900000011075	states																			"        state_name
id                
11  wait_for_spoke"
1692.078303	0.0005009999999856518	states																			"   state_name
id           
12  hit_state"
1692.078804	0.15750000000002728	states																			"    state_name
id            
13  hit_state2"
1692.236304	0.0034989999999197607	states																			"        state_name
id                
18  clean_up_state"
1692.239803	0.5315000000000509	states																			"                state_name
id                        
2   check_next_trial_ready"
1692.771803	4.171499999999924	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	4.0	-1.0	6500.0	14200.0	1.0	r	d	1.0	4.0	-1.0	1.0	
1692.771803	4.171499999999924	states																			"   state_name
id           
0     state_0"
1692.771803	0.015999999999849024	states																			"          state_name
id                  
1   sending_trialnum"
1692.787803	0.0005000000001018634	states																			"        state_name
id                
3   wait_for_cpoke"
1692.788303	1.4929999999999382	states																			"            state_name
id                    
4   wait_for_cpoke_dir"
1694.281303	0.0010010000000875152	states																			"     state_name
id             
6   nic_prestim"
1694.282304	0.0004999999998744897	states																			"   state_name
id           
7       cpoke"
1694.282804	1.3995099999999638	states																			"   state_name
id           
8    cpoke_in"
1695.682314	0.06550400000014633	states																			"       state_name
id               
10  wait_for_cout"
1695.747818	0.2719849999998587	states																			"        state_name
id                
11  wait_for_spoke"
1696.019803	0.0005000000001018634	states																			"   state_name
id           
12  hit_state"
1696.020303	0.19751500000006672	states																			"    state_name
id            
13  hit_state2"
1696.217818	0.0034849999999551073	states																			"        state_name
id                
18  clean_up_state"
1696.221303	0.72199999999998	states																			"                state_name
id                        
2   check_next_trial_ready"
1696.943803	11.42750100000012	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	-4.0	2.5	6500.0	14200.0	1.0	l	d	1.0	-4.0	2.5	1.0	
1696.943803	11.42750100000012	states																			"   state_name
id           
0     state_0"
1696.943803	0.016015000000152213	states																			"          state_name
id                  
1   sending_trialnum"
1696.959818	0.0004950000000008004	states																			"        state_name
id                
3   wait_for_cpoke"
1696.960313	8.736989999999878	states																			"            state_name
id                    
4   wait_for_cpoke_dir"
1705.697303	0.0015000000000782165	states																			"     state_name
id             
6   nic_prestim"
1705.698803	0.0005009999999856518	states																			"   state_name
id           
7       cpoke"
1705.699304	1.399499999999989	states																			"   state_name
id           
8    cpoke_in"
1707.098804	0.17051500000002306	states																			"       state_name
id               
10  wait_for_cout"
1707.269319	0.3504840000000513	states																			"        state_name
id                
11  wait_for_spoke"
1707.619803	0.0005009999999856518	states																			"   state_name
id           
12  hit_state"
1707.620304	0.15949899999986883	states																			"    state_name
id            
13  hit_state2"
1707.779803	0.003501000000142085	states																			"        state_name
id                
18  clean_up_state"
1707.783304	0.5879999999999654	states																			"                state_name
id                        
2   check_next_trial_ready"
1708.371803	5.182499999999891	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	2.5	4.0	6500.0	14200.0	1.0	r	d	0.0	2.5	4.0	1.0	
1708.371803	5.182499999999891	states																			"   state_name
id           
0     state_0"
1708.371803	0.016000000000076398	states																			"          state_name
id                  
1   sending_trialnum"
1708.387803	0.0005009999999856518	states																			"        state_name
id                
3   wait_for_cpoke"
1708.388304	2.7345060000000103	states																			"            state_name
id                    
4   wait_for_cpoke_dir"
1711.12281	0.001492999999982203	states																			"     state_name
id             
6   nic_prestim"
1711.124303	0.0004999999998744897	states																			"   state_name
id           
7       cpoke"
1711.124803	1.3134999999999764	states																			"   state_name
id           
8    cpoke_in"
1712.438303	0.08650099999999838	states																			"   state_name
id           
9   cpoke_out"
1712.524804	0.0005150000001776789	states																			"       state_name
id               
10  wait_for_cout"
1712.525319	0.2599999999999909	states																			"        state_name
id                
11  wait_for_spoke"
1712.785319	0.0004999999998744897	states																			"   state_name
id           
12  hit_state"
1712.785819	0.19448400000010224	states																			"    state_name
id            
13  hit_state2"
1712.980303	0.003500000000030923	states																			"        state_name
id                
18  clean_up_state"
1712.983803	0.5704999999998108	states																			"                state_name
id                        
2   check_next_trial_ready"
1713.554803	10.435015000000021	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	-2.5	4.0	6500.0	14200.0	0.0	l	d	1.0	-2.5	4.0	2.0	
1713.554803	10.435015000000021	states																			"   state_name
id           
0     state_0"
1713.554803	0.016000000000076398	states																			"          state_name
id                  
1   sending_trialnum"
1713.570803	0.0004999999998744897	states																			"        state_name
id                
3   wait_for_cpoke"
1713.571303	4.426000000000158	states																			"            state_name
id                    
4   wait_for_cpoke_dir"
1717.997303	0.0009999999999763531	states																			"     state_name
id             
6   nic_prestim"
1717.998303	0.0005029999999806023	states																			"   state_name
id           
7       cpoke"
1717.998806	1.399496999999883	states																			"   state_name
id           
8    cpoke_in"
1719.398303	0.22250000000008185	states																			"       state_name
id               
10  wait_for_cout"
1719.620803	0.34149999999999636	states																			"        state_name
id                
11  wait_for_spoke"
1719.962303	4.024006999999983	states																			"     state_name
id             
14  error_state"
1723.98631	0.0035080000000107248	states																			"        state_name
id                
18  clean_up_state"
1723.990303	17.836000999999897	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	2.5	2.5	6500.0	14200.0	1.0	r	d	0.0	2.5	2.5	1.0	
1723.990303	17.836000999999897	states																			"   state_name
id           
0     state_0"
1723.990303	0.015999999999849024	states																			"          state_name
id                  
1   sending_trialnum"
1724.006303	0.0005010000002130255	states																			"        state_name
id                
3   wait_for_cpoke"
1724.006804	15.154998999999862	states																			"            state_name
id                    
4   wait_for_cpoke_dir"
1739.161803	0.0009999999999763531	states																			"     state_name
id             
6   nic_prestim"
1739.162803	0.0005000000001018634	states																			"   state_name
id           
7       cpoke"
1739.163303	1.3995009999998729	states																			"   state_name
id           
8    cpoke_in"
1740.562804	0.1294990000001235	states																			"       state_name
id               
10  wait_for_cout"
1740.692303	0.31549999999992906	states																			"        state_name
id                
11  wait_for_spoke"
1741.007803	0.0005000000001018634	states																			"   state_name
id           
12  hit_state"
1741.008303	0.1834999999998672	states																			"    state_name
id            
13  hit_state2"
1741.191803	0.003501000000142085	states																			"        state_name
id                
18  clean_up_state"
1741.195304	0.6309999999998581	states																			"                state_name
id                        
2   check_next_trial_ready"
1741.826803	4.879501000000118	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	4.0	-4.0	6500.0	14200.0	1.0	r	d	1.0	4.0	-4.0	1.0	
1741.826803	4.879501000000118	states																			"   state_name
id           
0     state_0"
1741.826803	0.016000999999960186	states																			"          state_name
id                  
1   sending_trialnum"
1741.842804	0.0005000000001018634	states																			"        state_name
id                
3   wait_for_cpoke"
1741.843304	2.2424989999999525	states																			"            state_name
id                    
4   wait_for_cpoke_dir"
1744.085803	0.001500999999962005	states																			"     state_name
id             
6   nic_prestim"
1744.087304	0.0005140000000665168	states																			"   state_name
id           
7       cpoke"
1744.087818	1.399501999999984	states																			"   state_name
id           
8    cpoke_in"
1745.48732	0.04998300000011113	states																			"       state_name
id               
10  wait_for_cout"
1745.537303	0.2295010000000275	states																			"        state_name
id                
11  wait_for_spoke"
1745.766804	0.0004999999998744897	states																			"   state_name
id           
12  hit_state"
1745.767304	0.1855000000000473	states																			"    state_name
id            
13  hit_state2"
1745.952804	0.003500000000030923	states																			"        state_name
id                
18  clean_up_state"
1745.956304	0.75	states																			"                state_name
id                        
2   check_next_trial_ready"
1746.706803	5.09150099999988	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	-4.0	2.5	6500.0	14200.0	1.0	l	d	1.0	-4.0	2.5	1.0	
1746.706803	5.09150099999988	states																			"   state_name
id           
0     state_0"
1746.706803	0.01600600000006125	states																			"          state_name
id                  
1   sending_trialnum"
1746.722809	0.0004950000000008004	states																			"        state_name
id                
3   wait_for_cpoke"
1746.723304	1.853007999999818	states																			"            state_name
id                    
4   wait_for_cpoke_dir"
1748.576312	0.0014920000000984146	states																			"     state_name
id             
6   nic_prestim"
1748.577804	0.0004989999999907013	states																			"   state_name
id           
7       cpoke"
1748.578303	0.9764999999999873	states																			"   state_name
id           
8    cpoke_in"
1749.554803	0.019000000000005457	states																			"   state_name
id           
9   cpoke_out"
1749.573803	0.13550000000009277	states																			"   state_name
id           
8    cpoke_in"
1749.709303	0.022499999999809006	states																			"   state_name
id           
9   cpoke_out"
1749.731803	0.16000000000008185	states																			"   state_name
id           
8    cpoke_in"
1749.891803	0.0865000000001146	states																			"   state_name
id           
9   cpoke_out"
1749.978303	0.0004999999998744897	states																			"       state_name
id               
10  wait_for_cout"
1749.978803	0.24400100000002567	states																			"        state_name
id                
11  wait_for_spoke"
1750.222804	0.0004989999999907013	states																			"   state_name
id           
12  hit_state"
1750.223303	0.17400100000008933	states																			"    state_name
id            
13  hit_state2"
1750.397304	0.0034989999999197607	states																			"        state_name
id                
18  clean_up_state"
1750.400803	1.3975009999999202	states																			"                state_name
id                        
2   check_next_trial_ready"
1751.798803	4.457501000000093	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	2.5	-1.0	6500.0	14200.0	1.0	r	d	1.0	2.5	-1.0	1.0	
1751.798803	4.457501000000093	states																			"   state_name
id           
0     state_0"
1751.798803	0.016000000000076398	states																			"          state_name
id                  
1   sending_trialnum"
1751.814803	0.0005000000001018634	states																			"        state_name
id                
3   wait_for_cpoke"
1751.815303	1.0035009999999147	states																			"            state_name
id                    
4   wait_for_cpoke_dir"
1752.818804	0.0014989999999670545	states																			"     state_name
id             
6   nic_prestim"
1752.820303	0.0005009999999856518	states																			"   state_name
id           
7       cpoke"
1752.820804	1.399499999999989	states																			"   state_name
id           
8    cpoke_in"
1754.220304	0.18400199999996403	states																			"       state_name
id               
10  wait_for_cout"
1754.404306	0.47649700000010853	states																			"        state_name
id                
11  wait_for_spoke"
1754.880803	0.0004999999998744897	states																			"   state_name
id           
12  hit_state"
1754.881303	0.18150100000002567	states																			"    state_name
id            
13  hit_state2"
1755.062804	0.003500000000030923	states																			"        state_name
id                
18  clean_up_state"
1755.066304	1.1900000000000546	states																			"                state_name
id                        
2   check_next_trial_ready"
1756.256803	4.88149999999996	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	4.0	4.0	6500.0	14200.0	1.0	r	d	0.0	4.0	4.0	1.0	
1756.256803	4.88149999999996	states																			"   state_name
id           
0     state_0"
1756.256803	0.016000000000076398	states																			"          state_name
id                  
1   sending_trialnum"
1756.272803	0.0005009999999856518	states																			"        state_name
id                
3   wait_for_cpoke"
1756.273304	1.982998999999836	states																			"            state_name
id                    
4   wait_for_cpoke_dir"
1758.256303	0.0010010000000875152	states																			"     state_name
id             
6   nic_prestim"
1758.257304	0.0005040000000917644	states																			"   state_name
id           
7       cpoke"
1758.257808	1.3999949999999899	states																			"   state_name
id           
8    cpoke_in"
1759.657803	0.10299999999983811	states																			"       state_name
id               
10  wait_for_cout"
1759.760803	0.4320060000000012	states																			"        state_name
id                
11  wait_for_spoke"
1760.192809	0.000494000000117012	states																			"   state_name
id           
12  hit_state"
1760.193303	0.17801600000007056	states																			"    state_name
id            
13  hit_state2"
1760.371319	0.0034839999998439453	states																			"        state_name
id                
18  clean_up_state"
1760.374803	0.7635000000000218	states																			"                state_name
id                        
2   check_next_trial_ready"
1761.138803	5.210499999999911	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	4.0	2.5	6500.0	14200.0	1.0	r	d	0.0	4.0	2.5	1.0	
1761.138803	5.210499999999911	states																			"   state_name
id           
0     state_0"
1761.138803	0.016000999999960186	states																			"          state_name
id                  
1   sending_trialnum"
1761.154804	0.0005149999999503052	states																			"        state_name
id                
3   wait_for_cpoke"
1761.155319	2.280993999999964	states																			"            state_name
id                    
4   wait_for_cpoke_dir"
1763.436313	0.0014900000001034641	states																			"     state_name
id             
6   nic_prestim"
1763.437803	0.0004999999998744897	states																			"   state_name
id           
7       cpoke"
1763.438303	1.159516000000167	states																			"   state_name
id           
8    cpoke_in"
1764.597819	0.011983999999984007	states																			"   state_name
id           
9   cpoke_out"
1764.609803	0.2279999999998381	states																			"   state_name
id           
8    cpoke_in"
1764.837803	0.4210000000000491	states																			"       state_name
id               
10  wait_for_cout"
1765.258803	0.17600000000015825	states																			"        state_name
id                
11  wait_for_spoke"
1765.434803	0.0004999999998744897	states																			"   state_name
id           
12  hit_state"
1765.435303	0.17350099999998747	states																			"    state_name
id            
13  hit_state2"
1765.608804	0.0034990000001471344	states																			"        state_name
id                
18  clean_up_state"
1765.612303	0.7369999999998527	states																			"                state_name
id                        
2   check_next_trial_ready"
1766.349803	8.065000999999938	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	2.5	-4.0	6500.0	14200.0	0.0	r	d	1.0	2.5	-4.0	2.0	
1766.349803	8.065000999999938	states																			"   state_name
id           
0     state_0"
1766.349803	0.015999999999849024	states																			"          state_name
id                  
1   sending_trialnum"
1766.365803	0.0005009999999856518	states																			"        state_name
id                
3   wait_for_cpoke"
1766.366304	2.1240000000000236	states																			"            state_name
id                    
4   wait_for_cpoke_dir"
1768.490304	0.0014989999999670545	states																			"     state_name
id             
6   nic_prestim"
1768.491803	0.0005000000001018634	states																			"   state_name
id           
7       cpoke"
1768.492303	1.3995050000000901	states																			"   state_name
id           
8    cpoke_in"
1769.891808	0.08199500000000626	states																			"       state_name
id               
10  wait_for_cout"
1769.973803	0.27701600000000326	states																			"        state_name
id                
11  wait_for_spoke"
1770.250819	4.1604849999998805	states																			"     state_name
id             
14  error_state"
1774.411304	0.003500000000030923	states																			"        state_name
id                
18  clean_up_state"
1774.415319	3.3734850000000733	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	-4.0	1.0	6500.0	14200.0	1.0	l	d	1.0	-4.0	1.0	1.0	
1774.415319	3.3734850000000733	states																			"   state_name
id           
0     state_0"
1774.415319	0.015984000000116794	states																			"          state_name
id                  
1   sending_trialnum"
1774.431303	0.0005049999999755528	states																			"        state_name
id                
3   wait_for_cpoke"
1774.431808	0.66599999999994	states																			"            state_name
id                    
4   wait_for_cpoke_dir"
1775.097808	0.0010110000000622676	states																			"     state_name
id             
6   nic_prestim"
1775.098819	0.0004919999998946878	states																			"   state_name
id           
7       cpoke"
1775.099311	1.3729920000000675	states																			"   state_name
id           
8    cpoke_in"
1776.472303	0.026515999999901396	states																			"   state_name
id           
9   cpoke_out"
1776.498819	0.0004920000001220615	states																			"       state_name
id               
10  wait_for_cout"
1776.499311	0.42449199999987286	states																			"        state_name
id                
11  wait_for_spoke"
1776.923803	0.0005000000001018634	states																			"   state_name
id           
12  hit_state"
1776.924303	0.17900600000007216	states																			"    state_name
id            
13  hit_state2"
1777.103309	0.003500000000030923	states																			"        state_name
id                
18  clean_up_state"
1777.106809	0.6819949999999153	states																			"                state_name
id                        
2   check_next_trial_ready"
1777.789303	4.8610009999999875	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	2.5	4.0	6500.0	14200.0	1.0	r	d	0.0	2.5	4.0	1.0	
1777.789303	4.8610009999999875	states																			"   state_name
id           
0     state_0"
1777.789303	0.016016000000036	states																			"          state_name
id                  
1   sending_trialnum"
1777.805319	0.0004989999999907013	states																			"        state_name
id                
3   wait_for_cpoke"
1777.805818	1.9374849999999242	states																			"            state_name
id                    
4   wait_for_cpoke_dir"
1779.743303	0.0015000000000782165	states																			"     state_name
id             
6   nic_prestim"
1779.744803	0.0004999999998744897	states																			"   state_name
id           
7       cpoke"
1779.745303	1.399499999999989	states																			"   state_name
id           
8    cpoke_in"
1781.144803	0.19750100000010207	states																			"       state_name
id               
10  wait_for_cout"
1781.342304	0.3999989999999798	states																			"        state_name
id                
11  wait_for_spoke"
1781.742303	0.0005000000001018634	states																			"   state_name
id           
12  hit_state"
1781.742803	0.17499999999995453	states																			"    state_name
id            
13  hit_state2"
1781.917803	0.003500000000030923	states																			"        state_name
id                
18  clean_up_state"
1781.921303	0.7290009999999256	states																			"                state_name
id                        
2   check_next_trial_ready"
1782.650804	4.845499999999902	trials	0.0	0.0	5.0	2.0	1.0	1.0	0.15	-2.5	-2.5	6500.0	14200.0	1.0	l	d	0.0	-2.5	-2.5	1.0	
1782.650804	4.845499999999902	states																			"   state_name
id           
0     state_0"
1782.650804	0.015999999999849024	states																			"          state_name
id                  
1   sending_trialnum"
1782.666804	0.0004989999999907013	states																			"        state_name
id                
3   wait_for_cpoke"
1782.667303	2.0600010000000566	states																			"            state_name
id                    
4   wait_for_cpoke_dir"
1784.727304	0.0010059999999612046	states																			"     state_name
id             
6   nic_prestim"
1784.72831	0.0005089999999654538	states																			"   state_name
id           
7       cpoke"
1784.728819	1.3994950000001154	states																			"   state_name
id           
8    cpoke_in"
1786.128314	0.050989999999956126	states																			"       state_name
id               
10  wait_for_cout"
1786.179304	0.5919989999999871	states																			"        state_name
id                
11  wait_for_spoke"
1786.771303	0.0005009999999856518	states																			"   state_name
id           
12  hit_state"
1786.771804	0.17149900000003981	states																			"    state_name
id            
13  hit_state2"
1786.943303	0.003500000000030923	states																			"        state_name
id                
18  clean_up_state"
